Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,-3.125,0,0,-3.125,0
0.02,0,-3.125,0,0,-3.125,0
0.04,0,-3.125,0,0,-3.125,-6.25
0.06,3.125,-3.125,3.125,3.125,-3.125,-6.25
0.08,3.125,-3.125,3.125,3.125,-6.25,-6.25
0.1,6.25,-3.125,6.25,6.25,-6.25,-3.125
0.12,9.375,-3.125,6.25,9.375,-6.25,-3.125
0.14,6.25,-3.125,3.125,6.25,-3.125,-3.125
0.16,3.125,-3.125,3.125,3.125,-3.125,-3.125
0.18,6.25,-3.125,0,3.125,-6.25,0
0.2,6.25,-3.125,0,3.125,-6.25,3.125
0.22,15.625,-3.125,6.25,9.375,-9.375,6.25
0.24,9.375,-3.125,3.125,6.25,-6.25,-3.125
0.26,9.375,-3.125,6.25,6.25,-6.25,-15.625
0.28,6.25,-3.125,6.25,6.25,-3.125,-18.75
0.3,-12.5,-3.125,9.375,12.5,-3.125,-12.5
0.32,-3.125,-3.125,9.375,12.5,-6.25,-6.25
0.34,0,-3.125,9.375,12.5,-6.25,3.125
0.36,0,-3.125,9.375,12.5,-9.375,6.25
0.38,-6.25,-3.125,9.375,12.5,-9.375,9.375
0.4,21.875,-6.25,-3.125,0,-9.375,9.375
0.42,3.125,-3.125,3.125,6.25,-9.375,9.375
0.44,3.125,-6.25,3.125,6.25,-6.25,6.25
0.46,3.125,-3.125,6.25,9.375,-6.25,-3.125
0.48,0,-3.125,6.25,15.625,-3.125,-15.625
0.5,18.75,-3.125,25,-9.375,0,-28.125
0.52,-15.625,-9.375,-18.75,84.375,-6.25,-15.625
0.54,43.75,-3.125,34.375,-15.625,0,-28.125
0.56,68.75,-6.25,40.625,-21.875,-6.25,-9.375
0.58,-6.25,9.375,25,0,9.375,-43.75
0.6,-15.625,6.25,15.625,9.375,9.375,-65.625
0.62,75,0,59.375,0,3.125,-128.125
0.64,68.75,56.25,68.75,-28.125,25,-250
0.66,-118.75,56.25,31.25,87.5,59.375,-328.125
0.68,-184.375,56.25,21.875,-25,90.625,-284.375
0.7,-228.125,46.875,-25,-78.125,84.375,-159.375
0.72,-221.875,34.375,-68.75,-81.25,65.625,-53.125
0.74,-184.375,31.25,-81.25,-87.5,53.125,-18.75
0.76,-146.875,18.75,-87.5,-46.875,25,3.125
0.78,-87.5,12.5,-62.5,-59.375,6.25,6.25
0.8,-56.25,25,-50,-68.75,3.125,3.125
0.82,-40.625,28.125,-50,-68.75,-9.375,-3.125
