Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-3.125,-3.125,-3.125,-3.125,-3.125,-3.125
0.02,-3.125,-3.125,-3.125,-3.125,-3.125,-3.125
0.04,-3.125,-3.125,-3.125,-3.125,-3.125,-3.125
0.06,43.75,-3.125,40.625,-103.125,-3.125,-6.25
0.08,0,-6.25,3.125,-6.25,-3.125,-9.375
0.1,-6.25,3.125,-3.125,0,-3.125,-6.25
0.12,-9.375,9.375,-6.25,-3.125,-3.125,-6.25
0.14,-15.625,15.625,-12.5,-3.125,-3.125,-3.125
0.16,-21.875,12.5,-15.625,-3.125,-3.125,-6.25
0.18,-12.5,0,-9.375,-6.25,-3.125,-6.25
0.2,-3.125,-6.25,0,-3.125,-3.125,-3.125
0.22,0,-3.125,3.125,0,-3.125,0
0.24,-37.5,-3.125,-34.375,93.75,-3.125,3.125
0.26,12.5,0,6.25,9.375,-3.125,9.375
0.28,15.625,3.125,9.375,12.5,-3.125,12.5
0.3,25,3.125,12.5,18.75,-3.125,15.625
0.32,31.25,3.125,18.75,28.125,-6.25,21.875
0.34,53.125,12.5,31.25,43.75,-6.25,31.25
0.36,56.25,12.5,31.25,43.75,-9.375,40.625
0.38,40.625,9.375,15.625,28.125,-9.375,43.75
0.4,31.25,6.25,12.5,21.875,-9.375,40.625
0.42,28.125,3.125,9.375,18.75,-9.375,34.375
0.44,12.5,-3.125,0,6.25,-9.375,31.25
0.46,3.125,0,6.25,18.75,-9.375,40.625
0.48,18.75,9.375,12.5,25,-6.25,43.75
0.5,31.25,12.5,12.5,25,0,28.125
0.52,15.625,15.625,0,6.25,9.375,-3.125
0.54,3.125,12.5,0,-75,12.5,-37.5
0.56,9.375,12.5,6.25,50,15.625,-56.25
0.58,409.375,-12.5,325,343.75,43.75,-103.125
0.6,587.5,-12.5,421.875,503.125,78.125,-3.125
0.62,450,0,281.25,325,75,87.5
0.64,306.25,15.625,175,168.75,90.625,112.5
0.66,90.625,25,140.625,-43.75,206.25,31.25
0.68,-9.375,31.25,40.625,-53.125,93.75,15.625
0.7,9.375,43.75,40.625,-9.375,62.5,-12.5
0.72,50,40.625,71.875,37.5,59.375,-28.125
0.74,68.75,21.875,75,71.875,31.25,-15.625
0.76,65.625,12.5,68.75,90.625,12.5,-6.25
0.78,50,9.375,53.125,84.375,6.25,0
0.8,31.25,9.375,37.5,65.625,3.125,0
0.82,15.625,9.375,28.125,53.125,0,-3.125
0.84,9.375,6.25,18.75,46.875,-3.125,-9.375
0.86,6.25,3.125,18.75,40.625,-12.5,-15.625
0.88,9.375,0,18.75,37.5,-18.75,-21.875
0.9,-68.75,-3.125,-59.375,-56.25,-25,115.625
0.92,-421.875,-15.625,-368.75,-412.5,-37.5,806.25
0.94,-21.875,-9.375,-15.625,-12.5,-34.375,50
0.96,-3.125,-12.5,0,6.25,-34.375,12.5
0.98,-6.25,-12.5,-3.125,6.25,-31.25,25
1,34.375,-9.375,34.375,43.75,-25,-112.5
1.02,-25,-9.375,-15.625,-12.5,-25,65.625
1.04,9.375,-18.75,18.75,28.125,-40.625,84.375
1.06,12.5,-9.375,28.125,28.125,-31.25,28.125
1.08,-18.75,0,0,-9.375,-12.5,-9.375
1.1,-246.875,546.875,-203.125,-240.625,-3.125,-234.375
1.12,-71.875,212.5,-37.5,-59.375,-21.875,-53.125
1.14,6.25,28.125,34.375,15.625,-37.5,21.875
