Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-3.125,-21.875,-25,6.25,-3.125,-3.125
0.02,-3.125,-25,-31.25,6.25,-3.125,-3.125
0.04,-3.125,-15.625,-18.75,0,-3.125,-6.25
0.06,-3.125,-18.75,-21.875,0,-3.125,-9.375
0.08,-3.125,-21.875,-28.125,3.125,-3.125,-6.25
0.1,-6.25,-18.75,-21.875,0,-3.125,-6.25
0.12,-9.375,6.25,9.375,-9.375,-3.125,-15.625
0.14,-9.375,15.625,25,-12.5,-3.125,-18.75
0.16,-9.375,18.75,28.125,-12.5,-3.125,-18.75
0.18,-12.5,18.75,25,-9.375,0,-18.75
0.2,-18.75,9.375,12.5,0,-3.125,-9.375
0.22,-21.875,-6.25,-6.25,9.375,-6.25,0
0.24,-9.375,9.375,15.625,3.125,-9.375,-3.125
0.26,6.25,12.5,18.75,-3.125,-9.375,-3.125
0.28,15.625,12.5,25,-6.25,-6.25,-6.25
0.3,15.625,18.75,34.375,-12.5,0,-12.5
0.32,9.375,25,43.75,-15.625,6.25,-21.875
0.34,3.125,31.25,46.875,-18.75,12.5,-25
0.36,-6.25,28.125,43.75,-18.75,9.375,-25
0.38,-15.625,68.75,0,-15.625,3.125,-21.875
0.4,-18.75,-9.375,62.5,-6.25,-6.25,-15.625
0.42,-12.5,0,46.875,3.125,-15.625,-9.375
0.44,-3.125,0,40.625,3.125,-15.625,-3.125
0.46,9.375,-6.25,40.625,6.25,-6.25,3.125
0.48,0,-6.25,28.125,6.25,0,3.125
0.5,-12.5,-3.125,43.75,12.5,3.125,0
0.52,-3.125,0,21.875,0,3.125,-9.375
0.54,-9.375,78.125,-46.875,-6.25,6.25,-15.625
0.56,-15.625,15.625,3.125,-12.5,6.25,-18.75
0.58,-12.5,34.375,3.125,-28.125,9.375,-28.125
0.6,-9.375,-6.25,37.5,-31.25,3.125,-37.5
0.62,31.25,68.75,109.375,-21.875,15.625,-78.125
0.64,84.375,75,128.125,31.25,31.25,-34.375
0.66,71.875,50,93.75,65.625,25,-3.125
0.68,46.875,37.5,78.125,56.25,28.125,-3.125
0.7,12.5,25,56.25,37.5,28.125,0
0.72,-6.25,21.875,40.625,21.875,25,0
0.74,-15.625,21.875,31.25,12.5,15.625,6.25
0.76,-18.75,28.125,34.375,3.125,9.375,0
0.78,-18.75,34.375,40.625,0,3.125,-3.125
0.8,-28.125,90.625,6.25,-3.125,0,-3.125
0.82,-34.375,0,106.25,-3.125,-3.125,-6.25
0.84,-34.375,90.625,37.5,-6.25,-3.125,-6.25
0.86,-31.25,-25,150,-9.375,-3.125,-12.5
0.88,-21.875,-18.75,156.25,-18.75,-6.25,-21.875
0.9,-12.5,-18.75,162.5,-21.875,-9.375,-25
0.92,-12.5,-18.75,162.5,-21.875,-9.375,-25
0.94,-12.5,-18.75,156.25,-21.875,-9.375,-25
0.96,-12.5,-15.625,143.75,-15.625,-9.375,-21.875
0.98,-12.5,-15.625,128.125,-12.5,-9.375,-21.875
1,-12.5,-15.625,112.5,-9.375,-9.375,-18.75
1.02,-15.625,-18.75,121.875,-9.375,-12.5,-21.875
1.04,-18.75,-18.75,153.125,-9.375,-12.5,-21.875
1.06,-18.75,-21.875,190.625,-9.375,-12.5,-25
1.08,-21.875,-21.875,237.5,-12.5,-15.625,-28.125
1.1,-31.25,-9.375,334.375,-18.75,-21.875,-37.5
1.12,-56.25,437.5,31.25,-43.75,-31.25,-59.375
1.14,-62.5,243.75,356.25,-53.125,-31.25,-65.625
1.16,-56.25,93.75,521.875,-59.375,-40.625,-68.75
1.18,-78.125,768.75,-134.375,-87.5,-37.5,-75
1.2,-53.125,9.375,603.125,-62.5,-34.375,-62.5
1.22,-78.125,471.875,250,-87.5,-46.875,-78.125
1.24,-65.625,-78.125,806.25,-68.75,-43.75,-71.875
1.26,-75,390.625,315.625,-75,-43.75,-71.875
1.28,-62.5,128.125,559.375,-59.375,-34.375,-62.5
1.3,-65.625,543.75,112.5,-59.375,-28.125,-59.375
1.32,-25,31.25,396.875,-21.875,-3.125,-31.25
1.34,-21.875,484.375,-171.875,-18.75,3.125,-21.875
1.36,-25,359.375,-40.625,-18.75,3.125,-25
1.38,-21.875,181.25,156.25,-15.625,0,-25
1.4,-12.5,115.625,171.875,-6.25,3.125,-18.75
1.42,-9.375,71.875,212.5,-6.25,0,-18.75
1.44,-28.125,168.75,259.375,-25,-15.625,-34.375
1.46,-40.625,246.875,309.375,-37.5,-21.875,-46.875
1.48,-34.375,190.625,346.875,-31.25,-15.625,-43.75
1.5,-18.75,-140.625,600,-12.5,-12.5,-31.25
1.52,-21.875,-150,665.625,-18.75,-21.875,-37.5
1.54,-65.625,865.625,-293.75,-62.5,-25,-59.375
1.56,-31.25,328.125,193.75,-25,-3.125,-34.375
1.58,-6.25,193.75,131.25,-3.125,12.5,-12.5
1.6,3.125,115.625,131.25,6.25,12.5,-6.25
1.62,3.125,121.875,112.5,6.25,9.375,-9.375
1.64,15.625,87.5,37.5,18.75,18.75,3.125
1.66,34.375,3.125,-53.125,34.375,31.25,21.875
1.68,50,-75,-131.25,50,40.625,34.375
1.7,59.375,-131.25,-187.5,56.25,43.75,43.75
1.72,68.75,-106.25,-325,65.625,50,53.125
1.74,84.375,-53.125,-575,78.125,62.5,68.75
1.76,40.625,-62.5,-1600,46.875,31.25,1140.625
1.78,56.25,-87.5,-2615.625,78.125,53.125,1759.375
1.8,228.125,-75,-728.125,209.375,171.875,-1043.75
1.82,256.25,6.25,-771.875,225,187.5,-1378.125
1.84,234.375,-81.25,-787.5,200,165.625,-1262.5
1.86,178.125,-521.875,-1003.125,153.125,109.375,-168.75
1.88,240.625,-1978.125,778.125,221.875,46.875,150
1.9,71.875,-256.25,-815.625,56.25,-25,53.125
1.92,40.625,-628.125,-143.75,28.125,-31.25,18.75
1.94,0,-200,-284.375,-9.375,-43.75,-12.5
1.96,-21.875,-96.875,-184.375,-28.125,-43.75,-31.25
1.98,-37.5,-43.75,-96.875,-40.625,-46.875,-40.625
2,-53.125,12.5,-12.5,-53.125,-53.125,-53.125
2.02,-81.25,112.5,140.625,-84.375,-75,-78.125
2.04,-150,762.5,1034.375,-331.25,-496.875,-146.875
2.06,-331.25,790.625,1084.375,-546.875,925,-315.625
2.08,-831.25,1731.25,2078.125,-446.875,1896.875,-812.5
2.1,-1084.375,1431.25,2778.125,-1681.25,-690.625,-1081.25
2.12,553.125,-243.75,-790.625,-1187.5,921.875,-3112.5
2.14,-1312.5,534.375,-1084.375,-896.875,540.625,-2343.75
2.16,-981.25,268.75,-746.875,-634.375,203.125,-1121.875
2.18,-293.75,175,-1015.625,-353.125,96.875,-859.375
2.2,59.375,-1068.75,-87.5,128.125,-53.125,-21.875
