Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,-15.625,-9.375,-3.125,0,-9.375
0.02,0,-12.5,-6.25,-3.125,-3.125,-9.375
0.04,-3.125,-6.25,0,-3.125,-3.125,-9.375
0.06,-3.125,-3.125,6.25,0,-3.125,-9.375
0.08,-3.125,0,9.375,0,-6.25,-9.375
0.1,-9.375,12.5,25,3.125,-3.125,-12.5
0.12,-15.625,18.75,25,6.25,0,-12.5
0.14,-15.625,28.125,34.375,9.375,3.125,-12.5
0.16,-18.75,37.5,46.875,15.625,6.25,-15.625
0.18,-18.75,46.875,56.25,21.875,9.375,-18.75
0.2,-18.75,46.875,56.25,28.125,15.625,-18.75
0.22,-15.625,43.75,46.875,31.25,18.75,-18.75
0.24,3.125,25,28.125,25,18.75,-15.625
0.26,12.5,-6.25,-6.25,12.5,12.5,-3.125
0.28,15.625,-40.625,-43.75,-3.125,6.25,6.25
0.3,12.5,-53.125,-56.25,-21.875,0,6.25
0.32,3.125,-37.5,-40.625,-37.5,-3.125,-3.125
0.34,-6.25,0,3.125,-34.375,0,-18.75
0.36,-3.125,18.75,31.25,-31.25,3.125,-18.75
0.38,21.875,9.375,40.625,-56.25,-12.5,3.125
0.4,53.125,18.75,93.75,-118.75,-50,31.25
0.42,0,15.625,62.5,-93.75,-40.625,-3.125
0.44,-62.5,128.125,156.25,0,28.125,-87.5
0.46,-28.125,146.875,184.375,37.5,46.875,-71.875
0.48,-6.25,115.625,146.875,40.625,53.125,-53.125
0.5,3.125,84.375,112.5,25,43.75,-37.5
0.52,9.375,71.875,106.25,28.125,34.375,-28.125
0.54,12.5,43.75,78.125,21.875,25,-12.5
0.56,21.875,37.5,90.625,6.25,12.5,0
0.58,21.875,28.125,75,6.25,-3.125,9.375
0.6,18.75,21.875,62.5,3.125,-6.25,9.375
0.62,12.5,21.875,53.125,3.125,0,6.25
0.64,9.375,12.5,31.25,3.125,0,3.125
0.66,12.5,9.375,28.125,-3.125,-3.125,6.25
0.68,6.25,0,15.625,-6.25,-6.25,3.125
0.7,3.125,-6.25,0,-3.125,-6.25,-3.125
0.72,3.125,-9.375,-3.125,0,0,-3.125
0.74,3.125,-12.5,-6.25,6.25,6.25,-6.25
0.76,0,-15.625,-9.375,0,9.375,-9.375
0.78,0,-9.375,-9.375,6.25,15.625,-9.375
0.8,6.25,12.5,12.5,18.75,46.875,-28.125
0.82,0,25,21.875,12.5,71.875,-37.5
0.84,-15.625,-3.125,-15.625,6.25,56.25,-15.625
0.86,-3.125,0,-9.375,15.625,50,-9.375
0.88,3.125,18.75,9.375,62.5,56.25,-15.625
0.9,15.625,71.875,68.75,115.625,96.875,-12.5
0.92,40.625,162.5,168.75,125,134.375,-12.5
0.94,115.625,262.5,306.25,62.5,100,-37.5
0.96,187.5,262.5,368.75,-59.375,-65.625,-31.25
0.98,171.875,143.75,268.75,-112.5,-156.25,-21.875
1,65.625,56.25,175,-109.375,-168.75,-12.5
1.02,-25,-78.125,-6.25,-87.5,-131.25,21.875
1.04,-78.125,-178.125,-168.75,-59.375,-84.375,43.75
1.06,-171.875,-231.25,-281.25,-37.5,-31.25,28.125
1.08,-178.125,-175,-228.125,-21.875,-15.625,3.125
1.1,-143.75,-93.75,-125,-15.625,-18.75,-12.5
1.12,-103.125,12.5,21.875,-21.875,-31.25,-25
1.14,-62.5,68.75,109.375,-25,-37.5,-28.125
1.16,-34.375,43.75,78.125,-18.75,-25,-18.75
1.18,-15.625,25,53.125,-15.625,-15.625,-15.625
1.2,-9.375,43.75,84.375,-15.625,-12.5,-18.75
1.22,-3.125,59.375,106.25,-12.5,-12.5,-18.75
1.24,0,59.375,103.125,-9.375,-6.25,-12.5
1.26,3.125,18.75,46.875,0,0,-6.25
1.28,3.125,6.25,21.875,0,3.125,-6.25
1.3,0,12.5,28.125,-3.125,0,-9.375
1.32,0,28.125,56.25,-6.25,0,-12.5
1.34,0,46.875,78.125,-6.25,-3.125,-12.5
1.36,-6.25,81.25,125,-9.375,-9.375,-18.75
1.38,-6.25,115.625,168.75,-12.5,-12.5,-21.875
1.4,0,93.75,140.625,-6.25,-3.125,-15.625
1.42,6.25,40.625,62.5,3.125,9.375,-6.25
1.44,6.25,15.625,28.125,3.125,9.375,-6.25
1.46,-3.125,62.5,93.75,-6.25,-3.125,-15.625
1.48,-6.25,103.125,153.125,-12.5,-9.375,-21.875
1.5,-12.5,146.875,206.25,-15.625,-15.625,-25
1.52,-18.75,209.375,290.625,-25,-25,-37.5
1.54,-28.125,271.875,371.875,-31.25,-31.25,-43.75
1.56,-31.25,309.375,415.625,-34.375,-31.25,-46.875
1.58,-31.25,328.125,437.5,-34.375,-28.125,-46.875
1.6,-31.25,334.375,450,-34.375,-25,-50
1.62,-28.125,331.25,440.625,-31.25,-18.75,-46.875
1.64,-21.875,315.625,412.5,-25,-12.5,-40.625
1.66,-25,331.25,425,-28.125,-12.5,-43.75
1.68,-31.25,375,481.25,-34.375,-18.75,-53.125
1.7,-31.25,390.625,496.875,-34.375,-18.75,-50
1.72,-15.625,337.5,418.75,-18.75,-3.125,-37.5
1.74,-3.125,265.625,318.75,-9.375,9.375,-25
1.76,350,6.25,-28.125,3.125,0,-25
1.78,2984.375,-1168.75,-1581.25,34.375,-71.875,-25
1.8,1171.875,-268.75,-415.625,50,-25,6.25
1.82,162.5,100,84.375,40.625,9.375,15.625
1.84,-181.25,231.25,265.625,21.875,12.5,6.25
1.86,-175,253.125,303.125,6.25,6.25,-3.125
1.88,459.375,-28.125,-62.5,15.625,3.125,0
1.9,528.125,-115.625,-175,31.25,9.375,12.5
1.92,206.25,-3.125,-15.625,25,12.5,12.5
1.94,125,25,40.625,21.875,12.5,9.375
1.96,187.5,-65.625,-56.25,31.25,21.875,21.875
1.98,87.5,-131.25,-128.125,46.875,40.625,37.5
2,-31.25,-200,-200,59.375,56.25,53.125
2.02,-68.75,-359.375,-384.375,81.25,84.375,81.25
2.04,0,-700,-806.25,131.25,134.375,134.375
2.06,81.25,-1146.875,-1390.625,190.625,196.875,203.125
2.08,125,-1475,-1853.125,221.875,221.875,237.5
2.1,106.25,-1484.375,-1925,200,190.625,218.75
2.12,50,-1234.375,-1640.625,146.875,118.75,162.5
2.14,-15.625,-853.125,-1237.5,84.375,50,103.125
2.16,-84.375,-381.25,-862.5,25,-3.125,46.875
2.18,-181.25,81.25,571.875,-1409.375,-650,1218.75
2.2,-1040.625,40.625,681.25,478.125,496.875,840.625
2.22,909.375,-559.375,1412.5,1081.25,-318.75,1562.5
2.24,-1062.5,-953.125,3521.875,3015.625,-1831.25,2884.375
2.26,-500,-3237.5,-1193.75,1615.625,993.75,1103.125
2.28,-1534.375,-1815.625,-1400,509.375,-1637.5,71.875
2.3,-865.625,-775,-718.75,125,-912.5,-228.125
2.32,-790.625,-643.75,-671.875,56.25,253.125,-250
2.34,143.75,-209.375,-718.75,-40.625,178.125,-290.625
2.36,234.375,-43.75,828.125,-1109.375,162.5,-384.375
2.38,140.625,-100,71.875,-190.625,59.375,-281.25
2.4,115.625,-112.5,-53.125,131.25,31.25,-259.375
2.42,100,-53.125,9.375,90.625,31.25,-237.5
2.44,71.875,559.375,-531.25,50,31.25,-221.875
2.46,75,243.75,-215.625,50,46.875,-196.875
2.48,78.125,-40.625,37.5,50,46.875,-175
2.5,62.5,-34.375,62.5,34.375,43.75,-181.25
2.52,68.75,-53.125,28.125,43.75,43.75,-150
2.54,62.5,-53.125,18.75,40.625,40.625,-137.5
2.56,50,-53.125,12.5,37.5,40.625,-131.25
2.58,43.75,-53.125,9.375,34.375,37.5,-128.125
2.6,43.75,-53.125,3.125,31.25,37.5,-121.875
2.62,46.875,-56.25,-3.125,28.125,34.375,-118.75
2.64,43.75,-62.5,-12.5,15.625,31.25,-115.625
2.66,43.75,-68.75,-25,12.5,34.375,-109.375
2.68,43.75,-71.875,-34.375,18.75,34.375,-109.375
2.7,40.625,-78.125,-46.875,18.75,34.375,-106.25
2.72,37.5,-84.375,-56.25,18.75,34.375,-100
2.74,34.375,-84.375,-59.375,18.75,31.25,-96.875
2.76,34.375,-84.375,-62.5,18.75,28.125,-93.75
2.78,34.375,-84.375,-59.375,15.625,28.125,-90.625
2.8,34.375,-81.25,-59.375,15.625,25,-87.5
2.82,31.25,-78.125,-56.25,15.625,25,-84.375
2.84,28.125,-75,-50,15.625,28.125,-84.375
2.86,25,-71.875,-50,15.625,28.125,-81.25
2.88,21.875,-62.5,-43.75,15.625,31.25,-84.375
2.9,25,-56.25,-28.125,15.625,25,-81.25
2.92,31.25,-34.375,0,15.625,12.5,-71.875
2.94,59.375,9.375,53.125,31.25,37.5,-43.75
2.96,40.625,-37.5,-15.625,15.625,46.875,-59.375
2.98,31.25,-43.75,-28.125,15.625,37.5,-62.5
3,21.875,-37.5,-15.625,12.5,25,-71.875
3.02,15.625,-31.25,-3.125,9.375,15.625,-78.125
3.04,15.625,-31.25,0,9.375,12.5,-78.125
3.06,15.625,-31.25,-3.125,6.25,12.5,-81.25
3.08,15.625,-34.375,-6.25,6.25,12.5,-75
3.1,15.625,-34.375,-9.375,6.25,15.625,-71.875
3.12,15.625,-34.375,-12.5,6.25,15.625,-68.75
3.14,15.625,-34.375,-15.625,6.25,18.75,-65.625
3.16,15.625,-34.375,-18.75,6.25,18.75,-62.5
3.18,15.625,-37.5,-21.875,6.25,18.75,-59.375
3.2,15.625,-37.5,-21.875,9.375,18.75,-59.375
