Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-6.25,12.5,15.625,-6.25,-3.125,-6.25
0.02,-6.25,9.375,15.625,-6.25,-3.125,-6.25
0.04,-6.25,9.375,15.625,-6.25,-3.125,-6.25
0.06,-3.125,9.375,15.625,-6.25,-3.125,-6.25
0.08,-3.125,12.5,18.75,-6.25,-3.125,-6.25
0.1,0,18.75,25,-6.25,-3.125,-3.125
0.12,-3.125,18.75,25,-3.125,-6.25,-3.125
0.14,-3.125,59.375,15.625,-6.25,-3.125,-3.125
0.16,0,25,46.875,-6.25,-3.125,-3.125
0.18,3.125,37.5,53.125,-6.25,0,0
0.2,6.25,40.625,50,-6.25,0,3.125
0.22,3.125,34.375,40.625,-3.125,0,3.125
0.24,6.25,15.625,62.5,-3.125,0,3.125
0.26,6.25,34.375,50,-3.125,3.125,3.125
0.28,0,56.25,28.125,-3.125,0,3.125
0.3,-6.25,34.375,53.125,-3.125,3.125,0
0.32,0,31.25,53.125,-3.125,3.125,0
0.34,0,34.375,56.25,-3.125,6.25,0
0.36,0,37.5,53.125,0,3.125,0
0.38,-3.125,31.25,50,0,3.125,0
0.4,-12.5,34.375,62.5,-3.125,3.125,-9.375
0.42,-9.375,34.375,56.25,-3.125,3.125,-9.375
0.44,0,28.125,46.875,-3.125,3.125,-3.125
0.46,0,40.625,37.5,-3.125,3.125,-3.125
0.48,-12.5,40.625,59.375,0,0,-9.375
0.5,-12.5,37.5,53.125,-3.125,0,-15.625
0.52,-6.25,43.75,31.25,-3.125,3.125,-6.25
0.54,-3.125,-31.25,96.875,0,0,12.5
0.56,-12.5,37.5,50,6.25,-3.125,15.625
0.58,-18.75,12.5,-21.875,6.25,-3.125,6.25
0.6,-18.75,-18.75,-43.75,6.25,-3.125,-3.125
0.62,-28.125,-9.375,-3.125,6.25,-6.25,-9.375
0.64,-43.75,18.75,31.25,3.125,-9.375,-15.625
0.66,-46.875,28.125,34.375,-3.125,-9.375,-21.875
0.68,-37.5,18.75,28.125,-6.25,-6.25,-21.875
0.7,-28.125,9.375,21.875,-3.125,-3.125,-15.625
0.72,-15.625,21.875,34.375,-6.25,0,-18.75
0.74,-6.25,37.5,56.25,-9.375,6.25,-25
0.76,-3.125,40.625,59.375,-9.375,12.5,-25
0.78,3.125,40.625,59.375,-9.375,9.375,-28.125
0.8,0,18.75,31.25,0,9.375,-18.75
0.82,-15.625,31.25,43.75,-3.125,0,-21.875
0.84,-65.625,43.75,50,-9.375,-3.125,-31.25
0.86,-31.25,3.125,3.125,-9.375,-3.125,-21.875
0.88,-3.125,0,3.125,-18.75,0,-15.625
0.9,9.375,34.375,53.125,-53.125,3.125,-18.75
0.92,6.25,28.125,50,-40.625,6.25,-12.5
0.94,6.25,18.75,40.625,9.375,3.125,-3.125
0.96,-6.25,56.25,78.125,9.375,-9.375,-6.25
0.98,-3.125,84.375,106.25,0,-12.5,-6.25
1,25,96.875,121.875,6.25,-3.125,3.125
1.02,28.125,28.125,37.5,15.625,0,12.5
1.04,12.5,-46.875,-56.25,28.125,0,12.5
1.06,-12.5,-53.125,-68.75,25,-3.125,3.125
1.08,-34.375,-31.25,-43.75,15.625,-6.25,-3.125
1.1,-56.25,-12.5,-21.875,0,-9.375,-12.5
1.12,-68.75,34.375,34.375,-28.125,-6.25,-28.125
1.14,-50,37.5,40.625,-18.75,-3.125,-21.875
1.16,-21.875,-12.5,-18.75,0,-3.125,-9.375
1.18,-12.5,-40.625,-53.125,3.125,-9.375,3.125
1.2,3.125,-15.625,-21.875,-3.125,-9.375,0
1.22,15.625,40.625,53.125,-3.125,-3.125,-12.5
1.24,18.75,71.875,93.75,-6.25,6.25,-21.875
1.26,18.75,68.75,87.5,-9.375,12.5,-25
1.28,15.625,90.625,34.375,-15.625,12.5,-21.875
1.3,21.875,-18.75,131.25,-21.875,3.125,-18.75
1.32,18.75,-18.75,137.5,-21.875,-3.125,-18.75
1.34,12.5,-15.625,153.125,-9.375,0,-21.875
1.36,6.25,-18.75,165.625,-6.25,-3.125,-25
1.38,6.25,-15.625,128.125,-6.25,-3.125,-21.875
1.4,6.25,-12.5,93.75,-6.25,-6.25,-18.75
1.42,3.125,-12.5,84.375,-3.125,-9.375,-15.625
1.44,0,0,78.125,-6.25,-9.375,-15.625
1.46,-3.125,-15.625,115.625,-6.25,-12.5,-18.75
1.48,-6.25,-15.625,140.625,-9.375,-12.5,-18.75
1.5,-25,428.125,-284.375,-28.125,-15.625,-28.125
1.52,-25,209.375,12.5,-25,-15.625,-28.125
1.54,-18.75,-40.625,271.875,-18.75,-15.625,-28.125
1.56,-18.75,-56.25,315.625,-18.75,-18.75,-28.125
1.58,-18.75,-50,315.625,-18.75,-18.75,-28.125
1.6,-18.75,-43.75,309.375,-18.75,-21.875,-25
1.62,-18.75,-43.75,328.125,-18.75,-25,-28.125
1.64,-37.5,353.125,-9.375,-37.5,-28.125,-37.5
1.66,-28.125,46.875,312.5,-28.125,-21.875,-34.375
1.68,-18.75,-65.625,396.875,-18.75,-21.875,-28.125
1.7,-12.5,-56.25,340.625,-12.5,-18.75,-21.875
1.72,-6.25,-46.875,293.75,-9.375,-15.625,-15.625
1.74,-40.625,900,-606.25,-40.625,-18.75,-31.25
1.76,-28.125,278.125,31.25,-25,-9.375,-25
1.78,-25,143.75,187.5,-21.875,-12.5,-25
1.8,-25,78.125,281.25,-21.875,-18.75,-28.125
1.82,-28.125,128.125,271.875,-25,-21.875,-31.25
1.84,-31.25,171.875,278.125,-28.125,-25,-34.375
1.86,-31.25,140.625,328.125,-25,-21.875,-34.375
1.88,-31.25,331.25,137.5,-28.125,-21.875,-34.375
1.9,-18.75,43.75,378.125,-15.625,-15.625,-25
1.92,-12.5,-109.375,500,-9.375,-15.625,-21.875
1.94,-15.625,287.5,81.25,-15.625,-15.625,-21.875
1.96,0,37.5,215.625,3.125,0,-6.25
1.98,0,381.25,-171.875,-3.125,0,-3.125
2,3.125,212.5,-40.625,0,6.25,-3.125
2.02,3.125,68.75,109.375,3.125,3.125,-3.125
2.04,-3.125,84.375,146.875,-3.125,-6.25,-9.375
2.06,-9.375,115.625,184.375,-9.375,-9.375,-15.625
2.08,-12.5,137.5,203.125,-12.5,-12.5,-18.75
2.1,-12.5,146.875,209.375,-12.5,-12.5,-18.75
2.12,-18.75,165.625,231.25,-15.625,-15.625,-25
2.14,-18.75,187.5,237.5,-15.625,-15.625,-25
2.16,-3.125,-81.25,421.875,0,-6.25,-15.625
2.18,12.5,-112.5,340.625,12.5,0,0
2.2,25,-90.625,196.875,21.875,9.375,9.375
2.22,34.375,-68.75,65.625,28.125,15.625,18.75
2.24,40.625,-34.375,-62.5,34.375,18.75,25
2.26,43.75,-3.125,-156.25,34.375,21.875,28.125
2.28,46.875,-6.25,-218.75,37.5,28.125,31.25
2.3,178.125,-65.625,-378.125,37.5,3.125,25
2.32,925,-665.625,-600,109.375,-12.5,56.25
2.34,-546.875,81.25,-468.75,100,65.625,212.5
2.36,-2353.125,-418.75,-2109.375,75,50,2343.75
2.38,-768.75,237.5,-606.25,159.375,153.125,-621.875
2.4,-621.875,240.625,-500,153.125,165.625,-950
2.42,-281.25,-593.75,-62.5,150,134.375,-500
2.44,162.5,-528.125,-881.25,81.25,50,-31.25
2.46,125,-512.5,-553.125,43.75,25,-43.75
2.48,68.75,-518.75,-240.625,15.625,-6.25,-68.75
2.5,15.625,-253.125,-212.5,-18.75,-31.25,-93.75
2.52,-46.875,18.75,28.125,-65.625,-131.25,-134.375
2.54,-178.125,959.375,1318.75,-156.25,-781.25,-265.625
2.56,-590.625,659.375,1015.625,809.375,1390.625,-643.75
2.58,-1537.5,2950,3328.125,-575,865.625,-1618.75
