Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,-3.125,0,-3.125,-3.125,-3.125
0.02,0,0,0,0,-3.125,-3.125
0.04,0,-3.125,0,-3.125,-3.125,-3.125
0.06,0,-3.125,0,-3.125,-3.125,-3.125
0.08,0,-3.125,0,-3.125,-3.125,-6.25
0.1,0,0,0,0,0,-6.25
0.12,0,3.125,3.125,3.125,3.125,-9.375
0.14,0,6.25,6.25,3.125,6.25,-9.375
0.16,-3.125,6.25,3.125,0,0,-9.375
0.18,-3.125,6.25,3.125,3.125,3.125,-9.375
0.2,-3.125,12.5,9.375,6.25,6.25,-12.5
0.22,3.125,21.875,18.75,15.625,18.75,-15.625
0.24,3.125,28.125,21.875,21.875,21.875,-18.75
0.26,3.125,28.125,21.875,21.875,25,-18.75
0.28,0,21.875,15.625,15.625,18.75,-15.625
0.3,3.125,15.625,12.5,12.5,12.5,-12.5
0.32,0,6.25,6.25,6.25,6.25,-6.25
0.34,-3.125,0,0,0,3.125,-3.125
0.36,-3.125,0,0,0,0,3.125
0.38,0,0,3.125,0,3.125,3.125
0.4,6.25,0,3.125,3.125,6.25,3.125
0.42,9.375,0,3.125,3.125,6.25,3.125
0.44,9.375,-3.125,3.125,0,3.125,6.25
0.46,9.375,-3.125,3.125,0,3.125,6.25
0.48,12.5,-3.125,3.125,3.125,3.125,9.375
0.5,9.375,-3.125,3.125,0,3.125,6.25
0.52,12.5,-3.125,0,3.125,3.125,12.5
0.54,15.625,0,6.25,9.375,6.25,21.875
0.56,6.25,-3.125,0,0,-3.125,9.375
0.58,-18.75,-15.625,-9.375,-15.625,-18.75,18.75
0.6,-21.875,-12.5,-6.25,-12.5,-15.625,12.5
0.62,-9.375,3.125,6.25,6.25,3.125,-12.5
0.64,75,56.25,62.5,71.875,84.375,-81.25
0.66,150,118.75,121.875,115.625,146.875,-156.25
0.68,65.625,93.75,90.625,43.75,68.75,-146.875
0.7,50,56.25,62.5,31.25,50,-96.875
0.72,46.875,50,59.375,28.125,46.875,-78.125
0.74,43.75,40.625,50,21.875,40.625,-56.25
0.76,25,15.625,25,6.25,15.625,-25
0.78,9.375,-3.125,6.25,0,0,0
0.8,21.875,3.125,9.375,9.375,9.375,0
0.82,15.625,0,3.125,3.125,3.125,9.375
0.84,12.5,-6.25,-3.125,0,0,15.625
0.86,6.25,-6.25,-6.25,-3.125,-3.125,15.625
0.88,0,-9.375,-9.375,-6.25,-6.25,18.75
0.9,-6.25,-12.5,-12.5,-6.25,-9.375,18.75
0.92,-12.5,-12.5,-15.625,-9.375,-12.5,12.5
0.94,-15.625,-12.5,-12.5,-9.375,-12.5,9.375
0.96,-18.75,-12.5,-12.5,-9.375,-12.5,9.375
0.98,-15.625,-9.375,-12.5,-9.375,-9.375,9.375
1,-12.5,-9.375,-12.5,-6.25,-9.375,9.375
1.02,-9.375,-9.375,-12.5,-6.25,-6.25,9.375
1.04,-6.25,-9.375,-9.375,-3.125,-6.25,9.375
1.06,-3.125,-9.375,-6.25,-3.125,-3.125,6.25
1.08,-3.125,-6.25,-3.125,-3.125,-3.125,6.25
1.1,-3.125,-6.25,-6.25,0,-3.125,6.25
1.12,0,-3.125,-3.125,3.125,3.125,6.25
1.14,-9.375,53.125,-9.375,0,-6.25,6.25
1.16,15.625,-15.625,18.75,31.25,37.5,-3.125
1.18,37.5,-40.625,40.625,59.375,75,-12.5
1.2,53.125,-37.5,59.375,78.125,103.125,-21.875
1.22,25,9.375,34.375,50,65.625,84.375
1.24,-68.75,140.625,-46.875,-43.75,-100,440.625
1.26,165.625,-12.5,162.5,190.625,-100,37.5
1.28,175,-87.5,171.875,200,-109.375,153.125
1.3,137.5,-100,143.75,168.75,-128.125,381.25
1.32,-90.625,-71.875,-59.375,-65.625,693.75,-46.875
1.34,121.875,-78.125,140.625,156.25,368.75,-40.625
1.36,134.375,-90.625,162.5,187.5,275,128.125
1.38,106.25,-90.625,140.625,165.625,234.375,293.75
1.4,131.25,-68.75,162.5,187.5,259.375,100
1.42,109.375,-62.5,150,171.875,237.5,150
1.44,159.375,-81.25,209.375,253.125,346.875,56.25
1.46,231.25,-15.625,300,387.5,515.625,-78.125
1.48,-125,1190.625,-18.75,78.125,59.375,43.75
1.5,271.875,-59.375,325,459.375,556.25,56.25
1.52,171.875,34.375,221.875,290.625,293.75,234.375
1.54,-62.5,634.375,-6.25,18.75,75,531.25
1.56,50,675,81.25,178.125,237.5,168.75
1.58,43.75,1012.5,56.25,187.5,256.25,-43.75
1.6,137.5,212.5,159.375,153.125,303.125,306.25
1.62,71.875,393.75,112.5,-3.125,150,175
1.64,134.375,356.25,137.5,115.625,321.875,65.625
1.66,168.75,453.125,137.5,181.25,462.5,65.625
