Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-3.125,-6.25,0,-3.125,-3.125,-3.125
0.02,0,-6.25,0,-3.125,-3.125,-3.125
0.04,-3.125,-6.25,-3.125,-3.125,-3.125,-3.125
0.06,0,-6.25,0,0,-3.125,-3.125
0.08,0,-3.125,3.125,0,0,-3.125
0.1,0,-3.125,0,3.125,0,-3.125
0.12,0,-3.125,3.125,3.125,3.125,-3.125
0.14,3.125,0,3.125,3.125,6.25,-3.125
0.16,0,-3.125,0,0,0,-3.125
0.18,0,-3.125,0,0,0,-3.125
0.2,3.125,3.125,6.25,6.25,6.25,-3.125
0.22,3.125,0,3.125,3.125,3.125,-3.125
0.24,3.125,0,6.25,6.25,3.125,-3.125
0.26,3.125,3.125,6.25,3.125,6.25,-3.125
0.28,6.25,0,6.25,6.25,6.25,-3.125
0.3,3.125,3.125,6.25,3.125,6.25,-3.125
0.32,3.125,0,3.125,3.125,3.125,-6.25
0.34,3.125,0,6.25,3.125,6.25,-6.25
0.36,3.125,0,6.25,6.25,6.25,-3.125
0.38,6.25,0,6.25,6.25,6.25,-3.125
0.4,6.25,-3.125,6.25,3.125,6.25,-3.125
0.42,6.25,0,6.25,6.25,6.25,-3.125
0.44,9.375,0,6.25,6.25,6.25,-3.125
0.46,9.375,0,9.375,6.25,9.375,-3.125
0.48,9.375,0,6.25,6.25,6.25,-3.125
0.5,3.125,-3.125,3.125,3.125,3.125,3.125
0.52,0,-3.125,3.125,3.125,-3.125,6.25
0.54,0,-3.125,3.125,3.125,0,12.5
0.56,9.375,3.125,6.25,6.25,9.375,-3.125
0.58,0,-3.125,-3.125,0,0,-3.125
0.6,-15.625,-6.25,-3.125,-6.25,-6.25,-6.25
0.62,-15.625,-12.5,-9.375,-9.375,-12.5,-6.25
0.64,9.375,6.25,12.5,9.375,12.5,-25
0.66,40.625,40.625,40.625,37.5,46.875,-65.625
0.68,40.625,46.875,40.625,37.5,46.875,-84.375
0.7,37.5,43.75,40.625,31.25,40.625,-93.75
