Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-6.25,-12.5,-6.25,-6.25,0,-3.125
0.02,-9.375,-9.375,-6.25,-6.25,3.125,-6.25
0.04,-6.25,-9.375,-3.125,-6.25,3.125,-3.125
0.06,-6.25,-9.375,-6.25,-6.25,0,-3.125
0.08,-6.25,-6.25,-3.125,-3.125,0,-6.25
0.1,3.125,-6.25,0,3.125,-9.375,-3.125
0.12,3.125,-6.25,3.125,3.125,-9.375,0
0.14,9.375,-6.25,6.25,9.375,-18.75,3.125
0.16,-3.125,-6.25,-3.125,-3.125,-6.25,0
0.18,-18.75,-6.25,-15.625,-15.625,9.375,-12.5
0.2,-37.5,-3.125,-28.125,-28.125,25,-25
0.22,-46.875,-3.125,-34.375,-34.375,21.875,-28.125
0.24,-37.5,-3.125,-31.25,-28.125,3.125,-25
0.26,-25,-6.25,-12.5,-15.625,6.25,-21.875
0.28,12.5,-6.25,28.125,15.625,3.125,-9.375
0.3,43.75,-3.125,50,37.5,-15.625,9.375
0.32,56.25,-3.125,46.875,43.75,-37.5,31.25
0.34,65.625,-9.375,31.25,46.875,-81.25,56.25
0.36,62.5,-18.75,6.25,37.5,-112.5,78.125
0.38,68.75,-28.125,-3.125,34.375,-131.25,96.875
0.4,56.25,-34.375,-15.625,15.625,-121.875,90.625
0.42,18.75,-40.625,-43.75,-15.625,-90.625,65.625
0.44,-21.875,-43.75,-59.375,-43.75,-43.75,25
0.46,-18.75,-37.5,-43.75,-31.25,-34.375,9.375
0.48,-43.75,-34.375,-40.625,-46.875,18.75,-18.75
0.5,-18.75,-18.75,-18.75,-15.625,-3.125,-15.625
0.52,18.75,-12.5,0,12.5,-40.625,6.25
0.54,25,-12.5,0,12.5,-37.5,12.5
0.56,-31.25,-21.875,-28.125,-31.25,21.875,-15.625
0.58,9.375,-9.375,0,6.25,-18.75,0
0.6,-3.125,-9.375,-3.125,-3.125,0,-3.125
0.62,12.5,-6.25,9.375,12.5,-15.625,3.125
0.64,21.875,-6.25,9.375,15.625,-28.125,12.5
0.66,31.25,-9.375,12.5,18.75,-40.625,25
0.68,-9.375,-28.125,-15.625,-25,-18.75,-3.125
0.7,-87.5,-34.375,-56.25,-87.5,68.75,-50
0.72,-93.75,-15.625,-37.5,-65.625,103.125,-71.875
0.74,37.5,25,50,53.125,-25,-12.5
0.76,9.375,9.375,9.375,15.625,-6.25,-9.375
0.78,9.375,6.25,3.125,15.625,-25,-6.25
0.8,-3.125,0,0,0,0,-9.375
0.82,0,0,18.75,6.25,12.5,-15.625
0.84,9.375,6.25,40.625,15.625,31.25,-15.625
0.86,25,15.625,75,37.5,43.75,-15.625
0.88,71.875,18.75,112.5,78.125,18.75,-6.25
0.9,75,15.625,128.125,75,43.75,-28.125
0.92,103.125,3.125,159.375,75,68.75,12.5
0.94,184.375,3.125,187.5,125,-18.75,71.875
0.96,221.875,-12.5,187.5,156.25,-100,143.75
0.98,262.5,-28.125,162.5,203.125,-225,271.875
1,209.375,-59.375,3.125,200,-356.25,446.875
1.02,-31.25,-121.875,-275,59.375,-365.625,581.25
1.04,-334.375,-93.75,-443.75,-159.375,-196.875,309.375
1.06,-278.125,121.875,-131.25,-215.625,240.625,-487.5
1.08,68.75,143.75,200,-193.75,393.75,-515.625
1.1,218.75,96.875,193.75,-9.375,212.5,-228.125
1.12,234.375,93.75,146.875,90.625,109.375,-81.25
1.14,9.375,159.375,212.5,68.75,43.75,-25
1.16,-87.5,187.5,240.625,-3.125,21.875,-43.75
1.18,-96.875,190.625,243.75,-46.875,12.5,-68.75
1.2,500,-112.5,-159.375,-68.75,-9.375,-81.25
1.22,162.5,3.125,128.125,-65.625,-6.25,-71.875
1.24,125,-21.875,134.375,-62.5,-6.25,-62.5
1.26,109.375,-25,121.875,-59.375,-12.5,-31.25
1.28,84.375,-25,96.875,-56.25,-18.75,15.625
1.3,-93.75,362.5,-56.25,-62.5,-18.75,-53.125
1.32,46.875,75,40.625,-46.875,-9.375,-37.5
1.34,18.75,25,34.375,-34.375,-3.125,-25
1.36,-3.125,15.625,21.875,-18.75,0,-18.75
1.38,-78.125,56.25,75,-15.625,0,-15.625
1.4,15.625,0,0,-9.375,3.125,-12.5
1.42,56.25,-37.5,-53.125,-3.125,6.25,-6.25
1.44,34.375,31.25,40.625,-15.625,-6.25,-18.75
1.46,96.875,78.125,112.5,-31.25,-25,-40.625
1.48,96.875,84.375,118.75,-31.25,-21.875,-37.5
1.5,12.5,28.125,34.375,-3.125,6.25,-6.25
1.52,12.5,21.875,28.125,-6.25,-3.125,-9.375
1.54,46.875,46.875,62.5,-15.625,-9.375,-18.75
1.56,62.5,59.375,81.25,-21.875,-15.625,-25
1.58,78.125,68.75,93.75,-25,-18.75,-28.125
1.6,68.75,78.125,103.125,-25,-15.625,-28.125
1.62,-31.25,115.625,146.875,-21.875,-12.5,-25
1.64,-93.75,121.875,153.125,-15.625,-6.25,-18.75
1.66,-78.125,96.875,115.625,-9.375,0,-12.5
1.68,325,-93.75,-140.625,-6.25,-6.25,-12.5
1.7,121.875,46.875,37.5,-12.5,-12.5,-18.75
1.72,87.5,93.75,100,-21.875,-18.75,-28.125
1.74,100,109.375,115.625,-25,-21.875,-31.25
1.76,103.125,115.625,112.5,-21.875,-18.75,-31.25
1.78,103.125,112.5,109.375,-18.75,-15.625,-28.125
1.8,-412.5,-250,-371.875,-37.5,-34.375,943.75
1.82,-412.5,-221.875,-362.5,-46.875,-43.75,912.5
1.84,50,78.125,46.875,-15.625,-18.75,100
1.86,78.125,84.375,75,-3.125,-6.25,-50
1.88,93.75,96.875,90.625,-3.125,-6.25,-106.25
1.9,115.625,125,118.75,-15.625,-15.625,-109.375
