Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-3.125,-3.125,-3.125,-3.125,-3.125,-3.125
0.02,-3.125,-3.125,0,-3.125,-3.125,-3.125
0.04,-3.125,-3.125,-3.125,-6.25,-3.125,-3.125
0.06,-3.125,-3.125,-3.125,-3.125,-6.25,0
0.08,-3.125,-3.125,-3.125,-3.125,-3.125,0
0.1,-3.125,-3.125,-3.125,-3.125,-6.25,-3.125
0.12,0,-3.125,0,-3.125,-3.125,-6.25
0.14,6.25,3.125,6.25,3.125,-3.125,-9.375
0.16,0,0,3.125,-3.125,-3.125,-9.375
0.18,0,-3.125,0,-6.25,-3.125,-3.125
0.2,0,-3.125,3.125,-6.25,0,-6.25
0.22,6.25,3.125,6.25,-3.125,0,-9.375
0.24,6.25,3.125,9.375,0,3.125,-12.5
0.26,6.25,6.25,12.5,0,6.25,-12.5
0.28,3.125,6.25,12.5,-3.125,9.375,-18.75
0.3,0,6.25,12.5,-6.25,9.375,-18.75
0.32,0,6.25,9.375,-6.25,9.375,-18.75
0.34,0,6.25,9.375,-3.125,6.25,-18.75
0.36,0,3.125,6.25,0,6.25,-15.625
0.38,0,3.125,6.25,0,0,-9.375
0.4,3.125,3.125,6.25,3.125,-3.125,-6.25
0.42,6.25,3.125,3.125,6.25,-6.25,0
0.44,12.5,-3.125,6.25,9.375,-9.375,6.25
0.46,65.625,-59.375,31.25,65.625,-87.5,65.625
0.48,65.625,-53.125,31.25,62.5,-237.5,78.125
0.5,28.125,-34.375,3.125,21.875,-156.25,50
0.52,6.25,-25,-9.375,-9.375,-28.125,25
0.54,-6.25,-9.375,-9.375,-15.625,15.625,3.125
0.56,-9.375,-3.125,-6.25,-12.5,18.75,0
0.58,-9.375,-3.125,-6.25,-9.375,18.75,-6.25
0.6,-9.375,-3.125,-6.25,-12.5,18.75,-6.25
0.62,-12.5,-3.125,-9.375,-12.5,12.5,-6.25
0.64,-9.375,-3.125,-6.25,-9.375,12.5,-3.125
0.66,-9.375,3.125,0,-9.375,12.5,-21.875
0.68,-9.375,3.125,0,-12.5,15.625,-6.25
0.7,18.75,9.375,18.75,12.5,18.75,0
0.72,12.5,6.25,15.625,6.25,21.875,-9.375
0.74,12.5,6.25,15.625,6.25,21.875,-12.5
0.76,15.625,9.375,18.75,12.5,18.75,-12.5
0.78,21.875,15.625,28.125,18.75,21.875,-12.5
0.8,25,18.75,28.125,21.875,21.875,-6.25
0.82,21.875,15.625,21.875,21.875,18.75,0
0.84,21.875,18.75,18.75,25,9.375,-3.125
0.86,21.875,21.875,18.75,25,3.125,-3.125
0.88,21.875,21.875,18.75,28.125,3.125,-3.125
0.9,15.625,18.75,12.5,21.875,3.125,-3.125
0.92,9.375,12.5,9.375,15.625,3.125,-3.125
0.94,9.375,-6.25,9.375,12.5,6.25,-3.125
