Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,-3.125,0,0,-3.125,-6.25
0.02,0,0,0,0,-3.125,-6.25
0.04,0,-3.125,0,0,-3.125,-9.375
0.06,3.125,0,3.125,3.125,-3.125,-9.375
0.08,3.125,0,3.125,0,-3.125,-9.375
0.1,6.25,3.125,6.25,6.25,-3.125,-12.5
0.12,3.125,0,3.125,3.125,-3.125,-12.5
0.14,3.125,0,3.125,3.125,-3.125,-9.375
0.16,0,0,3.125,3.125,-3.125,-6.25
0.18,3.125,0,0,0,-6.25,-9.375
0.2,0,0,0,0,-6.25,-9.375
0.22,3.125,0,3.125,3.125,-6.25,-12.5
0.24,3.125,0,3.125,3.125,-6.25,-12.5
0.26,6.25,0,6.25,3.125,-6.25,-12.5
0.28,6.25,0,6.25,3.125,-6.25,-15.625
0.3,6.25,0,6.25,3.125,-3.125,-21.875
0.32,6.25,0,6.25,6.25,-6.25,-18.75
0.34,6.25,0,6.25,6.25,-3.125,-18.75
0.36,9.375,3.125,6.25,6.25,-6.25,-15.625
0.38,9.375,3.125,9.375,9.375,-6.25,-9.375
0.4,9.375,3.125,9.375,9.375,-9.375,-6.25
0.42,15.625,6.25,12.5,12.5,-9.375,3.125
0.44,18.75,9.375,15.625,18.75,-9.375,9.375
0.46,18.75,9.375,15.625,18.75,-9.375,12.5
0.48,18.75,9.375,15.625,18.75,-3.125,12.5
0.5,21.875,9.375,15.625,18.75,-3.125,12.5
0.52,15.625,6.25,12.5,12.5,0,6.25
0.54,9.375,0,6.25,6.25,-3.125,0
0.56,9.375,0,6.25,9.375,-3.125,-6.25
0.58,6.25,0,6.25,6.25,-3.125,-6.25
0.6,3.125,0,6.25,6.25,-3.125,-9.375
0.62,3.125,0,3.125,6.25,-3.125,-9.375
0.64,-3.125,0,3.125,3.125,-3.125,-9.375
0.66,0,3.125,6.25,3.125,-3.125,-12.5
0.68,3.125,3.125,3.125,3.125,-6.25,-12.5
0.7,3.125,0,3.125,3.125,-6.25,-9.375
0.72,6.25,3.125,6.25,9.375,-6.25,-6.25
0.74,12.5,6.25,12.5,12.5,-3.125,0
0.76,18.75,6.25,15.625,18.75,-15.625,9.375
0.78,18.75,6.25,15.625,15.625,-28.125,21.875
0.8,9.375,0,9.375,12.5,-25,25
0.82,-3.125,-3.125,3.125,6.25,-21.875,25
0.84,6.25,-3.125,6.25,6.25,-12.5,15.625
0.86,6.25,-6.25,3.125,3.125,-3.125,3.125
0.88,6.25,-6.25,3.125,3.125,0,-6.25
0.9,6.25,-3.125,0,3.125,0,-12.5
0.92,6.25,-3.125,0,3.125,0,-12.5
0.94,9.375,0,3.125,6.25,3.125,-9.375
0.96,9.375,0,6.25,9.375,3.125,-9.375
0.98,-68.75,46.875,68.75,0,9.375,-18.75
1,15.625,25,46.875,18.75,18.75,-65.625
1.02,28.125,18.75,37.5,6.25,25,-18.75
1.04,81.25,-9.375,-3.125,0,25,-15.625
1.06,21.875,-3.125,-6.25,25,18.75,-12.5
1.08,140.625,96.875,128.125,153.125,9.375,-493.75
1.1,12.5,6.25,9.375,-3.125,0,-37.5
1.12,0,0,0,0,6.25,28.125
1.14,3.125,3.125,3.125,34.375,9.375,-3.125
1.16,9.375,6.25,9.375,-3.125,6.25,-6.25
1.18,6.25,3.125,6.25,-28.125,3.125,6.25
1.2,0,0,0,-12.5,0,6.25
1.22,-6.25,-3.125,-6.25,-9.375,0,6.25
1.24,-9.375,-6.25,-9.375,-9.375,-6.25,6.25
1.26,-9.375,-6.25,-12.5,-9.375,-9.375,6.25
1.28,-9.375,-6.25,-9.375,-6.25,-9.375,6.25
1.3,0,0,-3.125,0,-12.5,-6.25
1.32,21.875,12.5,18.75,0,-31.25,-75
1.34,-6.25,18.75,-6.25,-37.5,-28.125,-6.25
1.36,3.125,-25,0,-3.125,-12.5,0
1.38,-6.25,-15.625,-9.375,-6.25,-6.25,3.125
1.4,-9.375,-6.25,-9.375,-6.25,-3.125,-15.625
1.42,-9.375,-9.375,-12.5,-6.25,0,-6.25
1.44,-9.375,-6.25,-9.375,-6.25,0,-6.25
1.46,-3.125,-34.375,-3.125,3.125,-6.25,25
1.48,-96.875,-9.375,37.5,50,-9.375,31.25
1.5,-25,-18.75,53.125,65.625,-15.625,-9.375
1.52,-34.375,-28.125,40.625,53.125,-21.875,103.125
1.54,-46.875,-40.625,90.625,109.375,-28.125,106.25
1.56,-62.5,271.875,18.75,28.125,-31.25,31.25
1.58,321.875,3.125,-9.375,-3.125,-40.625,-3.125
1.6,162.5,53.125,78.125,90.625,-53.125,90.625
1.62,112.5,84.375,115.625,131.25,-62.5,134.375
1.64,125,96.875,134.375,146.875,-71.875,146.875
1.66,131.25,103.125,140.625,153.125,-71.875,150
1.68,134.375,103.125,143.75,156.25,-71.875,153.125
1.7,150,121.875,165.625,178.125,-84.375,168.75
1.72,175,143.75,187.5,212.5,-96.875,190.625
1.74,175,153.125,190.625,218.75,-87.5,187.5
1.76,153.125,134.375,156.25,187.5,-62.5,156.25
1.78,150,137.5,153.125,187.5,-62.5,150
1.8,159.375,153.125,156.25,200,-62.5,156.25
1.82,159.375,159.375,150,193.75,-53.125,150
1.84,150,162.5,140.625,171.875,-46.875,137.5
