Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,-3.125,0,0,0,0
0.02,6.25,3.125,6.25,6.25,-25,0
0.04,0,-3.125,0,0,6.25,0
0.06,-3.125,-6.25,-6.25,-3.125,18.75,0
0.08,0,0,0,0,0,0
0.1,3.125,-3.125,0,3.125,0,0
0.12,6.25,0,3.125,6.25,6.25,0
0.14,15.625,6.25,6.25,18.75,21.875,0
0.16,12.5,3.125,6.25,15.625,18.75,3.125
0.18,9.375,3.125,6.25,12.5,0,3.125
0.2,9.375,0,3.125,9.375,3.125,3.125
0.22,9.375,3.125,6.25,9.375,0,0
0.24,9.375,3.125,9.375,9.375,3.125,0
0.26,6.25,3.125,6.25,6.25,3.125,0
0.28,6.25,3.125,6.25,6.25,3.125,-3.125
0.3,6.25,3.125,6.25,6.25,3.125,0
0.32,6.25,3.125,6.25,6.25,3.125,0
0.34,0,0,0,0,18.75,0
0.36,-3.125,-6.25,-6.25,-3.125,40.625,3.125
0.38,6.25,0,3.125,6.25,9.375,0
0.4,6.25,3.125,6.25,6.25,6.25,0
0.42,6.25,0,3.125,3.125,6.25,0
0.44,6.25,3.125,3.125,3.125,6.25,0
0.46,6.25,3.125,3.125,6.25,6.25,3.125
0.48,6.25,3.125,3.125,6.25,6.25,3.125
0.5,6.25,3.125,3.125,6.25,6.25,3.125
0.52,3.125,0,0,3.125,3.125,3.125
0.54,3.125,3.125,0,3.125,3.125,0
0.56,3.125,3.125,0,3.125,3.125,0
0.58,15.625,12.5,12.5,12.5,-21.875,3.125
0.6,6.25,6.25,6.25,6.25,15.625,3.125
0.62,6.25,0,9.375,6.25,12.5,3.125
0.64,15.625,12.5,15.625,18.75,46.875,9.375
0.66,15.625,12.5,12.5,18.75,-31.25,9.375
0.68,-9.375,-6.25,-12.5,-12.5,28.125,9.375
0.7,3.125,0,3.125,0,3.125,3.125
0.72,3.125,0,3.125,3.125,3.125,3.125
0.74,3.125,0,3.125,3.125,3.125,3.125
0.76,6.25,0,6.25,6.25,6.25,3.125
0.78,6.25,0,6.25,6.25,3.125,6.25
0.8,9.375,0,6.25,6.25,-21.875,3.125
0.82,12.5,6.25,12.5,15.625,-46.875,3.125
0.84,-3.125,-6.25,-3.125,-3.125,18.75,0
0.86,-9.375,-6.25,-6.25,-9.375,50,-3.125
0.88,6.25,3.125,6.25,6.25,9.375,0
0.9,12.5,6.25,9.375,12.5,12.5,0
0.92,12.5,6.25,12.5,9.375,12.5,3.125
0.94,9.375,3.125,9.375,-3.125,9.375,6.25
0.96,9.375,0,6.25,0,6.25,6.25
0.98,9.375,3.125,9.375,9.375,12.5,3.125
1,12.5,3.125,9.375,12.5,15.625,3.125
1.02,15.625,6.25,12.5,15.625,18.75,3.125
1.04,15.625,6.25,12.5,18.75,18.75,0
1.06,12.5,6.25,12.5,18.75,18.75,0
1.08,15.625,9.375,15.625,15.625,18.75,0
1.1,15.625,6.25,12.5,15.625,18.75,0
1.12,9.375,3.125,9.375,9.375,12.5,3.125
1.14,3.125,0,3.125,6.25,3.125,6.25
1.16,6.25,3.125,6.25,6.25,6.25,3.125
1.18,12.5,6.25,12.5,9.375,12.5,-3.125
1.2,18.75,12.5,18.75,12.5,21.875,-6.25
1.22,25,18.75,28.125,18.75,28.125,-6.25
1.24,25,21.875,31.25,21.875,31.25,-6.25
1.26,28.125,21.875,34.375,25,34.375,-6.25
1.28,21.875,18.75,31.25,18.75,28.125,-3.125
1.3,21.875,21.875,31.25,21.875,31.25,-3.125
1.32,28.125,25,37.5,25,40.625,-6.25
1.34,28.125,28.125,40.625,28.125,40.625,-9.375
1.36,34.375,34.375,50,34.375,53.125,-12.5
1.38,40.625,40.625,56.25,43.75,62.5,-18.75
1.4,53.125,50,65.625,53.125,78.125,-25
1.42,65.625,59.375,81.25,65.625,100,-34.375
1.44,78.125,71.875,96.875,78.125,118.75,-40.625
