Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,0,0,0,0,0
0.02,0,0,0,0,-3.125,0
0.04,0,-3.125,0,0,0,0
0.06,0,0,0,0,0,0
0.08,0,-3.125,0,0,-3.125,0
0.1,-3.125,-3.125,0,-3.125,-3.125,-3.125
0.12,-3.125,-3.125,0,-3.125,-3.125,-3.125
0.14,0,-3.125,-3.125,0,0,0
0.16,0,0,0,0,0,0
0.18,0,0,0,0,0,0
0.2,3.125,3.125,3.125,3.125,3.125,3.125
0.22,6.25,6.25,6.25,6.25,9.375,9.375
0.24,6.25,9.375,6.25,9.375,9.375,9.375
0.26,3.125,6.25,3.125,6.25,6.25,3.125
0.28,3.125,6.25,3.125,6.25,6.25,3.125
0.3,3.125,6.25,3.125,6.25,6.25,6.25
0.32,0,3.125,3.125,3.125,3.125,0
0.34,3.125,0,0,0,0,3.125
0.36,6.25,0,3.125,3.125,3.125,3.125
0.38,6.25,-3.125,3.125,0,3.125,3.125
0.4,3.125,-3.125,3.125,0,0,0
0.42,3.125,0,3.125,0,3.125,3.125
0.44,3.125,0,6.25,0,3.125,3.125
0.46,3.125,3.125,3.125,3.125,3.125,3.125
0.48,3.125,6.25,3.125,6.25,6.25,3.125
0.5,3.125,6.25,3.125,6.25,6.25,6.25
0.52,3.125,6.25,3.125,6.25,6.25,3.125
0.54,6.25,3.125,6.25,6.25,6.25,6.25
0.56,3.125,3.125,6.25,3.125,6.25,3.125
0.58,6.25,3.125,6.25,3.125,6.25,3.125
0.6,6.25,3.125,3.125,3.125,3.125,3.125
0.62,3.125,3.125,3.125,3.125,3.125,3.125
0.64,3.125,3.125,3.125,3.125,3.125,3.125
0.66,3.125,0,3.125,0,0,0
0.68,3.125,0,3.125,0,0,0
0.7,0,0,0,0,0,0
0.72,0,-3.125,0,0,0,0
0.74,0,-3.125,-3.125,0,0,0
0.76,0,0,0,-3.125,0,-3.125
0.78,0,0,0,-3.125,0,-3.125
0.8,-3.125,0,0,-3.125,0,0
0.82,-3.125,0,-3.125,0,0,3.125
0.84,0,0,-3.125,0,0,3.125
0.86,3.125,3.125,3.125,9.375,6.25,3.125
0.88,6.25,6.25,9.375,15.625,9.375,6.25
0.9,12.5,6.25,9.375,12.5,9.375,3.125
0.92,9.375,3.125,6.25,6.25,6.25,0
0.94,3.125,0,0,0,0,-3.125
0.96,3.125,0,0,0,0,0
0.98,3.125,0,0,0,0,0
1,6.25,-6.25,0,3.125,3.125,6.25
1.02,12.5,3.125,6.25,9.375,9.375,9.375
1.04,18.75,6.25,15.625,12.5,15.625,15.625
1.06,15.625,0,12.5,9.375,9.375,12.5
1.08,9.375,-3.125,6.25,6.25,6.25,9.375
1.1,6.25,3.125,0,3.125,0,3.125
1.12,0,3.125,0,0,0,0
1.14,0,3.125,0,0,3.125,3.125
1.16,0,3.125,0,0,6.25,6.25
1.18,3.125,3.125,3.125,3.125,6.25,6.25
1.2,3.125,3.125,3.125,3.125,6.25,12.5
1.22,6.25,3.125,6.25,6.25,9.375,6.25
1.24,6.25,3.125,3.125,6.25,9.375,12.5
1.26,3.125,3.125,3.125,3.125,6.25,15.625
1.28,3.125,6.25,6.25,6.25,9.375,3.125
1.3,-3.125,6.25,3.125,3.125,3.125,6.25
1.32,-3.125,3.125,3.125,3.125,3.125,3.125
1.34,-3.125,3.125,-3.125,0,0,0
1.36,-6.25,3.125,-3.125,0,3.125,0
1.38,0,0,0,0,3.125,0
1.4,0,0,3.125,3.125,6.25,3.125
1.42,-6.25,3.125,3.125,6.25,6.25,3.125
1.44,0,6.25,3.125,6.25,6.25,3.125
1.46,6.25,3.125,3.125,6.25,6.25,3.125
1.48,6.25,0,3.125,3.125,3.125,3.125
1.5,6.25,0,3.125,3.125,6.25,3.125
1.52,6.25,0,3.125,6.25,6.25,6.25
1.54,6.25,3.125,3.125,6.25,9.375,9.375
1.56,9.375,3.125,6.25,12.5,15.625,12.5
1.58,12.5,9.375,12.5,18.75,21.875,21.875
1.6,9.375,15.625,15.625,21.875,28.125,25
1.62,12.5,15.625,15.625,18.75,25,18.75
1.64,18.75,15.625,18.75,21.875,28.125,21.875
1.66,21.875,18.75,25,25,34.375,25
1.68,21.875,18.75,25,18.75,31.25,25
1.7,21.875,15.625,21.875,15.625,28.125,21.875
1.72,25,15.625,25,18.75,31.25,25
1.74,28.125,21.875,28.125,31.25,43.75,31.25
1.76,28.125,25,34.375,31.25,43.75,34.375
1.78,28.125,21.875,31.25,28.125,43.75,34.375
1.8,28.125,25,34.375,28.125,43.75,34.375
1.82,31.25,28.125,43.75,34.375,50,40.625
1.84,34.375,31.25,50,37.5,56.25,43.75
1.86,37.5,37.5,65.625,40.625,65.625,50
1.88,43.75,50,90.625,50,78.125,62.5
1.9,40.625,59.375,118.75,50,84.375,65.625
1.92,31.25,62.5,137.5,37.5,71.875,59.375
1.94,21.875,50,134.375,15.625,50,46.875
1.96,12.5,34.375,128.125,-3.125,25,40.625
1.98,6.25,31.25,134.375,-12.5,18.75,37.5
2,0,31.25,140.625,-9.375,15.625,28.125
2.02,0,21.875,128.125,-12.5,12.5,25
2.04,-3.125,12.5,100,-12.5,6.25,18.75
2.06,-6.25,12.5,103.125,-12.5,3.125,12.5
2.08,-9.375,12.5,118.75,-9.375,6.25,6.25
2.1,-3.125,0,100,-3.125,6.25,6.25
2.12,-3.125,-3.125,84.375,-6.25,3.125,3.125
2.14,-9.375,3.125,109.375,-9.375,0,-9.375
2.16,-12.5,12.5,115.625,-6.25,0,-15.625
2.18,-3.125,0,50,-3.125,0,-6.25
2.2,6.25,-12.5,-21.875,0,-3.125,3.125
2.22,3.125,-6.25,-37.5,0,-6.25,-3.125
2.24,3.125,-3.125,-43.75,-3.125,-9.375,-9.375
2.26,3.125,-3.125,-71.875,-3.125,-9.375,-6.25
2.28,3.125,-6.25,-84.375,-3.125,-12.5,-6.25
2.3,0,-3.125,-65.625,-6.25,-15.625,-9.375
2.32,-3.125,0,-40.625,-9.375,-15.625,-9.375
2.34,-6.25,-3.125,-15.625,-9.375,-9.375,-9.375
2.36,-9.375,-3.125,31.25,-6.25,-6.25,-12.5
2.38,-12.5,0,87.5,-6.25,-3.125,-15.625
2.4,-12.5,3.125,96.875,-6.25,0,-18.75
2.42,0,3.125,25,3.125,3.125,-12.5
2.44,15.625,34.375,-153.125,15.625,-9.375,-12.5
2.46,31.25,71.875,-421.875,18.75,-40.625,-28.125
2.48,-3.125,109.375,-603.125,-18.75,-125,-84.375
2.5,-68.75,118.75,-525,-84.375,-206.25,-225
2.52,-137.5,93.75,-353.125,-146.875,-256.25,-225
2.54,-143.75,53.125,-209.375,-153.125,-228.125,-190.625
2.56,-100,-112.5,-106.25,-103.125,-143.75,-121.875
2.58,103.125,-740.625,100,106.25,159.375,93.75
2.6,-75,-100,-53.125,-71.875,-90.625,-15.625
2.62,-65.625,-46.875,-40.625,-59.375,-75,-40.625
2.64,-65.625,-50,-40.625,-62.5,-71.875,0
