Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,0,-3.125,-3.125,-3.125,0
0.02,-3.125,0,-3.125,-3.125,-3.125,-3.125
0.04,0,0,0,-3.125,-3.125,-3.125
0.06,0,0,-3.125,-3.125,-3.125,-3.125
0.08,0,0,-3.125,-3.125,-3.125,-3.125
0.1,0,-3.125,0,-3.125,-3.125,-3.125
0.12,0,0,0,0,-3.125,-3.125
0.14,0,0,0,0,0,0
0.16,0,0,0,0,0,3.125
0.18,3.125,3.125,9.375,6.25,9.375,9.375
0.2,3.125,3.125,6.25,6.25,6.25,6.25
0.22,0,0,3.125,0,3.125,0
0.24,0,0,0,0,0,0
0.26,0,-3.125,0,-3.125,0,-3.125
0.28,0,0,-3.125,-3.125,-3.125,-3.125
0.3,0,0,0,-3.125,0,-15.625
0.32,-3.125,-3.125,-3.125,-6.25,-6.25,-6.25
0.34,-3.125,-3.125,-6.25,-9.375,-9.375,6.25
0.36,-3.125,-3.125,-6.25,-6.25,-9.375,-3.125
0.38,-6.25,-3.125,-6.25,-6.25,-9.375,-6.25
0.4,-3.125,-3.125,-3.125,-3.125,-6.25,-6.25
0.42,0,-3.125,-3.125,-3.125,-3.125,-6.25
0.44,-3.125,-3.125,-6.25,-6.25,-6.25,-3.125
0.46,-3.125,-3.125,-3.125,-6.25,-6.25,-6.25
0.48,-6.25,-3.125,-3.125,-6.25,-6.25,-12.5
0.5,-3.125,-3.125,-3.125,-6.25,-6.25,-12.5
0.52,-6.25,-6.25,-6.25,-9.375,-9.375,3.125
0.54,-6.25,-3.125,-6.25,-9.375,-12.5,9.375
0.56,-3.125,3.125,-3.125,-6.25,-6.25,-3.125
0.58,-3.125,-3.125,-3.125,-3.125,-6.25,9.375
0.6,0,-3.125,0,0,0,-3.125
0.62,0,0,3.125,3.125,3.125,-9.375
0.64,-3.125,0,3.125,3.125,3.125,-3.125
0.66,-6.25,0,3.125,3.125,0,6.25
0.68,3.125,3.125,6.25,9.375,9.375,-28.125
0.7,-21.875,6.25,6.25,3.125,3.125,-12.5
0.72,-53.125,12.5,3.125,-3.125,-6.25,0
0.74,-3.125,0,0,-3.125,-3.125,46.875
0.76,15.625,9.375,12.5,9.375,15.625,12.5
0.78,18.75,9.375,15.625,15.625,21.875,15.625
0.8,21.875,12.5,21.875,15.625,28.125,18.75
0.82,18.75,12.5,21.875,15.625,25,18.75
0.84,18.75,9.375,18.75,15.625,21.875,12.5
0.86,18.75,12.5,18.75,12.5,18.75,18.75
0.88,18.75,9.375,12.5,12.5,18.75,12.5
