Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-12.5,-12.5,-15.625,-6.25,-12.5,6.25
0.02,-9.375,-9.375,-12.5,-3.125,-9.375,6.25
0.04,-6.25,-6.25,-9.375,-3.125,-6.25,3.125
0.06,-6.25,-6.25,-9.375,0,-3.125,3.125
0.08,-3.125,-3.125,-6.25,3.125,0,0
0.1,0,-3.125,-3.125,3.125,0,3.125
0.12,0,-3.125,-6.25,3.125,-3.125,3.125
0.14,0,-6.25,-6.25,3.125,-3.125,0
0.16,3.125,0,0,6.25,6.25,0
0.18,0,-3.125,-3.125,3.125,3.125,0
0.2,-3.125,-3.125,-3.125,3.125,-3.125,-3.125
0.22,-6.25,-6.25,-3.125,-3.125,-6.25,-3.125
0.24,-6.25,-6.25,-6.25,-3.125,-3.125,-3.125
0.26,12.5,3.125,6.25,15.625,15.625,3.125
0.28,21.875,6.25,6.25,28.125,25,21.875
0.3,25,6.25,6.25,31.25,28.125,31.25
0.32,25,6.25,3.125,31.25,28.125,37.5
0.34,18.75,6.25,3.125,28.125,25,34.375
0.36,12.5,3.125,3.125,21.875,18.75,25
0.38,9.375,6.25,3.125,18.75,18.75,15.625
0.4,9.375,6.25,3.125,15.625,15.625,3.125
0.42,6.25,6.25,6.25,15.625,15.625,-6.25
0.44,3.125,9.375,9.375,15.625,15.625,-15.625
0.46,0,9.375,9.375,9.375,12.5,-12.5
0.48,-6.25,6.25,6.25,9.375,6.25,-9.375
0.5,-3.125,3.125,9.375,6.25,3.125,-3.125
0.52,-6.25,0,3.125,6.25,3.125,-6.25
0.54,-9.375,6.25,6.25,9.375,9.375,-9.375
0.56,3.125,37.5,34.375,28.125,37.5,-18.75
0.58,31.25,68.75,65.625,50,65.625,-18.75
0.6,46.875,46.875,53.125,31.25,43.75,-3.125
0.62,31.25,12.5,21.875,6.25,12.5,0
0.64,3.125,3.125,-6.25,9.375,3.125,-3.125
0.66,-9.375,3.125,-21.875,15.625,3.125,-6.25
0.68,-6.25,18.75,-18.75,21.875,15.625,-6.25
0.7,-3.125,53.125,-21.875,28.125,28.125,-9.375
0.72,31.25,115.625,-56.25,68.75,56.25,21.875
0.74,46.875,106.25,-50,96.875,56.25,62.5
0.76,15.625,-15.625,-34.375,56.25,12.5,87.5
0.78,-3.125,-53.125,-3.125,18.75,-6.25,68.75
0.8,-15.625,-43.75,-9.375,-3.125,-15.625,31.25
0.82,-25,-40.625,-15.625,-21.875,-28.125,-6.25
0.84,-28.125,-43.75,-21.875,-28.125,-34.375,-18.75
0.86,-12.5,-46.875,-18.75,-12.5,-21.875,0
