Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-3.125,-3.125,0,-3.125,-3.125,0
0.02,-3.125,-3.125,-3.125,-6.25,-6.25,-3.125
0.04,-3.125,-6.25,-3.125,-6.25,-6.25,-6.25
0.06,-3.125,-6.25,-3.125,-6.25,-6.25,-6.25
0.08,-3.125,-3.125,-3.125,-3.125,-3.125,-3.125
0.1,0,0,0,0,0,3.125
0.12,9.375,3.125,6.25,9.375,9.375,9.375
0.14,18.75,9.375,12.5,15.625,18.75,18.75
0.16,15.625,9.375,9.375,12.5,12.5,15.625
0.18,12.5,6.25,9.375,9.375,12.5,12.5
0.2,6.25,3.125,6.25,6.25,6.25,6.25
0.22,3.125,0,3.125,0,3.125,0
0.24,0,0,0,-3.125,0,-3.125
0.26,-6.25,-3.125,0,-6.25,-6.25,-6.25
0.28,-6.25,-6.25,-3.125,-6.25,-6.25,-9.375
0.3,-6.25,-6.25,-3.125,-9.375,-9.375,-9.375
0.32,-6.25,-3.125,-3.125,-6.25,-6.25,-6.25
0.34,-3.125,-3.125,-3.125,-3.125,-3.125,-3.125
0.36,-3.125,-3.125,0,-3.125,-3.125,0
0.38,-3.125,-3.125,0,-3.125,0,-3.125
0.4,0,-3.125,-3.125,-3.125,0,0
0.42,-3.125,-3.125,-3.125,-3.125,-3.125,-3.125
0.44,-3.125,-3.125,0,-3.125,-3.125,-3.125
0.46,-3.125,-3.125,0,-3.125,-3.125,-3.125
0.48,-3.125,-3.125,0,-3.125,-3.125,0
0.5,-3.125,-3.125,-3.125,-3.125,-6.25,-3.125
0.52,-3.125,-3.125,-3.125,-3.125,-6.25,-3.125
0.54,-3.125,-3.125,-3.125,-6.25,-6.25,-3.125
0.56,-6.25,-3.125,-3.125,-6.25,-6.25,-6.25
0.58,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25
0.6,-6.25,-6.25,-6.25,-6.25,-9.375,-9.375
0.62,-6.25,-6.25,-6.25,-6.25,-9.375,-6.25
0.64,-6.25,-6.25,-3.125,-6.25,-9.375,-6.25
0.66,-6.25,-6.25,-3.125,-6.25,-9.375,-6.25
0.68,-6.25,-6.25,-3.125,-3.125,-6.25,-6.25
0.7,-3.125,-3.125,3.125,0,-3.125,-3.125
0.72,0,0,3.125,0,0,0
0.74,0,0,3.125,3.125,0,0
0.76,0,3.125,-12.5,3.125,0,-12.5
0.78,-12.5,-6.25,-15.625,-12.5,-15.625,0
0.8,-6.25,-6.25,-3.125,-6.25,-6.25,-6.25
0.82,-3.125,-3.125,-3.125,-3.125,-3.125,-3.125
0.84,0,-3.125,0,-3.125,-3.125,0
0.86,0,-3.125,0,-3.125,-3.125,0
0.88,0,-3.125,0,0,-3.125,0
0.9,0,0,0,0,-3.125,0
0.92,0,0,-3.125,0,0,0
0.94,3.125,0,-3.125,3.125,3.125,-3.125
0.96,6.25,3.125,-6.25,6.25,6.25,-9.375
0.98,0,-3.125,-9.375,-3.125,-3.125,31.25
1,3.125,0,0,-3.125,0,3.125
1.02,0,-3.125,3.125,-6.25,-3.125,0
1.04,0,-3.125,0,-3.125,-3.125,0
1.06,-3.125,0,3.125,0,0,-3.125
1.08,0,0,3.125,0,0,0
1.1,0,0,3.125,0,0,0
1.12,3.125,0,6.25,3.125,3.125,0
1.14,6.25,0,9.375,3.125,3.125,3.125
1.16,-3.125,-3.125,0,0,-3.125,0
1.18,-3.125,-3.125,-3.125,-6.25,-3.125,-3.125
1.2,-3.125,-3.125,-3.125,-6.25,-3.125,-3.125
1.22,-3.125,-3.125,-3.125,-3.125,-3.125,-3.125
1.24,-3.125,0,0,-3.125,0,-3.125
1.26,-3.125,0,0,-3.125,-3.125,-3.125
1.28,0,3.125,3.125,0,3.125,0
1.3,3.125,9.375,9.375,3.125,6.25,0
1.32,12.5,15.625,18.75,15.625,21.875,-28.125
1.34,15.625,18.75,21.875,12.5,21.875,0
1.36,28.125,25,31.25,25,37.5,-25
1.38,28.125,28.125,34.375,25,40.625,-18.75
1.4,31.25,28.125,34.375,25,43.75,-12.5
1.42,37.5,31.25,43.75,31.25,50,-18.75
1.44,50,43.75,56.25,40.625,68.75,-25
1.46,59.375,50,68.75,50,81.25,-21.875
1.48,56.25,50,65.625,46.875,78.125,6.25
1.5,62.5,53.125,71.875,53.125,87.5,-21.875
1.52,68.75,59.375,81.25,56.25,96.875,-31.25
1.54,78.125,68.75,96.875,65.625,112.5,-34.375
1.56,81.25,68.75,103.125,68.75,118.75,-31.25
1.58,87.5,81.25,115.625,75,131.25,-37.5
1.6,75,84.375,118.75,68.75,118.75,-28.125
1.62,53.125,75,106.25,53.125,87.5,-12.5
1.64,43.75,75,109.375,43.75,81.25,-12.5
1.66,56.25,84.375,128.125,50,93.75,-21.875
1.68,56.25,90.625,143.75,50,96.875,-25
1.7,50,90.625,143.75,43.75,84.375,-15.625
1.72,37.5,84.375,134.375,34.375,65.625,-9.375
1.74,34.375,87.5,143.75,31.25,65.625,-12.5
1.76,34.375,84.375,156.25,28.125,65.625,-12.5
1.78,31.25,84.375,171.875,28.125,62.5,-12.5
1.8,28.125,81.25,175,21.875,56.25,-9.375
1.82,21.875,78.125,181.25,18.75,50,-9.375
1.84,15.625,71.875,156.25,15.625,37.5,-3.125
1.86,9.375,65.625,131.25,6.25,25,3.125
1.88,3.125,62.5,121.875,3.125,15.625,3.125
1.9,0,65.625,112.5,0,9.375,3.125
1.92,0,59.375,109.375,0,9.375,6.25
1.94,-9.375,37.5,121.875,-3.125,3.125,6.25
1.96,-12.5,25,121.875,-3.125,0,6.25
