Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,-3.125,-3.125,0,0,0
0.02,0,-3.125,-3.125,0,-3.125,0
0.04,-3.125,-3.125,-3.125,-6.25,-6.25,0
0.06,-3.125,-6.25,-3.125,-3.125,-3.125,-3.125
0.08,-3.125,-3.125,-3.125,-3.125,-6.25,-3.125
0.1,-3.125,-3.125,-3.125,-3.125,-3.125,0
0.12,-3.125,-3.125,-3.125,0,-3.125,-3.125
0.14,0,0,0,3.125,3.125,-3.125
0.16,6.25,6.25,3.125,9.375,9.375,0
0.18,3.125,6.25,3.125,6.25,9.375,6.25
0.2,3.125,3.125,0,3.125,6.25,6.25
0.22,3.125,3.125,0,3.125,6.25,6.25
0.24,3.125,6.25,3.125,6.25,6.25,9.375
0.26,3.125,6.25,3.125,6.25,6.25,6.25
0.28,3.125,6.25,3.125,3.125,6.25,6.25
0.3,3.125,6.25,3.125,6.25,3.125,3.125
0.32,0,0,0,0,0,3.125
0.34,0,0,0,0,0,0
0.36,-3.125,-6.25,-3.125,-3.125,-6.25,-3.125
0.38,-3.125,-6.25,-3.125,-6.25,-6.25,-3.125
0.4,-3.125,-6.25,-3.125,-6.25,-3.125,-3.125
0.42,0,-3.125,0,-3.125,-3.125,-3.125
0.44,0,0,0,0,0,0
0.46,-3.125,0,0,0,0,3.125
0.48,-3.125,3.125,0,0,3.125,6.25
0.5,-3.125,3.125,0,3.125,3.125,6.25
0.52,0,3.125,0,3.125,3.125,9.375
0.54,3.125,3.125,3.125,3.125,3.125,3.125
0.56,6.25,3.125,3.125,3.125,6.25,0
0.58,6.25,3.125,6.25,3.125,6.25,0
0.6,6.25,6.25,6.25,6.25,9.375,-3.125
0.62,9.375,6.25,6.25,9.375,12.5,0
0.64,9.375,9.375,9.375,12.5,18.75,3.125
0.66,9.375,9.375,9.375,15.625,15.625,21.875
0.68,12.5,9.375,6.25,12.5,15.625,15.625
0.7,6.25,6.25,3.125,9.375,9.375,21.875
0.72,9.375,6.25,6.25,6.25,12.5,6.25
0.74,12.5,6.25,9.375,9.375,15.625,-15.625
0.76,12.5,6.25,9.375,9.375,12.5,-12.5
0.78,12.5,9.375,9.375,12.5,15.625,-9.375
0.8,15.625,12.5,15.625,18.75,18.75,-12.5
0.82,9.375,9.375,12.5,15.625,18.75,-3.125
0.84,0,0,0,0,0,37.5
0.86,9.375,0,6.25,6.25,6.25,43.75
0.88,0,-6.25,0,6.25,0,84.375
0.9,12.5,6.25,15.625,18.75,21.875,56.25
0.92,15.625,12.5,18.75,21.875,28.125,28.125
0.94,15.625,12.5,18.75,25,28.125,15.625
0.96,21.875,0,21.875,28.125,31.25,9.375
0.98,15.625,-6.25,15.625,18.75,21.875,9.375
1,6.25,-9.375,3.125,6.25,9.375,31.25
1.02,12.5,-3.125,3.125,9.375,12.5,-3.125
1.04,6.25,-3.125,-3.125,6.25,6.25,3.125
1.06,0,0,-6.25,0,0,15.625
1.08,3.125,3.125,0,3.125,6.25,-6.25
1.1,3.125,3.125,3.125,3.125,9.375,-12.5
1.12,3.125,3.125,3.125,3.125,9.375,-12.5
1.14,9.375,6.25,6.25,6.25,9.375,-9.375
1.16,9.375,6.25,6.25,6.25,12.5,-6.25
1.18,9.375,6.25,0,9.375,12.5,-3.125
1.2,6.25,9.375,-12.5,6.25,9.375,9.375
1.22,-3.125,3.125,-28.125,-6.25,-12.5,81.25
1.24,9.375,9.375,-3.125,6.25,12.5,3.125
1.26,9.375,6.25,9.375,9.375,15.625,12.5
1.28,12.5,6.25,15.625,9.375,18.75,6.25
1.3,12.5,6.25,15.625,15.625,21.875,-12.5
1.32,9.375,6.25,12.5,9.375,15.625,-6.25
1.34,-3.125,-3.125,0,0,0,50
1.36,6.25,3.125,9.375,12.5,15.625,12.5
1.38,6.25,3.125,9.375,18.75,15.625,12.5
1.4,15.625,6.25,15.625,18.75,18.75,15.625
1.42,15.625,6.25,15.625,15.625,21.875,-3.125
1.44,-3.125,3.125,6.25,9.375,9.375,31.25
1.46,-6.25,9.375,12.5,15.625,18.75,-21.875
1.48,-15.625,12.5,12.5,15.625,18.75,-28.125
1.5,9.375,12.5,9.375,15.625,21.875,-21.875
1.52,25,18.75,15.625,18.75,31.25,-18.75
1.54,25,18.75,15.625,21.875,31.25,-3.125
1.56,0,0,-6.25,0,-6.25,125
1.58,25,18.75,18.75,21.875,31.25,46.875
1.6,34.375,28.125,31.25,21.875,37.5,56.25
1.62,31.25,25,31.25,12.5,34.375,28.125
1.64,18.75,15.625,21.875,12.5,21.875,15.625
1.66,6.25,6.25,9.375,6.25,3.125,0
1.68,-15.625,-12.5,-6.25,-15.625,-31.25,-25
1.7,-3.125,-6.25,3.125,-9.375,-9.375,-9.375
1.72,6.25,6.25,12.5,0,6.25,3.125
1.74,12.5,12.5,21.875,9.375,18.75,12.5
1.76,15.625,15.625,25,12.5,25,18.75
1.78,15.625,15.625,25,9.375,25,15.625
1.8,15.625,15.625,28.125,12.5,25,15.625
1.82,12.5,15.625,31.25,9.375,21.875,15.625
1.84,15.625,21.875,43.75,15.625,31.25,25
1.86,21.875,37.5,59.375,21.875,46.875,18.75
1.88,15.625,43.75,68.75,18.75,40.625,37.5
1.9,15.625,43.75,71.875,12.5,34.375,31.25
1.92,12.5,43.75,75,6.25,28.125,31.25
1.94,12.5,53.125,96.875,6.25,31.25,31.25
1.96,6.25,65.625,125,6.25,31.25,28.125
1.98,3.125,62.5,134.375,3.125,28.125,25
2,3.125,43.75,125,-3.125,21.875,28.125
2.02,0,31.25,128.125,-6.25,18.75,28.125
2.04,-6.25,40.625,165.625,-3.125,21.875,15.625
2.06,-12.5,50,206.25,-6.25,21.875,3.125
2.08,-9.375,31.25,218.75,-3.125,21.875,3.125
2.1,-9.375,-6.25,225,-3.125,21.875,9.375
2.12,-12.5,-15.625,265.625,-6.25,18.75,-3.125
2.14,-25,-12.5,328.125,-9.375,15.625,-25
2.16,-25,-25,362.5,-12.5,12.5,-37.5
2.18,-15.625,-37.5,303.125,-9.375,12.5,-28.125
2.2,-3.125,-40.625,184.375,0,9.375,-6.25
2.22,3.125,-34.375,100,3.125,9.375,0
2.24,3.125,-12.5,65.625,0,3.125,-9.375
2.26,9.375,-3.125,0,3.125,0,0
2.28,21.875,-6.25,-106.25,9.375,3.125,25
2.3,25,-9.375,-153.125,9.375,0,34.375
2.32,12.5,-12.5,-87.5,3.125,0,15.625
2.34,0,-15.625,9.375,-3.125,-3.125,-6.25
2.36,-3.125,-15.625,25,-3.125,-3.125,-9.375
2.38,3.125,-18.75,0,0,-3.125,3.125
2.4,3.125,-25,3.125,0,0,6.25
2.42,0,-28.125,31.25,-3.125,-3.125,-3.125
2.44,3.125,-9.375,-15.625,0,0,3.125
2.46,21.875,15.625,-171.875,12.5,0,31.25
2.48,53.125,53.125,-453.125,31.25,6.25,56.25
2.5,93.75,93.75,-796.875,50,-15.625,56.25
2.52,65.625,125,-946.875,15.625,-93.75,-46.875
2.54,-40.625,131.25,-731.25,-75,-215.625,-206.25
2.56,-140.625,106.25,-434.375,-150,-284.375,-262.5
2.58,-165.625,65.625,-240.625,-162.5,-265.625,-234.375
2.6,-150,25,-137.5,-140.625,-206.25,-175
2.62,93.75,-818.75,103.125,106.25,153.125,115.625
2.64,-103.125,-146.875,-62.5,-93.75,-112.5,21.875
2.66,-96.875,-81.25,-59.375,-90.625,-103.125,-12.5
2.68,-65.625,-68.75,-37.5,-84.375,-62.5,-43.75
2.7,-3.125,-25,18.75,-9.375,34.375,-87.5
2.72,218.75,137.5,221.875,200,331.25,-190.625
2.74,921.875,415.625,1493.75,850,1509.375,-615.625
2.76,-212.5,756.25,-859.375,-168.75,-500,196.875
2.78,-528.125,375,-884.375,-434.375,234.375,-871.875
2.8,-306.25,87.5,-271.875,-321.875,159.375,-378.125
2.82,-306.25,25,-209.375,-334.375,37.5,-203.125
2.84,462.5,-575,496.875,453.125,-975,40.625
2.86,-56.25,-396.875,-3.125,-62.5,-228.125,15.625
2.88,-109.375,-68.75,-78.125,-103.125,-125,-6.25
2.9,-81.25,-28.125,-59.375,-75,-90.625,9.375
2.92,-31.25,3.125,-18.75,-21.875,-21.875,-3.125
2.94,-3.125,9.375,3.125,0,15.625,-9.375
2.96,-3.125,6.25,6.25,3.125,9.375,-6.25
2.98,-9.375,0,0,-6.25,-3.125,0
3,-15.625,-6.25,-3.125,-9.375,-6.25,0
3.02,-12.5,-3.125,-3.125,-9.375,-9.375,0
3.04,-15.625,-3.125,-6.25,-12.5,-12.5,3.125
3.06,-12.5,0,-3.125,-12.5,-9.375,3.125
3.08,-12.5,0,-3.125,-9.375,-9.375,3.125
3.1,-12.5,0,-3.125,-9.375,-9.375,3.125
3.12,-9.375,-3.125,-3.125,-6.25,-9.375,3.125
3.14,-12.5,-6.25,-6.25,-9.375,-12.5,3.125
3.16,-15.625,-9.375,-6.25,-12.5,-12.5,3.125
3.18,-25,-15.625,-15.625,-25,-28.125,43.75
3.2,-18.75,-12.5,-12.5,-18.75,-21.875,15.625
3.22,-15.625,-12.5,-9.375,-18.75,-18.75,0
3.24,-15.625,-12.5,-9.375,-18.75,-25,3.125
3.26,-18.75,-12.5,-9.375,-18.75,-21.875,0
3.28,-12.5,-9.375,-6.25,-12.5,-18.75,0
3.3,3.125,0,6.25,3.125,6.25,-46.875
3.32,0,0,3.125,0,3.125,-40.625
3.34,-9.375,-6.25,-6.25,-9.375,-12.5,3.125
3.36,-6.25,-6.25,-3.125,-9.375,-9.375,3.125
3.38,-3.125,-3.125,0,-3.125,-3.125,-12.5
3.4,3.125,0,3.125,3.125,9.375,-12.5
3.42,6.25,3.125,9.375,9.375,15.625,15.625
3.44,3.125,3.125,6.25,3.125,6.25,9.375
3.46,3.125,0,6.25,0,3.125,6.25
3.48,0,0,3.125,0,0,0
3.5,-3.125,-3.125,0,-3.125,-3.125,6.25
3.52,-3.125,-3.125,0,-3.125,-3.125,-12.5
3.54,-6.25,-6.25,-3.125,-6.25,-9.375,-3.125
3.56,-9.375,-6.25,-6.25,-9.375,-9.375,-9.375
3.58,-6.25,-6.25,0,-6.25,-6.25,-28.125
3.6,-12.5,-9.375,-9.375,-12.5,-12.5,-18.75
3.62,-15.625,-12.5,-12.5,-18.75,-25,3.125
3.64,-9.375,-9.375,-6.25,-9.375,-12.5,-3.125
3.66,0,0,3.125,0,0,-18.75
