Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-3.125,-3.125,0,-3.125,-3.125,-3.125
0.02,-3.125,-3.125,-3.125,-3.125,-3.125,-3.125
0.04,-3.125,-3.125,-3.125,-3.125,-3.125,-3.125
0.06,0,0,-3.125,-3.125,0,0
0.08,3.125,0,0,0,3.125,-3.125
0.1,6.25,3.125,3.125,3.125,6.25,0
0.12,6.25,3.125,3.125,3.125,6.25,3.125
0.14,3.125,0,0,0,0,3.125
0.16,3.125,0,0,0,3.125,0
0.18,3.125,0,0,-3.125,3.125,0
0.2,3.125,0,0,-3.125,0,-3.125
0.22,0,0,3.125,0,3.125,-3.125
0.24,6.25,3.125,6.25,6.25,6.25,-3.125
0.26,3.125,3.125,3.125,3.125,6.25,-3.125
0.28,3.125,0,0,0,3.125,0
0.3,3.125,0,0,0,3.125,6.25
0.32,3.125,0,3.125,0,3.125,6.25
0.34,6.25,0,3.125,0,3.125,6.25
0.36,3.125,0,3.125,0,3.125,0
0.38,3.125,0,6.25,0,3.125,-3.125
0.4,0,0,3.125,-3.125,0,-9.375
0.42,-3.125,0,0,-6.25,0,-12.5
0.44,-6.25,0,0,-6.25,-3.125,-12.5
0.46,-9.375,-3.125,-3.125,-6.25,-3.125,-12.5
0.48,-6.25,-3.125,-3.125,-6.25,-3.125,-9.375
0.5,-3.125,0,-3.125,-3.125,0,-3.125
0.52,-9.375,0,-3.125,-6.25,-6.25,-6.25
0.54,-9.375,-6.25,-9.375,-12.5,-9.375,-6.25
0.56,-9.375,-6.25,-12.5,-12.5,-9.375,-3.125
0.58,-12.5,-9.375,-12.5,-12.5,-12.5,-3.125
0.6,-9.375,-6.25,-9.375,-12.5,-9.375,-6.25
0.62,0,9.375,-6.25,3.125,6.25,-3.125
0.64,9.375,9.375,0,9.375,12.5,18.75
0.66,-3.125,-9.375,-6.25,-3.125,-6.25,21.875
0.68,6.25,-6.25,3.125,9.375,3.125,25
0.7,9.375,-6.25,3.125,9.375,3.125,25
0.72,6.25,-9.375,3.125,3.125,0,21.875
0.74,0,-12.5,-3.125,-6.25,-6.25,6.25
0.76,-3.125,-9.375,-6.25,-6.25,-9.375,-3.125
0.78,-6.25,-12.5,-6.25,-9.375,-9.375,-9.375
0.8,-6.25,-9.375,-6.25,-9.375,-9.375,-15.625
0.82,-6.25,-6.25,-6.25,-9.375,-6.25,-21.875
0.84,-3.125,-3.125,0,-6.25,-3.125,-21.875
0.86,0,0,0,-6.25,0,-15.625
0.88,3.125,0,3.125,0,3.125,-12.5
0.9,3.125,0,6.25,0,6.25,-9.375
0.92,3.125,3.125,6.25,0,6.25,-9.375
0.94,6.25,6.25,9.375,0,6.25,-9.375
0.96,9.375,12.5,12.5,3.125,12.5,-12.5
0.98,12.5,12.5,15.625,6.25,15.625,-18.75
1,12.5,12.5,18.75,6.25,18.75,-18.75
1.02,6.25,6.25,9.375,3.125,9.375,-9.375
1.04,6.25,6.25,6.25,3.125,12.5,-9.375
1.06,12.5,12.5,15.625,6.25,18.75,-12.5
1.08,25,18.75,28.125,15.625,31.25,-18.75
1.1,34.375,25,37.5,25,43.75,-18.75
1.12,53.125,34.375,53.125,37.5,65.625,-25
1.14,87.5,62.5,93.75,65.625,109.375,-43.75
1.16,140.625,103.125,150,112.5,175,-62.5
1.18,175,128.125,184.375,140.625,215.625,-65.625
1.2,184.375,134.375,193.75,150,234.375,-62.5
1.22,218.75,162.5,231.25,181.25,278.125,-78.125
1.24,246.875,184.375,265.625,206.25,321.875,-87.5
1.26,271.875,206.25,296.875,228.125,362.5,-100
1.28,315.625,237.5,343.75,262.5,425,-115.625
1.3,356.25,268.75,387.5,296.875,484.375,-125
1.32,353.125,275,384.375,290.625,481.25,-103.125
1.34,346.875,287.5,371.875,281.25,465.625,-93.75
1.36,356.25,325,359.375,284.375,468.75,-93.75
1.38,340.625,353.125,271.875,259.375,400,-62.5
1.4,300,337.5,131.25,206.25,271.875,-15.625
1.42,303.125,300,46.875,184.375,215.625,-9.375
1.44,368.75,278.125,31.25,212.5,237.5,-28.125
1.46,450,221.875,6.25,256.25,246.875,-28.125
1.48,456.25,100,-28.125,275,196.875,0
1.5,456.25,0,-34.375,309.375,175,0
1.52,525,-31.25,9.375,403.125,231.25,-31.25
1.54,550,-34.375,53.125,475,259.375,-34.375
1.56,412.5,-75,50,515.625,218.75,-3.125
1.58,259.375,-90.625,43.75,515.625,181.25,15.625
1.6,175,-84.375,46.875,521.875,171.875,18.75
1.62,65.625,-103.125,53.125,581.25,181.25,18.75
1.64,-21.875,-96.875,59.375,618.75,187.5,18.75
1.66,-78.125,-59.375,53.125,521.875,143.75,37.5
1.68,-103.125,-31.25,31.25,337.5,84.375,56.25
1.7,-96.875,-31.25,18.75,303.125,71.875,46.875
1.72,-103.125,-34.375,25,337.5,81.25,37.5
1.74,-128.125,-31.25,21.875,290.625,75,43.75
1.76,-100,-25,15.625,268.75,62.5,37.5
1.78,-68.75,-18.75,9.375,259.375,50,31.25
1.8,-56.25,-12.5,3.125,228.125,34.375,34.375
1.82,-59.375,-18.75,3.125,259.375,34.375,25
1.84,-43.75,-12.5,0,225,25,31.25
1.86,-43.75,-6.25,-15.625,43.75,-18.75,56.25
1.88,-40.625,-3.125,-40.625,-206.25,-75,84.375
1.9,0,37.5,-112.5,-1037.5,-281.25,196.875
1.92,-378.125,68.75,-331.25,-2465.625,-812.5,400
1.94,-1412.5,-131.25,-643.75,-2821.875,-1443.75,509.375
1.96,-1865.625,-518.75,-781.25,-2050,-1612.5,453.125
1.98,-1500,-756.25,-753.125,-1300,-1368.75,340.625
2,-1021.875,-712.5,-671.875,-831.25,-1053.125,234.375
2.02,-596.875,-184.375,-471.875,-475,-653.125,-271.875
2.04,-165.625,-34.375,-153.125,-112.5,-143.75,-600
2.06,271.875,-212.5,237.5,231.25,56.25,150
2.08,2231.25,-850,1675,1934.375,-459.375,1634.375
2.1,1862.5,-700,559.375,1684.375,2012.5,593.75
2.12,-3559.375,-928.125,-1584.375,-3343.75,-3271.875,1734.375
2.14,-1840.625,-1040.625,-1331.25,-1709.375,-2093.75,50
2.16,-534.375,-315.625,-412.5,-478.125,-581.25,-265.625
2.18,-181.25,-78.125,-121.875,-112.5,-178.125,-56.25
2.2,-175,-81.25,-134.375,-103.125,-193.75,21.875
2.22,346.875,34.375,309.375,271.875,462.5,-990.625
2.24,112.5,12.5,93.75,87.5,156.25,-431.25
2.26,3.125,-9.375,-3.125,-9.375,3.125,-18.75
2.28,-9.375,-3.125,-12.5,-18.75,-18.75,78.125
2.3,-46.875,190.625,-46.875,-59.375,-71.875,53.125
2.32,-9.375,231.25,-9.375,-15.625,-15.625,-128.125
2.34,25,21.875,15.625,-15.625,18.75,-25
2.36,15.625,-9.375,12.5,3.125,15.625,15.625
2.38,18.75,-21.875,18.75,9.375,21.875,21.875
2.4,34.375,-21.875,31.25,21.875,40.625,-15.625
2.42,21.875,-15.625,21.875,12.5,28.125,9.375
2.44,9.375,-9.375,9.375,0,12.5,12.5
2.46,3.125,-6.25,3.125,-3.125,3.125,12.5
2.48,3.125,-6.25,3.125,-3.125,3.125,9.375
2.5,3.125,-3.125,3.125,-3.125,3.125,9.375
2.52,3.125,-3.125,0,0,3.125,6.25
2.54,3.125,-6.25,0,-3.125,3.125,9.375
2.56,0,-6.25,-3.125,-3.125,0,12.5
2.58,0,-9.375,-6.25,-6.25,-3.125,15.625
2.6,-6.25,-6.25,-6.25,-9.375,-9.375,15.625
2.62,-3.125,-6.25,-9.375,-9.375,-9.375,15.625
2.64,-6.25,9.375,-12.5,-12.5,-15.625,21.875
2.66,-9.375,25,-12.5,-15.625,-21.875,25
2.68,-12.5,15.625,-15.625,-15.625,-21.875,28.125
2.7,-6.25,-15.625,-12.5,-12.5,-18.75,28.125
2.72,-6.25,-12.5,-12.5,-12.5,-18.75,28.125
2.74,-6.25,-15.625,-9.375,-12.5,-18.75,21.875
2.76,-9.375,-15.625,-12.5,-15.625,-18.75,18.75
2.78,-9.375,-12.5,-12.5,-15.625,-18.75,15.625
2.8,-12.5,-15.625,-12.5,-15.625,-18.75,18.75
2.82,3.125,-65.625,3.125,0,3.125,25
2.84,-21.875,37.5,-18.75,-25,-34.375,25
2.86,-12.5,3.125,-12.5,-18.75,-21.875,15.625
2.88,-12.5,3.125,-9.375,-21.875,-21.875,6.25
2.9,-6.25,3.125,-3.125,-12.5,-12.5,-9.375
2.92,-28.125,3.125,-18.75,-31.25,-31.25,-53.125
2.94,-18.75,-56.25,-12.5,-53.125,-25,-40.625
2.96,-40.625,-25,-34.375,-78.125,-56.25,-15.625
2.98,-21.875,-59.375,-21.875,-34.375,-25,-9.375
3,-21.875,-15.625,-18.75,-25,-25,-6.25
3.02,-21.875,6.25,-18.75,-21.875,-25,-6.25
3.04,-12.5,-9.375,-12.5,-15.625,-15.625,-3.125
3.06,-12.5,-12.5,-9.375,-12.5,-12.5,-3.125
3.08,-9.375,-6.25,-9.375,-12.5,-12.5,-3.125
3.1,-12.5,-6.25,-9.375,-12.5,-12.5,-6.25
3.12,-12.5,-6.25,-9.375,-12.5,-12.5,-6.25
3.14,-12.5,-9.375,-9.375,-15.625,-15.625,-6.25
3.16,-12.5,-9.375,-9.375,-12.5,-12.5,-6.25
3.18,-9.375,-9.375,-9.375,-15.625,-15.625,-3.125
3.2,-12.5,-9.375,-12.5,-15.625,-15.625,-3.125
3.22,-12.5,-9.375,-12.5,-15.625,-15.625,0
3.24,-12.5,-12.5,-12.5,-18.75,-15.625,0
3.26,-12.5,-12.5,-15.625,-18.75,-18.75,0
3.28,-15.625,-12.5,-12.5,-18.75,-18.75,0
3.3,-12.5,-9.375,-12.5,-12.5,-15.625,0
3.32,-3.125,-43.75,-3.125,-3.125,0,0
3.34,-15.625,21.875,-12.5,-15.625,-18.75,-3.125
3.36,-9.375,3.125,-6.25,-12.5,-12.5,-3.125
