Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,0,0,-3.125,0,0
0.02,0,-3.125,0,-3.125,-3.125,-3.125
0.04,-3.125,-3.125,-3.125,-6.25,-3.125,-3.125
0.06,-3.125,-3.125,-3.125,-6.25,-3.125,-3.125
0.08,0,0,0,-3.125,0,-3.125
0.1,3.125,0,3.125,0,6.25,-3.125
0.12,12.5,9.375,9.375,9.375,15.625,0
0.14,15.625,9.375,9.375,9.375,15.625,3.125
0.16,12.5,6.25,9.375,9.375,12.5,6.25
0.18,12.5,6.25,9.375,6.25,12.5,6.25
0.2,12.5,3.125,9.375,6.25,9.375,9.375
0.22,15.625,6.25,9.375,9.375,12.5,6.25
0.24,12.5,6.25,9.375,6.25,12.5,3.125
0.26,3.125,3.125,3.125,3.125,3.125,-3.125
0.28,0,0,0,-3.125,-3.125,-6.25
0.3,-3.125,0,0,-3.125,0,-3.125
0.32,0,0,0,-3.125,0,0
0.34,9.375,3.125,6.25,6.25,9.375,3.125
0.36,12.5,6.25,9.375,9.375,12.5,3.125
0.38,12.5,6.25,9.375,9.375,12.5,0
0.4,12.5,6.25,9.375,6.25,12.5,0
0.42,9.375,6.25,9.375,6.25,12.5,-3.125
0.44,6.25,6.25,6.25,6.25,12.5,-3.125
0.46,6.25,6.25,6.25,6.25,9.375,-3.125
0.48,6.25,3.125,6.25,6.25,6.25,0
0.5,-6.25,-6.25,-9.375,-9.375,-9.375,62.5
0.52,0,0,0,-3.125,0,21.875
0.54,3.125,0,3.125,0,3.125,3.125
0.56,3.125,3.125,3.125,3.125,6.25,0
0.58,3.125,3.125,3.125,0,3.125,0
0.6,9.375,6.25,9.375,6.25,12.5,-37.5
0.62,0,0,0,-3.125,3.125,-6.25
0.64,3.125,3.125,0,3.125,6.25,-3.125
0.66,15.625,9.375,15.625,15.625,18.75,3.125
0.68,28.125,9.375,25,25,25,6.25
0.7,28.125,9.375,25,25,25,9.375
0.72,25,9.375,25,21.875,21.875,12.5
0.74,21.875,6.25,18.75,18.75,18.75,15.625
0.76,9.375,3.125,6.25,6.25,9.375,9.375
0.78,3.125,0,0,3.125,3.125,3.125
0.8,0,0,0,0,0,-3.125
0.82,-3.125,0,-3.125,-3.125,-3.125,-6.25
0.84,-6.25,-3.125,-6.25,-6.25,-3.125,-6.25
0.86,-3.125,0,0,-3.125,0,-9.375
0.88,0,3.125,3.125,-3.125,3.125,-12.5
0.9,3.125,3.125,3.125,0,6.25,-12.5
0.92,3.125,6.25,3.125,0,9.375,-12.5
0.94,6.25,6.25,6.25,3.125,9.375,-12.5
0.96,6.25,9.375,6.25,3.125,12.5,-15.625
0.98,6.25,9.375,9.375,3.125,12.5,-18.75
1,9.375,9.375,12.5,3.125,12.5,-25
1.02,9.375,9.375,12.5,6.25,15.625,-25
1.04,6.25,6.25,9.375,3.125,12.5,-15.625
1.06,6.25,6.25,9.375,3.125,12.5,-6.25
1.08,9.375,6.25,9.375,3.125,12.5,-6.25
1.1,9.375,9.375,12.5,3.125,15.625,-6.25
1.12,12.5,12.5,12.5,6.25,18.75,-9.375
1.14,15.625,12.5,15.625,6.25,21.875,-12.5
1.16,15.625,12.5,15.625,3.125,21.875,-12.5
1.18,21.875,18.75,25,15.625,31.25,-15.625
1.2,40.625,31.25,37.5,28.125,53.125,-28.125
1.22,62.5,53.125,62.5,46.875,81.25,-40.625
1.24,84.375,65.625,84.375,62.5,106.25,-46.875
1.26,96.875,75,96.875,71.875,121.875,-53.125
1.28,109.375,84.375,112.5,81.25,140.625,-56.25
1.3,125,96.875,128.125,96.875,159.375,-62.5
1.32,134.375,103.125,140.625,103.125,175,-62.5
1.34,143.75,112.5,153.125,112.5,190.625,-68.75
1.36,178.125,140.625,190.625,137.5,237.5,-87.5
1.38,203.125,159.375,218.75,156.25,271.875,-96.875
1.4,184.375,146.875,203.125,140.625,246.875,-78.125
1.42,162.5,140.625,190.625,125,225,-71.875
1.44,140.625,140.625,184.375,103.125,200,-71.875
1.46,87.5,128.125,150,56.25,137.5,-56.25
1.48,59.375,125,112.5,28.125,93.75,-43.75
1.5,81.25,146.875,96.875,37.5,100,-50
1.52,81.25,134.375,50,34.375,78.125,-25
1.54,40.625,90.625,-12.5,75,31.25,21.875
1.56,53.125,68.75,-37.5,37.5,21.875,40.625
1.58,78.125,75,-28.125,90.625,56.25,9.375
1.6,156.25,106.25,3.125,115.625,115.625,-28.125
1.62,215.625,96.875,15.625,146.875,153.125,-34.375
1.64,215.625,43.75,0,162.5,146.875,-15.625
