Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,0,0,-3.125,0,-3.125
0.02,3.125,0,0,0,3.125,-3.125
0.04,0,0,0,0,3.125,-3.125
0.06,3.125,0,3.125,0,3.125,-3.125
0.08,3.125,0,3.125,0,3.125,-3.125
0.1,3.125,0,3.125,3.125,3.125,-3.125
0.12,0,0,0,0,0,-3.125
0.14,0,0,0,0,0,-3.125
0.16,6.25,3.125,3.125,3.125,3.125,-3.125
0.18,6.25,3.125,3.125,3.125,6.25,0
0.2,3.125,0,3.125,0,3.125,0
0.22,3.125,0,3.125,0,3.125,0
0.24,3.125,0,3.125,0,3.125,-3.125
0.26,3.125,0,3.125,0,3.125,-3.125
0.28,9.375,6.25,9.375,6.25,12.5,-3.125
0.3,12.5,9.375,9.375,12.5,15.625,-6.25
0.32,9.375,6.25,9.375,9.375,12.5,-3.125
0.34,12.5,6.25,9.375,9.375,12.5,0
0.36,9.375,3.125,6.25,9.375,9.375,3.125
0.38,12.5,6.25,6.25,9.375,12.5,6.25
0.4,12.5,6.25,9.375,9.375,12.5,3.125
0.42,12.5,6.25,12.5,9.375,15.625,0
0.44,6.25,6.25,9.375,6.25,9.375,-6.25
0.46,0,3.125,6.25,0,6.25,-15.625
0.48,-3.125,3.125,3.125,0,3.125,-15.625
0.5,-6.25,0,0,-3.125,0,-15.625
0.52,-6.25,0,0,-3.125,0,-12.5
0.54,-6.25,-3.125,-6.25,-6.25,-3.125,-9.375
0.56,0,3.125,-3.125,0,3.125,0
0.58,-3.125,-3.125,-6.25,-3.125,-3.125,0
0.6,-6.25,-9.375,-12.5,-9.375,-6.25,-3.125
0.62,-6.25,-12.5,-12.5,-6.25,-6.25,-3.125
0.64,-3.125,-3.125,-9.375,-6.25,0,-6.25
0.66,-9.375,12.5,-18.75,-6.25,-3.125,-3.125
0.68,15.625,3.125,-9.375,25,18.75,50
0.7,37.5,-12.5,6.25,62.5,31.25,118.75
0.72,28.125,-12.5,9.375,56.25,21.875,100
0.74,28.125,-6.25,12.5,50,28.125,78.125
0.76,12.5,-6.25,3.125,25,9.375,43.75
0.78,-15.625,-12.5,-15.625,-18.75,-15.625,0
0.8,-18.75,-6.25,-12.5,-21.875,-15.625,-21.875
0.82,-15.625,-3.125,-9.375,-18.75,-12.5,-31.25
0.84,-9.375,0,-3.125,-12.5,-3.125,-31.25
0.86,0,3.125,3.125,-3.125,3.125,-28.125
0.88,9.375,6.25,12.5,0,12.5,-31.25
0.9,15.625,12.5,18.75,9.375,18.75,-31.25
0.92,21.875,15.625,21.875,12.5,25,-28.125
0.94,25,15.625,28.125,15.625,31.25,-28.125
0.96,28.125,18.75,31.25,18.75,34.375,-25
0.98,28.125,18.75,31.25,18.75,34.375,-21.875
1,28.125,18.75,28.125,18.75,34.375,-18.75
1.02,25,18.75,28.125,15.625,31.25,-15.625
1.04,25,18.75,28.125,15.625,31.25,-15.625
1.06,21.875,15.625,25,12.5,28.125,-15.625
1.08,21.875,15.625,25,12.5,28.125,-12.5
1.1,18.75,15.625,21.875,12.5,28.125,-12.5
1.12,21.875,15.625,21.875,12.5,28.125,-12.5
1.14,18.75,15.625,21.875,12.5,28.125,-12.5
1.16,21.875,15.625,21.875,12.5,28.125,-12.5
1.18,25,18.75,28.125,15.625,31.25,-15.625
1.2,34.375,28.125,37.5,25,43.75,-21.875
1.22,65.625,50,71.875,43.75,84.375,-40.625
1.24,87.5,68.75,96.875,65.625,115.625,-46.875
1.26,109.375,84.375,121.875,81.25,140.625,-56.25
1.28,131.25,100,143.75,100,168.75,-62.5
1.3,153.125,121.875,168.75,121.875,203.125,-75
1.32,162.5,131.25,181.25,131.25,218.75,-75
1.34,181.25,146.875,206.25,143.75,250,-84.375
1.36,228.125,181.25,259.375,178.125,312.5,-109.375
1.38,281.25,221.875,321.875,215.625,387.5,-131.25
1.4,290.625,246.875,331.25,225,400,-121.875
1.42,243.75,240.625,262.5,190.625,318.75,-75
1.44,225,246.875,203.125,168.75,268.75,-62.5
1.46,290.625,300,200,200,315.625,-90.625
1.48,362.5,321.875,150,234.375,334.375,-87.5
1.5,343.75,215.625,25,215.625,234.375,-25
1.52,256.25,68.75,-62.5,171.875,109.375,37.5
1.54,178.125,-3.125,-65.625,150,59.375,46.875
1.56,162.5,-18.75,-37.5,150,71.875,31.25
1.58,178.125,-43.75,-21.875,184.375,106.25,15.625
1.6,178.125,-71.875,-6.25,237.5,131.25,6.25
1.62,190.625,-62.5,25,290.625,168.75,-18.75
1.64,265.625,-25,75,381.25,246.875,-59.375
1.66,275,-12.5,106.25,440.625,287.5,-62.5
1.68,184.375,9.375,90.625,359.375,218.75,-15.625
1.7,96.875,12.5,56.25,256.25,131.25,18.75
1.72,87.5,3.125,50,268.75,131.25,9.375
1.74,78.125,-3.125,53.125,287.5,140.625,6.25
1.76,25,6.25,34.375,206.25,81.25,34.375
1.78,-25,3.125,6.25,131.25,28.125,53.125
1.8,-9.375,-6.25,9.375,181.25,46.875,28.125
1.82,21.875,-6.25,28.125,259.375,87.5,3.125
1.84,6.25,0,28.125,234.375,78.125,15.625
1.86,-6.25,3.125,15.625,178.125,43.75,28.125
1.88,12.5,-3.125,9.375,215.625,46.875,12.5
1.9,53.125,-3.125,18.75,290.625,65.625,-6.25
1.92,68.75,0,15.625,278.125,53.125,3.125
1.94,43.75,3.125,3.125,171.875,18.75,28.125
1.96,15.625,-6.25,-9.375,109.375,-3.125,34.375
1.98,3.125,-15.625,-6.25,171.875,12.5,21.875
2,0,-15.625,3.125,234.375,28.125,9.375
2.02,-12.5,-9.375,0,159.375,12.5,28.125
2.04,25,12.5,-31.25,-203.125,-71.875,87.5
2.06,-25,62.5,-112.5,-1103.125,-309.375,243.75
2.08,-559.375,53.125,-296.875,-2031.25,-756.25,459.375
2.1,-1303.125,-171.875,-518.75,-2003.125,-1187.5,543.75
2.12,-1434.375,-484.375,-606.25,-1403.125,-1253.125,446.875
2.14,-1081.25,-621.875,-581.25,-903.125,-1043.75,287.5
2.16,-743.75,-403.125,-528.125,-621.875,-821.875,150
2.18,-300,12.5,-243.75,-240.625,-300,-725
2.2,-37.5,-78.125,-46.875,-28.125,-34.375,-175
2.22,625,-371.875,487.5,515.625,734.375,406.25
2.24,2984.375,-1593.75,1428.125,3028.125,2246.875,1587.5
2.26,-1543.75,725,-93.75,-2243.75,-403.125,1078.125
2.28,-1656.25,-865.625,-1100,-2034.375,-1890.625,678.125
2.3,-787.5,-475,-609.375,-828.125,-978.125,71.875
2.32,-446.875,-234.375,-343.75,-421.875,-546.875,-3.125
2.34,-350,-175,-284.375,-343.75,-462.5,59.375
2.36,3.125,31.25,0,-18.75,81.25,-490.625
2.38,140.625,31.25,109.375,96.875,334.375,-759.375
2.4,-40.625,-12.5,-50,-84.375,-59.375,-87.5
2.42,-25,-31.25,-25,-65.625,-37.5,-28.125
2.44,-12.5,-21.875,-15.625,-53.125,-21.875,-12.5
2.46,-31.25,134.375,-31.25,-65.625,-46.875,-37.5
2.48,-3.125,21.875,-3.125,-31.25,-6.25,-6.25
2.5,6.25,-25,9.375,-18.75,6.25,21.875
2.52,18.75,-18.75,18.75,-9.375,21.875,-6.25
2.54,15.625,-12.5,15.625,-6.25,18.75,-3.125
2.56,12.5,-6.25,12.5,-9.375,15.625,-3.125
2.58,12.5,-3.125,12.5,-9.375,12.5,-3.125
2.6,12.5,-3.125,12.5,-6.25,15.625,-3.125
2.62,15.625,-3.125,15.625,0,21.875,-6.25
2.64,15.625,-3.125,15.625,0,21.875,-6.25
2.66,-6.25,71.875,-6.25,-21.875,-9.375,-3.125
2.68,0,28.125,-3.125,-15.625,-3.125,-3.125
2.7,0,9.375,-3.125,-12.5,-3.125,3.125
2.72,3.125,-12.5,-3.125,-9.375,0,3.125
2.74,-3.125,-3.125,-9.375,-12.5,-6.25,9.375
2.76,0,-31.25,-6.25,-12.5,-3.125,12.5
2.78,-6.25,-6.25,-12.5,-18.75,-15.625,12.5
2.8,-3.125,-12.5,-12.5,-18.75,-12.5,12.5
2.82,-6.25,3.125,-12.5,-18.75,-15.625,12.5
2.84,3.125,-12.5,-6.25,-12.5,-6.25,9.375
2.86,0,-3.125,-6.25,-12.5,-6.25,3.125
2.88,6.25,-6.25,0,-9.375,0,3.125
