,train_loss,valid_loss,train_acc,valid_acc
0,1.7940156064250252,1.7953795611858367,0.19545455276966095,0.10000000149011612
1,1.779544798894362,1.7417283952236176,0.18636363744735718,0.30000001192092896
2,1.6990720377726989,1.5773997068405152,0.3499999940395355,0.44999998807907104
3,1.5852709382772445,1.414780330657959,0.4318181872367859,0.4749999940395355
4,1.5152898769487033,1.3320486463606358,0.44090908765792847,0.4749999940395355
5,1.4171203076839447,1.213692718371749,0.5227272510528564,0.5
6,1.4112822084941647,1.1292542971670627,0.5272727012634277,0.5249999761581421
7,1.3309444928711112,1.0473005339503287,0.668181836605072,0.625
8,1.305225154554302,0.9926692310720682,0.6545454263687134,0.675000011920929
9,1.2341874953020702,0.9094678945839405,0.6909090876579285,0.675000011920929
10,1.2445619008080526,0.8778290361166,0.6863636374473572,0.75
11,1.1810726503756914,0.7922091444954276,0.7090908885002136,0.7749999761581421
12,1.1628462066704577,0.8072205007076263,0.7636363506317139,0.75
13,1.1384366201744838,0.774197556078434,0.7909091114997864,0.75
14,1.0987022496421228,0.7859159756451846,0.7863636612892151,0.75
15,1.1006105397573926,0.8219927113503218,0.7772727012634277,0.7250000238418579
16,1.0669228189032187,0.7091441445052624,0.8181818127632141,0.7749999761581421
17,1.0681831397793509,0.701593323610723,0.8181818127632141,0.7749999761581421
18,1.056421249969439,0.6982224924489856,0.8136363625526428,0.7749999761581421
19,1.0481645401228559,0.6760698221623898,0.8227272629737854,0.7749999761581421
20,1.0768035726113754,0.6074079278856516,0.8045454621315002,0.7749999761581421
21,1.0338514964688907,0.6052716420963407,0.8181818127632141,0.7749999761581421
22,1.0236507592892106,0.6638441141694784,0.8090909123420715,0.800000011920929
23,1.01375938443975,0.6244541915133596,0.8181818127632141,0.8500000238418579
24,1.0527855207974262,0.5997139057144523,0.831818163394928,0.875
25,1.0082767070017078,0.6033344628289342,0.8454545736312866,0.8500000238418579
26,1.0506865686652336,0.612396878004074,0.8409090638160706,0.800000011920929
27,0.9802212319929492,0.6713608611375094,0.8636363744735718,0.7250000238418579
28,1.0547622484239665,0.5630614016205072,0.7954545617103577,0.8500000238418579
29,0.9912419923327186,0.605642406642437,0.8409090638160706,0.8500000238418579
30,1.0376227208159186,0.6485345581546426,0.8409090638160706,0.7749999761581421
