Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-3.125,0,-3.125,-3.125,0,-3.125
0.02,-6.25,-3.125,-3.125,-6.25,0,-3.125
0.04,-3.125,0,-3.125,-3.125,0,-3.125
0.06,6.25,0,6.25,9.375,-6.25,-3.125
0.08,3.125,0,3.125,6.25,-3.125,-3.125
0.1,0,0,0,0,0,0
0.12,-3.125,0,-3.125,-3.125,0,0
0.14,-3.125,0,-3.125,-3.125,0,0
0.16,0,0,0,0,0,-3.125
0.18,0,0,0,0,0,-3.125
0.2,0,0,0,3.125,0,0
0.22,0,0,0,3.125,0,0
0.24,0,0,0,0,0,-3.125
0.26,0,0,3.125,3.125,0,-3.125
0.28,3.125,0,3.125,3.125,0,-3.125
0.3,3.125,-3.125,3.125,3.125,0,-3.125
0.32,6.25,-3.125,3.125,3.125,-3.125,-3.125
0.34,6.25,-6.25,6.25,3.125,-3.125,-3.125
0.36,6.25,-6.25,6.25,0,-6.25,-3.125
0.38,3.125,-3.125,3.125,0,0,0
0.4,3.125,0,3.125,-3.125,3.125,-3.125
0.42,3.125,0,3.125,0,3.125,-3.125
0.44,3.125,0,3.125,-3.125,3.125,-3.125
0.46,-25,3.125,-21.875,40.625,3.125,0
0.48,-9.375,3.125,-9.375,15.625,6.25,3.125
0.5,18.75,3.125,15.625,-46.875,0,3.125
0.52,9.375,0,6.25,6.25,0,0
0.54,18.75,-6.25,15.625,18.75,-3.125,12.5
0.56,15.625,12.5,28.125,21.875,15.625,6.25
0.58,9.375,34.375,15.625,12.5,31.25,-12.5
0.6,-21.875,46.875,-28.125,-18.75,43.75,-28.125
0.62,-15.625,31.25,-12.5,-21.875,31.25,-31.25
0.64,-21.875,21.875,-12.5,12.5,21.875,-34.375
0.66,0,18.75,6.25,-15.625,18.75,-34.375
0.68,3.125,15.625,6.25,-9.375,15.625,-28.125
0.7,3.125,9.375,6.25,6.25,15.625,-21.875
0.72,6.25,0,9.375,15.625,18.75,-18.75
0.74,109.375,-9.375,-9.375,-18.75,15.625,-15.625
0.76,12.5,6.25,25,18.75,15.625,-9.375
0.78,-3.125,9.375,-3.125,-12.5,12.5,-6.25
0.8,-9.375,0,-6.25,-9.375,-3.125,0
0.82,-12.5,-6.25,0,0,-15.625,6.25
0.84,-9.375,-9.375,-3.125,-3.125,-18.75,3.125
0.86,0,-15.625,-3.125,-3.125,-34.375,6.25
0.88,3.125,-21.875,-3.125,0,-43.75,6.25
0.9,-31.25,-21.875,9.375,12.5,-31.25,6.25
0.92,75,-21.875,-37.5,-34.375,-21.875,6.25
0.94,-6.25,-18.75,-3.125,3.125,-9.375,6.25
0.96,-6.25,-12.5,-6.25,0,-3.125,6.25
0.98,-9.375,-3.125,-6.25,-3.125,-3.125,6.25
1,-21.875,3.125,-9.375,-6.25,3.125,6.25
1.02,-12.5,3.125,-12.5,-12.5,3.125,6.25
1.04,-3.125,3.125,-12.5,-12.5,3.125,6.25
1.06,-3.125,3.125,-12.5,-15.625,3.125,6.25
1.08,-9.375,3.125,-12.5,-15.625,3.125,0
1.1,-15.625,3.125,-6.25,-12.5,3.125,-3.125
1.12,-18.75,3.125,-9.375,-12.5,3.125,-9.375
1.14,-25,6.25,-6.25,-9.375,3.125,-21.875
1.16,-71.875,15.625,-3.125,-3.125,12.5,-15.625
1.18,-6.25,15.625,-31.25,-37.5,15.625,-18.75
1.2,-18.75,6.25,-12.5,-18.75,6.25,-6.25
1.22,-12.5,0,-9.375,-15.625,0,0
1.24,-6.25,-3.125,-6.25,-9.375,-3.125,0
1.26,-3.125,-3.125,-6.25,-6.25,-3.125,3.125
1.28,12.5,-6.25,9.375,9.375,-6.25,0
1.3,53.125,-18.75,53.125,62.5,-21.875,-6.25
1.32,65.625,-18.75,68.75,81.25,-21.875,-9.375
1.34,68.75,-21.875,71.875,81.25,-25,-12.5
1.36,68.75,-18.75,68.75,78.125,-21.875,-9.375
1.38,71.875,-18.75,68.75,78.125,-21.875,-9.375
1.4,75,-21.875,71.875,84.375,-28.125,21.875
1.42,-15.625,-31.25,-3.125,-3.125,-37.5,346.875
1.44,84.375,-34.375,87.5,96.875,-43.75,121.875
1.46,40.625,-40.625,50,53.125,-50,290.625
1.48,125,-31.25,125,137.5,-43.75,25
