Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,-3.125,0,0,0,0
0.02,0,0,0,0,0,-3.125
0.04,-3.125,-3.125,0,0,0,-3.125
0.06,0,-3.125,0,0,0,-3.125
0.08,0,0,3.125,0,0,-3.125
0.1,0,0,3.125,0,3.125,-3.125
0.12,0,0,0,0,3.125,-3.125
0.14,0,0,0,0,0,-3.125
0.16,3.125,0,3.125,0,3.125,-3.125
0.18,0,0,0,0,0,-3.125
0.2,6.25,3.125,3.125,3.125,6.25,-3.125
0.22,6.25,3.125,6.25,3.125,6.25,-3.125
0.24,3.125,3.125,6.25,3.125,6.25,-3.125
0.26,3.125,3.125,3.125,3.125,3.125,0
0.28,0,3.125,3.125,3.125,3.125,-3.125
0.3,3.125,0,3.125,3.125,3.125,-3.125
0.32,3.125,0,3.125,3.125,6.25,-3.125
0.34,3.125,0,3.125,3.125,6.25,0
0.36,6.25,0,3.125,6.25,6.25,3.125
0.38,6.25,0,6.25,6.25,6.25,3.125
0.4,9.375,0,6.25,6.25,6.25,3.125
0.42,9.375,0,9.375,6.25,9.375,3.125
0.44,9.375,3.125,9.375,9.375,9.375,3.125
0.46,9.375,3.125,6.25,9.375,6.25,3.125
0.48,9.375,3.125,6.25,6.25,6.25,3.125
0.5,6.25,3.125,6.25,6.25,9.375,-3.125
0.52,9.375,3.125,6.25,6.25,6.25,-12.5
0.54,-6.25,-6.25,-3.125,-6.25,-6.25,-15.625
0.56,-15.625,-9.375,-12.5,-12.5,-12.5,-12.5
0.58,-21.875,-9.375,-15.625,-15.625,-12.5,-9.375
0.6,-21.875,-6.25,-18.75,-9.375,-9.375,12.5
0.62,-9.375,0,-3.125,-9.375,-3.125,53.125
0.64,15.625,12.5,15.625,12.5,18.75,31.25
0.66,-15.625,-15.625,-15.625,-18.75,96.875,9.375
0.68,21.875,15.625,25,18.75,15.625,-9.375
0.7,68.75,56.25,71.875,65.625,-18.75,-65.625
0.72,37.5,31.25,40.625,34.375,28.125,-15.625
0.74,31.25,18.75,34.375,21.875,15.625,-12.5
0.76,21.875,6.25,21.875,15.625,15.625,-9.375
0.78,9.375,-3.125,6.25,3.125,37.5,-6.25
0.8,18.75,6.25,15.625,15.625,-21.875,-3.125
0.82,6.25,0,6.25,3.125,3.125,-3.125
0.84,0,-3.125,0,0,-3.125,-3.125
0.86,0,-3.125,-3.125,0,-6.25,0
0.88,3.125,-3.125,0,3.125,-9.375,0
0.9,3.125,0,0,3.125,-9.375,-3.125
0.92,6.25,3.125,3.125,9.375,-21.875,-3.125
0.94,-3.125,-3.125,-6.25,-3.125,18.75,-3.125
0.96,9.375,3.125,6.25,12.5,-21.875,0
0.98,0,-3.125,-3.125,3.125,6.25,-3.125
1,0,50,-3.125,0,15.625,-46.875
1.02,0,-9.375,-3.125,3.125,3.125,28.125
1.04,3.125,-12.5,3.125,6.25,28.125,-3.125
1.06,28.125,-6.25,21.875,31.25,-25,-12.5
1.08,9.375,6.25,6.25,12.5,-18.75,31.25
1.1,21.875,-12.5,18.75,28.125,-28.125,56.25
1.12,59.375,-3.125,56.25,75,-31.25,-15.625
1.14,9.375,31.25,9.375,21.875,-21.875,106.25
1.16,37.5,59.375,37.5,46.875,-3.125,-21.875
1.18,28.125,53.125,28.125,34.375,-18.75,40.625
1.2,34.375,-43.75,31.25,37.5,59.375,53.125
1.22,-28.125,-3.125,-21.875,-21.875,315.625,-31.25
1.24,28.125,43.75,31.25,37.5,62.5,50
1.26,40.625,37.5,46.875,50,68.75,50
1.28,43.75,46.875,56.25,53.125,78.125,68.75
1.3,78.125,-71.875,93.75,90.625,134.375,103.125
1.32,125,-81.25,143.75,146.875,212.5,-37.5
1.34,78.125,-90.625,106.25,106.25,175,240.625
1.36,250,-93.75,268.75,287.5,-137.5,62.5
1.38,278.125,-84.375,293.75,315.625,-115.625,-62.5
1.4,-9.375,-59.375,40.625,25,559.375,-65.625
1.42,181.25,-50,209.375,212.5,-109.375,59.375
1.44,-215.625,-43.75,-150,-190.625,437.5,509.375
1.46,68.75,-65.625,125,100,200,178.125
1.48,100,-62.5,150,125,187.5,131.25
1.5,121.875,-31.25,162.5,153.125,218.75,34.375
1.52,-275,1350,-212.5,-246.875,-340.625,-100
1.54,37.5,406.25,59.375,68.75,90.625,-25
1.56,71.875,181.25,75,93.75,131.25,62.5
1.58,78.125,178.125,65.625,87.5,128.125,65.625
1.6,81.25,181.25,46.875,87.5,125,59.375
1.62,81.25,159.375,18.75,90.625,128.125,53.125
1.64,84.375,137.5,-3.125,106.25,137.5,53.125
1.66,78.125,109.375,-12.5,93.75,121.875,46.875
1.68,62.5,75,-9.375,50,68.75,28.125
1.7,46.875,56.25,-9.375,37.5,53.125,18.75
1.72,46.875,43.75,-9.375,53.125,71.875,25
1.74,37.5,43.75,0,46.875,65.625,21.875
1.76,25,65.625,12.5,6.25,28.125,9.375
1.78,12.5,78.125,18.75,-15.625,3.125,0
1.8,15.625,71.875,15.625,-3.125,18.75,3.125
1.82,28.125,75,3.125,21.875,50,12.5
1.84,37.5,96.875,3.125,25,59.375,18.75
1.86,34.375,112.5,9.375,12.5,46.875,15.625
1.88,28.125,121.875,9.375,6.25,43.75,12.5
1.9,31.25,87.5,12.5,12.5,53.125,18.75
1.92,46.875,-46.875,28.125,34.375,75,34.375
1.94,-15.625,206.25,-15.625,-37.5,-25,-25
1.96,3.125,81.25,3.125,-18.75,-3.125,-6.25
1.98,12.5,37.5,0,6.25,25,3.125
2,18.75,25,-3.125,21.875,43.75,12.5
2.02,12.5,40.625,0,12.5,34.375,9.375
