Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-6.25,0,3.125,3.125,-6.25,-6.25
0.02,-6.25,-3.125,3.125,3.125,-3.125,-3.125
0.04,-6.25,0,3.125,3.125,-6.25,-3.125
0.06,-6.25,0,3.125,6.25,-6.25,-3.125
0.08,-6.25,0,3.125,3.125,-3.125,-3.125
0.1,-6.25,0,6.25,6.25,-3.125,-3.125
0.12,-9.375,6.25,12.5,9.375,-3.125,-6.25
0.14,-12.5,9.375,15.625,12.5,-3.125,-6.25
0.16,-12.5,3.125,9.375,6.25,-3.125,-6.25
0.18,-9.375,3.125,6.25,6.25,-3.125,-3.125
0.2,-6.25,3.125,6.25,9.375,-6.25,0
0.22,-3.125,0,6.25,12.5,-9.375,9.375
0.24,0,-3.125,3.125,12.5,-12.5,12.5
0.26,3.125,-3.125,3.125,12.5,-12.5,15.625
0.28,3.125,-3.125,3.125,9.375,-9.375,18.75
0.3,3.125,0,6.25,9.375,-6.25,15.625
0.32,0,0,6.25,9.375,-6.25,9.375
0.34,-3.125,0,6.25,6.25,-6.25,6.25
0.36,-3.125,0,6.25,9.375,-6.25,3.125
0.38,-3.125,3.125,12.5,12.5,-9.375,3.125
0.4,-3.125,6.25,15.625,15.625,-9.375,3.125
0.42,-6.25,6.25,15.625,15.625,-6.25,0
0.44,-6.25,6.25,15.625,15.625,-6.25,-6.25
0.46,-6.25,6.25,15.625,18.75,-6.25,-9.375
0.48,-6.25,9.375,18.75,21.875,-9.375,-9.375
0.5,-3.125,21.875,37.5,6.25,-6.25,0
0.52,-3.125,15.625,28.125,15.625,-3.125,3.125
0.54,-3.125,25,37.5,-3.125,0,-6.25
0.56,-6.25,46.875,65.625,-28.125,3.125,3.125
0.58,12.5,-6.25,0,118.75,9.375,9.375
0.6,21.875,25,50,46.875,25,3.125
0.62,-9.375,81.25,125,-121.875,25,-6.25
0.64,-34.375,12.5,31.25,9.375,12.5,-6.25
0.66,-21.875,3.125,15.625,15.625,3.125,-3.125
0.68,-3.125,0,9.375,15.625,0,0
0.7,6.25,3.125,9.375,12.5,-3.125,0
0.72,9.375,-53.125,-62.5,143.75,-9.375,0
0.74,6.25,0,3.125,18.75,-12.5,0
0.76,3.125,3.125,9.375,18.75,-15.625,-3.125
0.78,-3.125,9.375,15.625,25,-15.625,-3.125
0.8,-12.5,18.75,25,37.5,-12.5,0
0.82,-15.625,21.875,31.25,40.625,-9.375,-3.125
0.84,-21.875,28.125,37.5,46.875,-12.5,-12.5
0.86,-34.375,40.625,50,62.5,-15.625,-18.75
0.88,-34.375,37.5,53.125,62.5,-12.5,-18.75
0.9,-15.625,25,37.5,40.625,-12.5,-15.625
0.92,-18.75,31.25,43.75,50,-15.625,-18.75
0.94,-15.625,53.125,34.375,37.5,-15.625,-15.625
0.96,-15.625,-9.375,59.375,68.75,-15.625,-15.625
0.98,-12.5,-34.375,71.875,81.25,-15.625,-12.5
1,-12.5,-25,71.875,84.375,-15.625,-12.5
1.02,-31.25,6.25,109.375,128.125,-21.875,-21.875
1.04,-50,21.875,171.875,203.125,-31.25,-31.25
1.06,-68.75,9.375,268.75,312.5,-43.75,-40.625
1.08,-100,459.375,171.875,203.125,-56.25,-62.5
1.1,-103.125,328.125,300,343.75,-65.625,-68.75
1.12,-81.25,315.625,284.375,321.875,-59.375,-59.375
1.14,-50,196.875,256.25,287.5,-40.625,-40.625
1.16,-28.125,150,209.375,231.25,-31.25,-28.125
1.18,-34.375,159.375,225,250,-40.625,-37.5
1.2,-59.375,96.875,343.75,381.25,-56.25,-56.25
1.22,-75,159.375,375,418.75,-62.5,-62.5
1.24,-75,237.5,343.75,393.75,-59.375,-62.5
1.26,-56.25,156.25,337.5,393.75,-46.875,-50
