,train_loss,valid_loss,train_acc,valid_acc
0,1.7955883161588149,1.7856334716081619,0.15454545617103577,0.125
1,1.7553297866474498,1.6463299065828323,0.30000001192092896,0.375
2,1.6127602222290907,1.4830519333481789,0.3590908944606781,0.44999998807907104
3,1.4638236594471064,1.3560123026371003,0.4909090995788574,0.5249999761581421
4,1.37603838308291,1.313792948424816,0.5454545617103577,0.550000011920929
5,1.3491885557770729,1.2647967368364335,0.5636363625526428,0.5249999761581421
6,1.2851768495006994,1.319417029619217,0.5772727131843567,0.5249999761581421
7,1.2768951728262685,1.1766275849193335,0.5863636136054993,0.6000000238418579
8,1.2280160578475756,1.2199097948148847,0.6090909242630005,0.574999988079071
9,1.2315908335149288,1.141885320469737,0.6136363744735718,0.550000011920929
10,1.1721781190823426,1.0897692767903209,0.668181836605072,0.574999988079071
11,1.1862770804627376,1.173181724175811,0.6499999761581421,0.5
12,1.1528929365629499,1.1044848795980216,0.6727272868156433,0.5249999761581421
13,1.1587555018676954,1.0851160371676087,0.6909090876579285,0.550000011920929
14,1.1210390368645842,1.0647287514060735,0.7090908885002136,0.6000000238418579
15,1.1099483687091958,1.0677409639582038,0.6863636374473572,0.574999988079071
16,1.1333064848049121,0.9896645849570632,0.668181836605072,0.675000011920929
17,1.0818702198565007,1.0658955881372094,0.6954545378684998,0.625
18,1.0853169807994907,1.032637581601739,0.7136363387107849,0.625
19,1.102134056897326,1.1022784892469644,0.6909090876579285,0.5249999761581421
20,1.1011030776595527,0.9862605564296245,0.6727272868156433,0.625
21,1.0691911229355768,0.9892882350832224,0.7318181991577148,0.625
22,1.042316577922214,0.9661389233544468,0.7136363387107849,0.675000011920929
23,1.049136840619824,0.9915087746456266,0.699999988079071,0.625
24,1.0452946398068559,0.9942634766921401,0.7181817889213562,0.625
25,1.0312494516711344,1.0422113943845033,0.7227272987365723,0.6000000238418579
26,1.0452728989788078,0.9839565480127931,0.7227272987365723,0.6499999761581421
27,1.0186902030625127,0.9718310028314591,0.7409090995788574,0.675000011920929
28,1.0561867915093899,1.07121560331434,0.7045454382896423,0.6000000238418579
29,1.0029303306544368,1.0361011343076825,0.75,0.625
30,0.9528739466585896,1.001145731844008,0.7590909004211426,0.625
31,0.9924338800663298,1.0295398499816657,0.7454545497894287,0.6499999761581421
32,0.9948285774581812,1.008506859280169,0.7545454502105713,0.675000011920929
33,0.9605433652685447,0.9985183404758573,0.7863636612892151,0.675000011920929
34,1.0047369981692595,0.9732237245887518,0.7681818008422852,0.675000011920929
35,0.9377324543554675,1.1221613517031073,0.7681818008422852,0.625
36,0.9572334019636566,0.9901460265740752,0.7545454502105713,0.6499999761581421
37,0.9381885409185832,0.9781761245802045,0.7818182110786438,0.7250000238418579
38,0.9429805932735855,1.0322054173797368,0.7636363506317139,0.6499999761581421
39,0.9702401745725762,0.9758025588467717,0.7454545497894287,0.625
40,0.9251094015145843,0.9681837391108274,0.7818182110786438,0.675000011920929
41,0.9456670767542991,0.9555107710883022,0.7954545617103577,0.699999988079071
42,0.9697389203039083,1.0961755190044642,0.7818182110786438,0.6499999761581421
43,0.948564216460694,1.013376117311418,0.75,0.7250000238418579
44,0.9337335333566774,0.9733566282317042,0.8227272629737854,0.7250000238418579
45,0.9008371423252605,1.0510750237852335,0.8090909123420715,0.6499999761581421
46,0.9030371970412406,0.9686419680714607,0.8181818127632141,0.699999988079071
47,0.9240949162366715,0.9035274308174849,0.800000011920929,0.699999988079071
48,0.8776326331902634,0.9658622724935413,0.8045454621315002,0.7250000238418579
49,0.9260109969499436,0.9334091087803245,0.7681818008422852,0.699999988079071
50,0.9253940858962861,1.0222225241363048,0.7772727012634277,0.7250000238418579
51,0.8896455015309832,0.9191496865823865,0.8363636136054993,0.699999988079071
52,0.8603933939540928,0.8968946129083634,0.8136363625526428,0.75
53,0.8854591197588227,0.9042500346899033,0.800000011920929,0.675000011920929
54,0.8902095915241675,0.9478115390986204,0.8363636136054993,0.7250000238418579
55,0.8449374156242068,0.8884899418801069,0.8272727131843567,0.7250000238418579
56,0.854982569644397,0.8898895647376776,0.8363636136054993,0.75
57,0.8494125841693445,0.8800675842911005,0.8454545736312866,0.800000011920929
58,0.8782158905809576,0.9563228907063603,0.8181818127632141,0.699999988079071
59,0.8407520458779552,0.9227526763454079,0.831818163394928,0.699999988079071
60,0.8635375337505883,0.9402472445741296,0.8363636136054993,0.75
61,0.8579518410292539,0.917181477509439,0.8227272629737854,0.75
62,0.844237045808272,0.8912781897932291,0.8545454740524292,0.75
63,0.8215726751834154,1.0185018563643098,0.8636363744735718,0.675000011920929
64,0.8077159616757523,0.9478570368140936,0.8772727251052856,0.7250000238418579
65,0.8106063860891894,0.8978475514799357,0.8454545736312866,0.6499999761581421
66,0.8167629384012385,0.9413697886280715,0.8500000238418579,0.75
67,0.8068826422772625,0.8704341569915414,0.8818181753158569,0.7749999761581421
68,0.8047498810697685,0.8674140216782689,0.8681818246841431,0.75
69,0.7858556502922015,0.8840093579143286,0.8863636255264282,0.7749999761581421
70,0.8076165105470202,0.8485977532342076,0.8863636255264282,0.7250000238418579
71,0.8134222099388188,0.8442079912871122,0.8590909242630005,0.75
72,0.7746150154281747,0.8589031731709837,0.8863636255264282,0.7250000238418579
73,0.7520525808361443,0.8927368253469468,0.8954545259475708,0.75
74,0.7711036198857155,0.838032397814095,0.8772727251052856,0.7749999761581421
75,0.7696293690665201,0.8132210787385702,0.8772727251052856,0.7749999761581421
76,0.7679689166220751,0.8151192560791969,0.8909090757369995,0.75
77,0.7669508872384375,0.8336189847439528,0.8954545259475708,0.75
78,0.804319461248815,0.8932108920067549,0.8681818246841431,0.75
79,0.8120587544346397,0.8129069685935975,0.8590909242630005,0.7749999761581421
80,0.764569191634655,0.7871472204104066,0.9136363863945007,0.7749999761581421
81,0.7677070098844442,0.871995447948575,0.8863636255264282,0.800000011920929
82,0.742267470671372,0.7754509679973125,0.8999999761581421,0.800000011920929
83,0.8020789864727041,0.8671252267435193,0.8863636255264282,0.75
84,0.7936487022110007,0.8178990840911865,0.8681818246841431,0.7250000238418579
85,0.7819720244204457,0.7713645592331886,0.8863636255264282,0.800000011920929
86,0.7526060225950046,0.8560670970007778,0.9227272868156433,0.699999988079071
87,0.8094272204759446,0.8491217847913504,0.8954545259475708,0.7749999761581421
88,0.7868146326731552,0.8181554598733782,0.8818181753158569,0.800000011920929
89,0.7502710040658712,0.7610235149040818,0.8818181753158569,0.824999988079071
90,0.738696617345241,0.740393936354667,0.8772727251052856,0.8500000238418579
91,0.740843226286498,0.7859048258513213,0.9045454263687134,0.7749999761581421
92,0.747728972340172,0.7666616940870881,0.8954545259475708,0.7749999761581421
93,0.740075721219182,0.8607521818950772,0.8999999761581421,0.7749999761581421
94,0.7550681900571693,0.765089528169483,0.9045454263687134,0.800000011920929
95,0.703420714051886,0.6879444991238415,0.9409090876579285,0.824999988079071
96,0.7337432800199498,0.8735247836448252,0.8999999761581421,0.7250000238418579
97,0.7461882133714177,0.8252363768406212,0.8772727251052856,0.699999988079071
98,0.7441603858870539,0.8227724736556411,0.8909090757369995,0.75
99,0.7713150974024426,0.7445318467915059,0.8818181753158569,0.800000011920929
