,Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,1.3703279651181976e-19,-3.1271096957607463,-6.89638543171643e-17,3.127109695760746,-3.1271096957607463,-3.1271096957607463,-3.1271096957607463
1,0.0058745327617336345,-3.7596270480562843,-0.40588977954381755,3.8806167850895616,-3.5712536705237548,-3.5276223229116654,-3.806987789795331
2,0.01471984273168588,-3.5024664518469995,-0.3764059292116859,3.594547117488213,-3.3444591886282846,-3.312378702500797,-3.5392542403927183
3,0.024074408100160996,-2.80731233212336,0.49122021333053395,2.711702981877124,-2.981620875517936,-3.012706035067159,-2.7707458886800627
4,0.032082864485013,-2.4677578650385152,1.8968442290658472,2.262487397549753,-2.9133098326797677,-2.9724835960426073,-2.38698517135146
5,0.0393113821726833,-3.023923020341878,3.0539231419944834,2.9948931446677003,-3.1068693045155857,-3.1134898137270666,-3.0118224214314853
6,0.046521687945161795,-4.31509903244898,3.3931371905069128,4.545604552026956,-3.2289664031927705,-3.1795733652460356,-4.441951561075043
7,0.054501524397951126,-5.664683388963648,3.173472251610212,5.850742536775064,-3.1414447918110273,-3.1394275583017164,-5.796941715336749
8,0.06294007609276678,-6.441897445673227,3.2261526785275003,6.362683061647437,-3.2130232222997117,-3.1298020894653686,-6.3423859153622635
9,0.07083379047618714,-6.5285177237396415,4.162882490096431,6.853130150740449,-4.053615021767341,-3.166739990116616,-6.197175741470538
10,0.07852062786662295,-6.297037701630614,5.880880792275195,8.768554769769011,-5.834753476931155,-3.14508079913395,-6.1737938043828064
11,0.086078560726692,-6.167624387236904,7.687006457688627,12.526810937407657,-7.9546315671831085,-3.0174114787165385,-6.9604665808010555
12,0.09390278962148563,-6.215680311154269,8.93410622940362,16.713873190541367,-9.32535357696621,-2.977607188266711,-8.393080963222863
13,0.10209353689667335,-6.260035563777691,9.452007229074486,19.101920165396354,-9.202561097662645,-3.2049520581019997,-9.629145747182301
14,0.10989230918206803,-6.231972192422507,9.486430503025941,18.607612492897,-7.856364972523462,-3.4848320774573445,-9.990944018356194
15,0.11771578234193251,-6.229369388693489,9.39780679383799,16.321869928343915,-6.473306365466331,-3.3194192093943555,-9.564635905191517
16,0.12546006909333612,-6.378019904696714,9.363108060560583,14.430531833361712,-6.257630639893962,-2.3970547103738054,-9.001223873739612
17,0.13322088685290126,-6.499467946895036,9.374926907033826,14.382095408666148,-7.568861470952646,-1.0071829496747604,-8.914875134142498
18,0.14132147208146176,-6.155882651787658,9.378518487467726,15.927466634579382,-9.724684725767222,0.13433718371300823,-9.515001904596097
19,0.14905343357995282,-5.117118708070106,9.353189765518676,17.68168174266575,-11.560489711643712,0.4975477539952675,-10.640422679247497
20,0.15691128435009427,-3.6602761076852284,9.361605456669935,18.63772257783865,-12.421837759207753,0.1864238703276292,-12.006490194463252
21,0.16477479601632947,-2.5053635148740105,9.40392552036134,18.745888846491013,-12.456760252066147,-0.2383313016757481,-13.100640476315693
22,0.17249838460981481,-2.314689480775306,9.41616068766637,18.618573886776513,-12.320721566741113,-0.2977630592186588,-13.313855056436894
23,0.1805782746184807,-3.2013024425981698,9.376884766320185,18.77847526538623,-12.529378366772063,0.023484422395871604,-12.43030964109258
24,0.1882696950240694,-4.630983473732701,9.306983877570818,19.05574495919572,-12.908664487249663,0.34154453560169734,-10.91964258072859
25,0.1961145954039577,-5.871962346133328,9.326756828107142,19.010430981579493,-12.869869916342768,0.24940013551259493,-9.712149086978235
26,0.20405893790826968,-6.455409885390613,9.432077331031834,18.30515831329049,-11.814388405118843,-0.3934860995326227,-9.136610298780514
27,0.21175250028191275,-6.438965148420028,9.47475318936355,17.042353888640392,-9.557869903326448,-1.5108135084142782,-8.405144565400182
28,0.21982149727853142,-6.258879266918654,9.386710100795659,15.685603774468147,-6.390719249134228,-3.0565861317101475,-6.368877353863842
29,0.22750524008205825,-6.209710428121994,9.218015653717426,14.439104624717894,-2.7434334934575086,-5.125709776769943,-2.777483623106437
30,0.23532414074446523,-6.284634009616578,9.231039589657524,13.253215738257957,1.0011084427813757,-7.744301256366505,1.2160524361109297
31,0.24331305759463423,-6.089063755852962,9.517077957998431,11.986461276395113,4.507500574688902,-10.45105022887859,4.1251992438262475
32,0.25097448907730524,-5.164368786544956,9.76364230421668,10.69533743970942,7.3703539328966166,-12.319500121466472,5.506809917019012
33,0.25902629110875397,-3.431880371451126,9.480381091688407,9.517875973403218,9.22909292221221,-12.598856692137545,6.169062669717916
34,0.2667456304082791,-0.7265625213511835,8.455437011797764,8.8770571482508,9.554284627326401,-11.424707228785309,6.737160380337998
35,0.27453208586783906,3.0909922279049025,7.058819596433057,8.963418760879417,8.120490942658078,-9.942365360287866,6.856936883135437
36,0.28257509065389125,7.7699817897412045,5.992387849793244,9.637095366456979,5.228067243436507,-9.295992402503442,5.748462482212379
37,0.290199045263517,12.267808714702781,5.732020397619247,10.682201409861985,1.5591764000545902,-9.519423197788129,3.361144436741696
38,0.2982254476313205,15.237000664969495,6.131389840441094,12.10165853884512,-2.2458685832811254,-9.541871312227434,0.59975212754496
39,0.30599190220944167,16.241020428448216,6.531392462077186,14.027105147780212,-5.947219544638429,-8.248747035064131,-1.7495024725636783
40,0.31373970083571673,16.051658486286886,6.475351704299292,16.54909949884993,-9.648616452650947,-5.594724722793663,-3.994487446734672
41,0.3218458502821076,15.478811855062338,6.217506429999554,19.357647684911722,-13.254983563994973,-2.458333700921791,-6.98494315961148
42,0.32942729456447156,14.08641003775365,6.630677856453286,21.945342696066003,-16.27380136098662,0.34507103250112703,-10.84579908062069
43,0.3374202849656366,10.863469300995085,8.466250370187137,24.254666732030888,-18.29612545553256,2.5453271756080675,-14.615991005878378
44,0.3452450543362479,6.166535027355377,11.432101571328602,26.587961428692232,-19.510377871579987,3.9906203335898365,-17.15542975515888
45,0.3529482505133269,2.0381558357114673,14.264827406186535,29.17184653646261,-20.643571529281893,4.198229246341253,-18.31788559870117
46,0.36112603073795596,-0.18845157553334793,15.716230028416975,31.491262861308584,-22.055572924245254,2.9157571590520956,-18.805395588933294
47,0.3686603393094045,-2.1142105268587605,15.698585405535075,32.486687959745524,-23.091660366930064,0.9972499008362188,-19.110634010405665
48,0.37661217566631505,-6.573518107396494,15.44168037525828,31.827952005041016,-22.66050014732049,-0.03381419324405629,-19.03432459520814
49,0.3845060357673505,-13.232273363035379,16.345928012351596,30.659737106509063,-20.431936729422638,0.36273100083958487,-18.148921471890525
50,0.39215898424070067,-17.47433880150113,18.802991875262613,31.175729454027103,-17.567242264211888,0.905352572664602,-16.741413225172682
51,0.40041617971615245,-15.545182656822949,21.94956840564422,34.481665008984876,-15.607938697063135,-0.034950866203888514,-15.618317755274408
52,0.4078992538400166,-10.75648937724563,24.49289305744681,38.30829498322452,-14.260083287718409,-2.1721005851024673,-14.741402410243012
53,0.4158025226106355,-12.572458034715646,25.423361290622058,36.7322161154654,-10.584819814500422,-3.3903182946622517,-12.31406015739756
54,0.42377573006683156,-27.194498605206512,24.041735624883657,22.93302130640359,-0.5103239968208261,-2.4576561721147905,-5.401149804189293
55,0.4313731280202634,-49.382653867639014,19.88528645162773,-5.27341504126923,17.401593795499018,-1.1780169040294046,7.463199240434785
56,0.4396191864544387,-65.10694030195523,13.116203931663861,-41.05480152895254,39.038835338299855,-2.8225147679857887,23.7640864631832
57,0.44714507894542066,-63.22138630803622,5.246887634037208,-69.81256116201773,55.78361940460394,-8.125023972264287,37.18755477235489
58,0.4549927383805017,-45.33736057222524,-1.0611831271168768,-77.27784696047614,59.18850479058641,-13.827955093876334,41.118091314351716
59,0.4630549366618143,-23.620917962667207,-3.5301367842198172,-59.73473578304761,47.10768209785984,-15.767212173787991,33.50005066602543
60,0.4705918786554832,-9.754973863820556,-1.815651048868874,-27.506123740986002,25.878113695182407,-13.315699690773139,18.839738338345178
61,0.4787943297719729,-6.192488984055258,2.33838879992393,2.3080538812929126,5.864190076194732,-9.812807639331083,4.986580156705537
62,0.4863988146564283,-7.189405948833656,6.362300059030058,17.960528255663323,-5.4566863927461,-8.554389916749477,-2.504279396574749
63,0.49418422820397706,-6.198331523392551,8.719567027572614,20.25339222906028,-7.6406351316309875,-9.27383061893257,-3.7691969556627494
64,0.5023443489664584,-1.6733112829167227,9.468396069303854,18.36663826339759,-5.6330677243896785,-9.096682795812384,-2.952227041680364
65,0.5098163991818558,3.4249400685216593,9.491170057601648,19.687979242275798,-4.547736412863294,-6.587017218057758,-3.5686807322913165
66,0.5179658684276268,6.078530633944562,9.427016230857756,23.9919150882271,-5.7437130566520755,-3.617409997333769,-5.68795114458388
67,0.5256614108118175,5.792627437780199,9.027256286281895,26.112297453540734,-7.378247568742508,-2.919122791747172,-7.208623748760685
68,0.5333783763343963,4.227436075186516,7.802685662326063,23.20776437640146,-7.443571345114312,-4.691583037670303,-6.995444988798675
69,0.5416445295692717,2.936621419526239,5.894862383953179,17.845368308536088,-5.946637059136017,-6.436750145350213,-6.145536357431881
