,Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,1.3703280116606308e-19,-3.1271098019713093,-3.1271098019713093,-3.1271098019713097,-3.1271098019713097,-3.1271098019713097,3.9390644313069746e-17
1,0.008135675423659602,-2.8569945858919277,-2.8106134075072826,-3.756322414902092,-5.150523043316253,-5.061657513897933,0.12017014038524135
2,0.020104284203928742,-3.1363270011791022,-3.1369470166184272,-3.120156171829833,-6.258344455250837,-6.259743798366907,-0.0018785494574527109
3,0.030871981884194672,-5.012949348063183,-5.073787947201771,-2.4931661149752697,-6.3810793427985875,-6.529611783280019,-0.20327865239783166
4,0.04016390795180683,-6.254738778710191,-6.252986435994625,-3.148189903719675,-6.253906005244871,-6.249268836633286,0.006687437167217813
5,0.04958237059165104,-5.015739643389978,-4.928146043198622,-4.915988514541152,-6.3507232291989535,-6.099148170075012,0.4040018940800559
6,0.060283986363532015,-3.0981230930862607,-3.102330138664574,-6.267410604729098,-6.243356421282416,-6.255942280772025,-0.024264936446402468
7,0.07049415006790011,-2.8500411464487843,-3.0037911552161956,-5.682459519086893,-5.205051862122652,-5.703453723176419,-1.5801540727830068
8,0.08034630628409857,-3.1111823449388534,-3.1011290691506086,-3.0251283837315315,-3.046084793576912,-3.007290794365942,-3.1615019065627625
9,0.09004088237207956,-1.0681389941641013,-0.752624100495817,0.42297782632630787,-0.03096393442910173,1.7356863902798993,-3.589074775582488
10,0.1004584112663969,3.309330388616518,3.274904316082843,3.2144054943935894,3.246481943775313,6.402722436370257,-3.1058658067258516
11,0.11046095531139424,7.479896880458125,6.001832228437964,5.037994395512617,5.715943991091763,9.009987263594653,-2.8249227461030633
12,0.12053010945372226,9.410593270556795,6.220897098174229,6.302069839394714,6.230172928544604,9.359407971351354,-3.1493570756355003
13,0.130327736125753,8.701816943839981,4.918154018471253,6.890938808023304,4.899770810620914,8.2170636396065,-3.4896143743453027
14,0.1406319631041816,6.093007700107956,3.01869661992291,6.18105891640761,3.0322101915223696,6.129974343504316,-3.081101130659942
15,0.15053149466231694,3.531620127856228,1.0976217572966314,4.448556801559974,1.4151042156387814,4.020114850908767,-1.765639037284644
16,0.16071276952539978,3.1819427232974835,-0.035901689412662544,3.07582497013477,-0.08554357366761468,3.1132555637540147,0.12109709372172775
17,0.17054339059744728,4.882367761266399,-0.13724373049195715,2.854698609360052,-0.9142146887617879,3.252831725256204,1.9712484653319586
18,0.18080638714495265,6.302539771442605,0.0004956998030516477,3.140937392493663,0.13403815489036494,3.0925196663447556,3.1801721915554477
19,0.19065276453208635,6.319401140269573,-0.09614048364039664,3.148258953577049,2.3441515879059382,2.6309544511306404,3.4349235736914654
20,0.20089311450855982,6.27956139838185,0.022808514374619875,3.1364209198451403,3.089634131087859,3.212117799144916,3.099120286055705
21,0.21072177844292317,6.7832114641814325,0.28752608528411544,3.33554102916886,1.5212958232863136,4.110059841409937,2.9607954524822397
22,0.22097928108506276,6.104544107706216,-0.056486620770422324,3.063822917502226,-0.07334599229793966,2.9301080591779365,3.1305029683594605
23,0.2307908828268765,3.147913345342683,-0.6333392879518697,1.7110793775423108,-0.10324406919067812,0.3353612335480765,2.418107780005462
24,0.24106489088850494,-0.25946745927825937,0.1521103407923555,-0.16825661782725104,-0.04831150539519869,0.14186736264575092,-0.3305211004489033
25,0.25086008626071066,-2.088142303314672,2.2668564640916355,-1.7935885415595756,-1.4148482605368073,2.657664022255882,-4.133117310755924
26,0.26114994804406777,-3.290296062243695,3.0680499005604758,-3.2825410652861424,-3.2913316419449394,2.9233681116239327,-6.33996225407623
27,0.2709293973103298,-6.0088497250680435,0.6002337063444811,-4.9588073513435695,-4.6875865583378395,-1.6028418463221077,-5.525252386570499
28,0.28123445678663367,-9.73950478908668,-3.545203755814584,-6.365183035185008,-6.493095283770169,-6.634658927171767,-2.799448561747047
29,0.2909988245298218,-11.34837399655404,-6.113003999853224,-6.774291861960249,-8.792717074945571,-7.614251181769817,0.282323554869459
30,0.3013184214593472,-8.916990037787855,-6.186473123391724,-6.138026795062097,-9.26534606384791,-6.0938950740295645,3.5194182856877756
31,0.31106837646050106,-3.9408241779513413,-5.725763549289127,-4.751272823768749,-6.505134557540217,-5.733911311062611,6.989866022771505
32,0.321401846512179,0.4171858783168907,-6.386361185488987,-2.8890530185041357,-2.7238305510250544,-6.279863658949371,9.60816036874834
33,0.3311380616299459,2.4946468059472564,-7.156519542787188,-1.091481678160057,-0.6379299800984436,-5.337660096131184,10.239972829071771
34,0.34148473650048966,3.2139925899210544,-5.954610354511482,0.1309291707976442,0.09377951777633074,-2.7474996392099023,9.195127672062604
35,0.3512078885510334,4.411964674793707,-2.747906657896832,1.2817440727522433,1.3667112771153047,0.26521615730931775,7.630315678970372
36,0.36156709608359705,6.575953666845717,0.3480150948711502,3.5217735675320365,3.417603215757113,3.6230683911912243,6.032821001284692
37,0.3712778657209712,8.57360847585428,2.0718975901923438,6.870348863200766,5.229299584320082,7.233311996458604,4.420393122421442
38,0.38164893002334405,9.439099845752455,3.3374485374041383,9.682318441999882,6.385035197443589,9.588918457114252,2.919785464678234
39,0.39134800162032657,9.521651445005707,5.043546712789715,10.385657487948402,6.813107143031549,9.844251003372092,1.479385715465674
40,0.40173024318266737,9.32135572515615,6.3913573086023305,9.11313359319079,6.056133792894511,9.330629778548555,-0.298008362423847
