Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,0,0,-3.125,0,0
0.02,0,0,0,-3.125,0,0
0.04,-3.125,-3.125,-3.125,-3.125,0,0
0.06,-3.125,0,0,-3.125,0,0
0.08,-3.125,-3.125,-3.125,-3.125,-3.125,0
0.1,-3.125,-3.125,-3.125,-3.125,0,0
0.12,3.125,0,3.125,0,3.125,3.125
0.14,0,0,0,0,3.125,3.125
0.16,6.25,3.125,3.125,3.125,6.25,3.125
0.18,3.125,3.125,3.125,3.125,6.25,3.125
0.2,3.125,0,3.125,0,3.125,3.125
0.22,3.125,0,3.125,0,3.125,0
0.24,3.125,0,3.125,0,3.125,0
0.26,0,0,3.125,0,3.125,0
0.28,-3.125,-3.125,-3.125,-3.125,-3.125,0
0.3,-6.25,-3.125,-3.125,-3.125,-3.125,0
0.32,-9.375,-9.375,-6.25,-3.125,-3.125,0
0.34,-9.375,-12.5,-6.25,-3.125,-3.125,0
0.36,-6.25,3.125,-6.25,-6.25,-6.25,-3.125
0.38,-3.125,6.25,-3.125,-3.125,-3.125,0
0.4,0,-3.125,3.125,0,0,0
0.42,0,0,3.125,0,3.125,0
0.44,0,-9.375,3.125,0,3.125,3.125
0.46,0,6.25,0,-3.125,0,0
0.48,0,0,0,-3.125,0,0
0.5,0,-3.125,0,0,0,3.125
0.52,-3.125,0,-3.125,-3.125,0,0
0.54,0,-3.125,-3.125,-3.125,0,0
0.56,0,0,0,-3.125,0,3.125
0.58,0,0,0,0,0,3.125
0.6,0,0,-3.125,-3.125,0,0
0.62,0,-3.125,0,0,0,0
0.64,0,0,0,0,3.125,3.125
0.66,0,0,0,0,0,0
0.68,0,0,0,0,0,0
0.7,-3.125,0,0,0,3.125,3.125
0.72,-12.5,0,-3.125,-3.125,0,0
0.74,-12.5,0,-3.125,-3.125,-3.125,0
0.76,-12.5,3.125,-3.125,0,0,0
0.78,-12.5,0,3.125,0,3.125,3.125
0.8,-3.125,0,3.125,3.125,3.125,3.125
0.82,9.375,0,6.25,6.25,9.375,6.25
0.84,18.75,-6.25,12.5,12.5,18.75,6.25
0.86,15.625,15.625,12.5,9.375,15.625,9.375
0.88,15.625,12.5,15.625,15.625,21.875,18.75
0.9,18.75,12.5,21.875,18.75,28.125,18.75
0.92,28.125,18.75,31.25,31.25,43.75,9.375
0.94,21.875,28.125,34.375,34.375,43.75,6.25
0.96,21.875,21.875,28.125,25,34.375,59.375
0.98,18.75,15.625,21.875,25,31.25,3.125
1,9.375,6.25,12.5,12.5,18.75,25
1.02,18.75,12.5,25,21.875,34.375,-18.75
1.04,6.25,0,9.375,3.125,9.375,40.625
1.06,6.25,3.125,9.375,6.25,12.5,12.5
1.08,9.375,6.25,9.375,6.25,15.625,-25
1.1,3.125,0,12.5,3.125,18.75,-56.25
1.12,0,-15.625,12.5,3.125,15.625,-34.375
1.14,-9.375,-25,-6.25,-12.5,-6.25,93.75
1.16,6.25,6.25,-6.25,-6.25,12.5,3.125
1.18,-6.25,9.375,-15.625,-18.75,-3.125,40.625
1.2,3.125,12.5,0,-3.125,6.25,9.375
1.22,9.375,12.5,9.375,6.25,12.5,9.375
1.24,9.375,15.625,12.5,9.375,18.75,15.625
1.26,12.5,0,18.75,9.375,25,18.75
1.28,15.625,12.5,21.875,12.5,28.125,9.375
1.3,12.5,34.375,18.75,12.5,25,-6.25
1.32,15.625,9.375,18.75,15.625,28.125,9.375
1.34,0,37.5,9.375,3.125,15.625,28.125
1.36,3.125,25,15.625,6.25,25,25
1.38,6.25,21.875,21.875,12.5,40.625,-6.25
1.4,-6.25,9.375,6.25,-3.125,12.5,40.625
1.42,-3.125,6.25,-6.25,-6.25,-6.25,3.125
1.44,-6.25,-15.625,-18.75,-18.75,-28.125,-18.75
1.46,-15.625,-31.25,-31.25,-21.875,-53.125,-31.25
1.48,-65.625,-62.5,-59.375,-46.875,-87.5,-46.875
1.5,-175,-150,-168.75,-193.75,-218.75,-43.75
1.52,-28.125,-96.875,-50,-71.875,-90.625,-156.25
1.54,-21.875,-62.5,-46.875,-46.875,-71.875,-40.625
1.56,-21.875,-40.625,-40.625,-25,-50,-25
1.58,-15.625,-18.75,-25,-15.625,-28.125,-12.5
1.6,-15.625,-12.5,-18.75,-12.5,-18.75,-12.5
1.62,-6.25,-3.125,-6.25,-3.125,-12.5,-12.5
1.64,3.125,6.25,3.125,6.25,6.25,-40.625
1.66,12.5,12.5,15.625,12.5,12.5,-12.5
1.68,34.375,18.75,34.375,28.125,31.25,6.25
1.7,25,3.125,28.125,21.875,18.75,21.875
1.72,3.125,-6.25,0,0,-6.25,25
1.74,-6.25,-6.25,-12.5,-6.25,-12.5,18.75
1.76,-9.375,-6.25,-12.5,-9.375,-12.5,12.5
1.78,-12.5,-6.25,-12.5,-9.375,-12.5,3.125
1.8,-6.25,-3.125,-9.375,-9.375,-12.5,-3.125
1.82,-6.25,-3.125,-6.25,-6.25,-6.25,-6.25
1.84,-3.125,0,-3.125,-3.125,0,-18.75
1.86,-3.125,3.125,0,-3.125,3.125,-18.75
1.88,-3.125,3.125,0,-3.125,0,-9.375
1.9,0,3.125,3.125,0,6.25,-12.5
1.92,3.125,6.25,6.25,3.125,9.375,-18.75
1.94,3.125,6.25,6.25,0,9.375,-15.625
1.96,6.25,6.25,6.25,3.125,12.5,-15.625
1.98,6.25,9.375,9.375,3.125,15.625,-12.5
2,6.25,9.375,12.5,6.25,12.5,-12.5
2.02,6.25,9.375,12.5,3.125,12.5,-9.375
2.04,6.25,12.5,12.5,6.25,12.5,-6.25
2.06,3.125,12.5,9.375,3.125,6.25,-3.125
2.08,3.125,9.375,9.375,3.125,6.25,0
2.1,3.125,12.5,9.375,3.125,6.25,-3.125
2.12,3.125,12.5,9.375,3.125,6.25,-3.125
2.14,3.125,12.5,9.375,3.125,6.25,-3.125
2.16,6.25,15.625,12.5,3.125,6.25,-3.125
2.18,3.125,15.625,12.5,3.125,9.375,-6.25
2.2,6.25,15.625,15.625,3.125,9.375,-6.25
2.22,3.125,18.75,15.625,3.125,9.375,-6.25
2.24,6.25,18.75,21.875,3.125,12.5,-6.25
2.26,6.25,15.625,28.125,3.125,12.5,-9.375
2.28,6.25,15.625,31.25,3.125,12.5,-9.375
2.3,6.25,15.625,37.5,6.25,12.5,-9.375
2.32,6.25,15.625,40.625,6.25,12.5,-9.375
2.34,6.25,12.5,46.875,3.125,12.5,-9.375
2.36,3.125,3.125,46.875,3.125,12.5,-9.375
2.38,0,-6.25,43.75,3.125,6.25,-3.125
2.4,0,-12.5,31.25,0,0,3.125
2.42,-3.125,-12.5,15.625,-3.125,-3.125,6.25
2.44,-6.25,-9.375,-3.125,-6.25,-6.25,12.5
2.46,-6.25,-9.375,-18.75,-6.25,-12.5,12.5
2.48,-9.375,-9.375,-18.75,-9.375,-12.5,12.5
2.5,-9.375,-9.375,-6.25,-6.25,-9.375,9.375
2.52,-6.25,-9.375,3.125,-6.25,-9.375,6.25
2.54,-6.25,-6.25,9.375,-6.25,-3.125,3.125
2.56,-3.125,-6.25,25,-3.125,-3.125,-3.125
2.58,0,-9.375,43.75,0,3.125,-6.25
2.6,0,-12.5,56.25,-3.125,3.125,-9.375
2.62,0,-12.5,59.375,0,3.125,-9.375
2.64,0,-15.625,50,-3.125,3.125,-3.125
2.66,-3.125,-12.5,25,-3.125,0,0
2.68,-3.125,-6.25,-9.375,-3.125,-3.125,6.25
2.7,-6.25,0,-46.875,-6.25,-9.375,12.5
2.72,-9.375,0,-87.5,-9.375,-15.625,21.875
2.74,-12.5,0,-140.625,-12.5,-28.125,31.25
2.76,-25,-18.75,-187.5,-21.875,-43.75,40.625
2.78,-43.75,-50,-206.25,-40.625,-71.875,56.25
2.8,-68.75,-81.25,-181.25,-62.5,-106.25,65.625
2.82,-84.375,-90.625,-143.75,-75,-121.875,68.75
2.84,-84.375,-81.25,-106.25,-75,-115.625,56.25
2.86,-68.75,-62.5,-75,-62.5,-96.875,40.625
2.88,-53.125,-46.875,-53.125,-46.875,-71.875,21.875
2.9,-37.5,-25,-37.5,-31.25,-50,9.375
2.92,46.875,21.875,40.625,50,59.375,-293.75
2.94,-3.125,15.625,0,3.125,15.625,-71.875
2.96,12.5,0,9.375,12.5,21.875,9.375
2.98,68.75,-43.75,78.125,59.375,96.875,62.5
3,281.25,-175,443.75,246.875,162.5,240.625
3.02,515.625,540.625,75,396.875,818.75,-303.125
3.04,834.375,365.625,156.25,662.5,1000,-506.25
3.06,490.625,271.875,346.875,396.875,593.75,-206.25
3.08,-418.75,-106.25,-184.375,-293.75,-484.375,431.25
3.1,-850,-443.75,-565.625,-675,-1040.625,703.125
3.12,-675,-90.625,-550,-578.125,-875,440.625
3.14,-196.875,59.375,-175,-159.375,-259.375,-487.5
3.16,-62.5,-171.875,-59.375,-56.25,-84.375,-153.125
3.18,-65.625,-81.25,-59.375,-65.625,-71.875,-37.5
3.2,-56.25,-18.75,-46.875,-59.375,-90.625,-3.125
3.22,-46.875,-15.625,-37.5,-46.875,-62.5,-6.25
