Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,0,0,-3.125,0,-3.125
0.02,0,0,0,0,0,-3.125
0.04,0,0,0,0,0,-3.125
0.06,0,0,0,0,0,-3.125
0.08,0,-3.125,-3.125,0,0,-3.125
0.1,0,-3.125,0,0,0,-3.125
0.12,3.125,0,3.125,3.125,6.25,-6.25
0.14,3.125,0,6.25,3.125,9.375,-6.25
0.16,0,-3.125,0,0,3.125,-6.25
0.18,0,0,0,-3.125,0,-6.25
0.2,0,-3.125,0,-3.125,0,-9.375
0.22,-3.125,0,0,-3.125,0,-12.5
0.24,0,0,0,-3.125,0,-12.5
0.26,0,0,0,0,0,-12.5
0.28,0,0,3.125,0,3.125,-9.375
0.3,0,-3.125,0,0,3.125,-9.375
0.32,3.125,3.125,3.125,3.125,6.25,-6.25
0.34,6.25,3.125,6.25,6.25,9.375,-6.25
0.36,6.25,3.125,6.25,6.25,9.375,-3.125
0.38,9.375,6.25,6.25,6.25,12.5,-3.125
0.4,6.25,6.25,6.25,6.25,9.375,-9.375
0.42,3.125,3.125,6.25,3.125,9.375,-12.5
0.44,3.125,6.25,6.25,6.25,9.375,-15.625
0.46,6.25,6.25,6.25,6.25,9.375,-9.375
0.48,6.25,6.25,3.125,3.125,6.25,-6.25
0.5,3.125,0,0,0,6.25,-6.25
0.52,0,0,0,0,3.125,-6.25
0.54,0,0,0,3.125,3.125,-6.25
0.56,0,0,0,0,3.125,-6.25
0.58,3.125,0,0,3.125,6.25,-3.125
0.6,-3.125,-3.125,-3.125,-3.125,0,-6.25
0.62,-3.125,-6.25,-3.125,0,0,-3.125
0.64,-9.375,-12.5,-9.375,-9.375,-9.375,-9.375
0.66,0,-3.125,0,0,3.125,-3.125
0.68,12.5,12.5,12.5,25,25,18.75
0.7,9.375,0,3.125,15.625,12.5,31.25
0.72,12.5,-6.25,3.125,9.375,9.375,40.625
0.74,6.25,-9.375,-3.125,9.375,3.125,40.625
0.76,3.125,-9.375,-3.125,3.125,0,34.375
