Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-3.125,-3.125,-3.125,-3.125,-6.25,-3.125
0.02,-3.125,-3.125,-3.125,-3.125,-3.125,-3.125
0.04,-3.125,-3.125,-3.125,-6.25,-6.25,-6.25
0.06,-3.125,-3.125,0,-3.125,-3.125,-3.125
0.08,-3.125,-3.125,-3.125,-6.25,-6.25,-6.25
0.1,-3.125,-3.125,-3.125,-6.25,-6.25,-6.25
0.12,-3.125,-3.125,-3.125,-6.25,-6.25,-6.25
0.14,-3.125,-3.125,-3.125,-3.125,-3.125,-3.125
0.16,3.125,-3.125,3.125,3.125,3.125,3.125
0.18,9.375,3.125,12.5,12.5,15.625,12.5
0.2,6.25,3.125,9.375,9.375,12.5,9.375
0.22,3.125,3.125,6.25,6.25,6.25,6.25
0.24,3.125,0,3.125,3.125,3.125,3.125
0.26,3.125,0,3.125,3.125,0,0
0.28,0,0,0,-3.125,-3.125,-3.125
0.3,0,0,0,0,-3.125,-3.125
0.32,-3.125,-3.125,0,0,0,0
0.34,0,-3.125,0,3.125,0,3.125
0.36,3.125,-3.125,3.125,3.125,3.125,6.25
0.38,3.125,-3.125,3.125,6.25,6.25,6.25
0.4,3.125,0,6.25,6.25,6.25,9.375
0.42,6.25,0,6.25,6.25,6.25,6.25
0.44,3.125,0,3.125,3.125,3.125,6.25
0.46,3.125,0,3.125,3.125,3.125,3.125
0.48,3.125,3.125,3.125,3.125,0,3.125
0.5,0,0,0,0,0,0
0.52,-6.25,3.125,0,0,0,0
0.54,-46.875,6.25,-3.125,-6.25,-9.375,-9.375
0.56,-18.75,3.125,-3.125,-3.125,-9.375,-6.25
0.58,-6.25,0,-6.25,-3.125,-6.25,-6.25
0.6,0,0,0,-3.125,-3.125,-3.125
0.62,0,-3.125,-3.125,-3.125,-3.125,-3.125
0.64,3.125,0,0,0,0,0
0.66,3.125,0,0,0,0,-3.125
0.68,6.25,0,3.125,6.25,3.125,6.25
0.7,15.625,0,12.5,15.625,12.5,12.5
0.72,21.875,12.5,21.875,28.125,25,21.875
0.74,0,3.125,3.125,9.375,3.125,6.25
0.76,6.25,3.125,3.125,12.5,6.25,12.5
0.78,6.25,0,3.125,9.375,6.25,9.375
0.8,6.25,0,3.125,9.375,3.125,6.25
0.82,3.125,-3.125,0,3.125,3.125,3.125
0.84,3.125,-3.125,0,0,0,0
0.86,3.125,0,0,3.125,0,0
0.88,3.125,0,0,0,3.125,0
0.9,0,0,0,0,3.125,0
0.92,3.125,0,0,0,0,0
0.94,3.125,3.125,3.125,3.125,3.125,3.125
0.96,3.125,3.125,6.25,9.375,6.25,3.125
0.98,3.125,3.125,3.125,3.125,3.125,0
1,3.125,0,0,0,3.125,0
1.02,3.125,3.125,3.125,-3.125,0,0
1.04,3.125,0,3.125,-3.125,3.125,0
1.06,3.125,3.125,3.125,0,3.125,0
1.08,3.125,3.125,3.125,-3.125,3.125,0
1.1,3.125,3.125,3.125,0,3.125,0
1.12,3.125,3.125,6.25,0,6.25,0
1.14,3.125,6.25,6.25,6.25,3.125,0
1.16,3.125,3.125,3.125,0,6.25,3.125
1.18,0,0,3.125,0,3.125,0
1.2,-3.125,-3.125,-3.125,-6.25,-3.125,21.875
1.22,-9.375,-3.125,-3.125,-3.125,-6.25,21.875
1.24,0,0,0,0,0,-6.25
1.26,0,0,0,-3.125,0,-9.375
1.28,3.125,0,3.125,0,3.125,-9.375
1.3,3.125,0,3.125,0,3.125,-9.375
1.32,3.125,0,3.125,3.125,6.25,-6.25
1.34,9.375,6.25,12.5,6.25,12.5,-9.375
1.36,0,0,3.125,-6.25,-3.125,81.25
