,train_loss,valid_loss,train_acc,valid_acc
0,1.7958000898361206,1.7886171489953995,0.13636364042758942,0.17499999701976776
1,1.7764436971057544,1.7019378274679184,0.23181818425655365,0.42500001192092896
2,1.6943712537938898,1.5248481452465057,0.3227272629737854,0.5
3,1.587928517298265,1.4934174671769143,0.37727272510528564,0.5
4,1.566356458311731,1.421254400908947,0.44999998807907104,0.5249999761581421
5,1.5760404925454747,1.401667208224535,0.4545454680919647,0.42500001192092896
6,1.527884019775824,1.2797682009637357,0.459090918302536,0.4749999940395355
7,1.5116033134135334,1.245318564772606,0.5136363506317139,0.574999988079071
8,1.4776326725428754,1.1788706727325917,0.5363636612892151,0.625
9,1.4573863280090418,1.1698872931301594,0.5363636612892151,0.574999988079071
10,1.426393365589055,1.143136063963175,0.5363636612892151,0.574999988079071
11,1.3843997619368813,1.0820514131337404,0.5636363625526428,0.6000000238418579
12,1.4144104487516664,1.0845137879252433,0.5863636136054993,0.6000000238418579
13,1.4294249422848224,1.1210525315254927,0.5909090638160706,0.6000000238418579
14,1.3954380303621292,1.1179345976561308,0.5545454621315002,0.6499999761581421
15,1.3498923615298488,1.0813130028545856,0.5909090638160706,0.550000011920929
16,1.3579923803833398,1.066321212425828,0.5909090638160706,0.550000011920929
17,1.3399432221596892,1.0639230828732251,0.581818163394928,0.574999988079071
18,1.3710974482650107,1.0910191934555769,0.5863636136054993,0.574999988079071
19,1.3403508329256015,1.0539620207622646,0.581818163394928,0.550000011920929
20,1.3611676747148687,1.0536459112539887,0.6090909242630005,0.6000000238418579
21,1.3752500890330834,1.002376659400761,0.5863636136054993,0.675000011920929
22,1.3366153941913084,0.9593596739694477,0.6045454740524292,0.6499999761581421
23,1.32609839649363,0.982246159389615,0.6090909242630005,0.6000000238418579
24,1.3632339985533195,0.9800870034843683,0.6181818246841431,0.625
25,1.3297715075314045,1.0371271554380654,0.6363636255264282,0.625
26,1.3288380620831792,0.9674853108823299,0.6136363744735718,0.6499999761581421
27,1.290267800539732,0.9591197334229946,0.6499999761581421,0.625
28,1.3178352229974486,0.9641745934262872,0.6545454263687134,0.675000011920929
29,1.3000158803706818,0.9085411285981536,0.6363636255264282,0.675000011920929
30,1.323477176847783,0.9341923110187054,0.6227272748947144,0.625
31,1.2930754445831885,0.8877530749887228,0.6090909242630005,0.6499999761581421
32,1.2692134362730112,0.8642642123624682,0.6227272748947144,0.6499999761581421
33,1.29512098160657,0.9153715379536151,0.6409090757369995,0.675000011920929
34,1.2230545255948198,0.8913486441597342,0.6454545259475708,0.675000011920929
35,1.262089777873321,0.9112220363691449,0.6272727251052856,0.6499999761581421
36,1.279187813130292,0.9192893693223596,0.6181818246841431,0.625
37,1.348551718281074,0.9034225590527057,0.6045454740524292,0.699999988079071
38,1.2672746318646453,0.9158030586317182,0.6727272868156433,0.6000000238418579
39,1.2878382004120132,0.8373439449816942,0.6499999761581421,0.625
40,1.3090080011297356,0.8818438788875937,0.6772727370262146,0.6499999761581421
41,1.2615545163100417,0.7630268704146147,0.6454545259475708,0.75
42,1.2300459548830986,0.8893615823239088,0.6863636374473572,0.6499999761581421
43,1.2458597144619985,0.8609348805621266,0.6499999761581421,0.6499999761581421
44,1.219340209866112,0.824244998767972,0.6772727370262146,0.6499999761581421
45,1.205783527683128,0.7707310112193226,0.6863636374473572,0.75
46,1.2424962927671996,0.821820374391973,0.6772727370262146,0.6499999761581421
47,1.2274080638858405,0.8098657490685582,0.6863636374473572,0.699999988079071
48,1.2152385376732457,0.7976961800828576,0.6863636374473572,0.699999988079071
49,1.2404880675402554,0.8368850236758589,0.6818181872367859,0.699999988079071
50,1.2532338719476352,0.8361160069704056,0.7136363387107849,0.6499999761581421
51,1.2067914398556405,0.8542922073975205,0.7045454382896423,0.6499999761581421
52,1.1380731060423634,0.7669030943885445,0.7227272987365723,0.675000011920929
53,1.1725686290386048,0.7523009516298771,0.7363636493682861,0.7250000238418579
54,1.1847090619870209,0.7565295619890093,0.7363636493682861,0.699999988079071
55,1.2218083240769126,0.7752406721934676,0.7181817889213562,0.699999988079071
56,1.1894353776154194,0.8059060638770461,0.6772727370262146,0.6000000238418579
57,1.2266282166608355,0.8388267323374748,0.6954545378684998,0.625
58,1.195882688191804,0.879503670707345,0.7136363387107849,0.6499999761581421
59,1.210578505423936,0.7724916215986013,0.7090908885002136,0.699999988079071
60,1.1435071998360482,0.7464065745472908,0.7272727489471436,0.7250000238418579
61,1.1682389518415386,0.8508503537625074,0.7181817889213562,0.6499999761581421
62,1.1632231873206116,0.7940127179026604,0.7136363387107849,0.675000011920929
63,1.1973750397224319,0.7846388824284076,0.6909090876579285,0.699999988079071
64,1.1415960453789342,0.7742162588983774,0.7090908885002136,0.699999988079071
65,1.1604537160897797,0.7645034613087773,0.6954545378684998,0.7250000238418579
66,1.1478346820582044,0.7505638713017107,0.75,0.7250000238418579
67,1.1580826445398005,0.739318480528891,0.7136363387107849,0.699999988079071
68,1.189208484576507,0.7647709157317877,0.7363636493682861,0.7250000238418579
69,1.1633745527064259,0.7990751884877682,0.7409090995788574,0.699999988079071
70,1.1339033734053374,0.7611073903739453,0.75,0.6499999761581421
71,1.1367850334806875,0.7417689686641097,0.7454545497894287,0.7749999761581421
72,1.174468511173671,0.7529118759557605,0.6863636374473572,0.675000011920929
73,1.115232394093817,0.803775511495769,0.7454545497894287,0.625
74,1.1056182610040362,0.771060254611075,0.7227272987365723,0.6499999761581421
75,1.1618717127225615,0.7934154590591789,0.7272727489471436,0.7250000238418579
76,1.1701300845227458,0.7443088892847299,0.7454545497894287,0.6499999761581421
77,1.1501854215494611,0.7626549229025841,0.75,0.699999988079071
78,1.1248323640701445,0.6978911720216274,0.7636363506317139,0.7749999761581421
79,1.1971649350429123,0.7356610665097832,0.7454545497894287,0.699999988079071
80,1.1887981743636455,0.764782152324915,0.7409090995788574,0.675000011920929
81,1.147358275949955,0.7490124290809035,0.7318181991577148,0.699999988079071
82,1.1440706750886007,0.6923619493842125,0.7818182110786438,0.824999988079071
83,1.1055010801350529,0.6904641099274158,0.7545454502105713,0.7250000238418579
84,1.1012832565741106,0.7224236132577062,0.7363636493682861,0.75
85,1.1375634258443659,0.7039147447794676,0.7181817889213562,0.75
86,1.1546873202039436,0.7123439753428101,0.7545454502105713,0.675000011920929
87,1.093990522589196,0.6905506186187267,0.7454545497894287,0.7250000238418579
88,1.119582362235947,0.7216242106631399,0.7909091114997864,0.699999988079071
89,1.100426160544157,0.7773385914042592,0.75,0.699999988079071
90,1.1269117038697005,0.7143320785835385,0.75,0.7250000238418579
91,1.1107259242033416,0.7410993471741676,0.7545454502105713,0.7250000238418579
92,1.144392855092883,0.7310610527172685,0.7318181991577148,0.699999988079071
93,1.10954010930251,0.7854180861264467,0.7454545497894287,0.6499999761581421
94,1.105044032802636,0.7134713714942336,0.75,0.7250000238418579
95,1.106305572830818,0.6742914693430067,0.7727272510528564,0.75
96,1.0885175226425583,0.6916991747915745,0.8181818127632141,0.75
97,1.1556554656475782,0.7360635122284294,0.7181817889213562,0.75
98,1.1065211728215218,0.7923243969678879,0.7363636493682861,0.675000011920929
99,1.117025524987416,0.8763840511441231,0.8045454621315002,0.6499999761581421
100,1.1205050871114839,0.7143973339349031,0.7772727012634277,0.75
101,1.1331083166328344,0.6191056871786713,0.7909091114997864,0.7749999761581421
102,1.0689467311921446,0.7324497502297163,0.7772727012634277,0.699999988079071
103,1.0776875288987702,0.790825173445046,0.7681818008422852,0.625
104,1.0720707400955938,0.6934574669227004,0.800000011920929,0.75
105,1.1455890497023409,0.6791257079690695,0.7772727012634277,0.75
106,1.0669928377324884,0.6367279939353466,0.7954545617103577,0.7749999761581421
107,1.1347824365577914,0.7029664199799299,0.7590909004211426,0.7250000238418579
108,1.1087874821302566,0.6747331209480762,0.8181818127632141,0.7749999761581421
109,1.1184606769206848,0.6631893644109368,0.7863636612892151,0.7749999761581421
110,1.0396182534369556,0.6292372113093734,0.7954545617103577,0.7749999761581421
111,1.073577085848559,0.6142307806760072,0.7954545617103577,0.800000011920929
112,1.086335342580622,0.6222785659134388,0.7772727012634277,0.8500000238418579
113,1.1035123535177924,0.6417910443618894,0.7954545617103577,0.699999988079071
114,1.0716611273925414,0.6605630649253726,0.8227272629737854,0.7749999761581421
115,1.102532250908288,0.5949102617800236,0.7681818008422852,0.875
116,1.109718695282936,0.7067448807880282,0.7818182110786438,0.7250000238418579
117,1.0316257261417128,0.6956649193540215,0.8181818127632141,0.800000011920929
118,1.1219489764760842,0.687373761087656,0.7909091114997864,0.824999988079071
119,1.1020021063021639,0.6148189188912511,0.7863636612892151,0.7749999761581421
120,1.0761604310098019,0.5944295316934586,0.7954545617103577,0.800000011920929
121,1.0652774493802677,0.6206753069534898,0.7863636612892151,0.75
122,1.0726500764489173,0.6406773863360286,0.831818163394928,0.7749999761581421
123,1.1178699010475115,0.6135877780616283,0.7636363506317139,0.7749999761581421
124,1.0905206501483917,0.6261877479031682,0.7909091114997864,0.800000011920929
125,1.072773403064771,0.6383407836779952,0.800000011920929,0.824999988079071
126,1.06711835779927,0.5913170304149389,0.7909091114997864,0.800000011920929
127,1.091044824401086,0.568135442212224,0.8045454621315002,0.875
128,1.0365839185362513,0.6042254440486431,0.8272727131843567,0.824999988079071
129,1.0789814040403474,0.6064569877460599,0.7727272510528564,0.800000011920929
130,1.094458960944956,0.6473446002230048,0.8045454621315002,0.7749999761581421
131,1.0150351532819597,0.6054278563708066,0.7863636612892151,0.824999988079071
132,1.1094974624839695,0.6242513656616211,0.8090909123420715,0.800000011920929
133,1.0599098278040235,0.5872342232614756,0.8090909123420715,0.875
134,1.0694892807440324,0.5994077354669571,0.800000011920929,0.800000011920929
135,1.040743824467063,0.6440567053854466,0.800000011920929,0.8500000238418579
136,1.030425558781082,0.6166820410639048,0.8272727131843567,0.824999988079071
137,1.0471917679702694,0.6617132671177387,0.8090909123420715,0.7749999761581421
138,1.0804256507618861,0.5894787691533565,0.8227272629737854,0.800000011920929
139,1.1013873113149946,0.6414775900542736,0.8090909123420715,0.7749999761581421
140,1.066527908667922,0.6748422849923372,0.8227272629737854,0.75
141,1.0531876109201799,0.6585095059126616,0.800000011920929,0.75
142,1.0794467441060327,0.6465747436508537,0.7954545617103577,0.7749999761581421
143,1.0207302991639484,0.5692723356187344,0.8227272629737854,0.824999988079071
144,1.0883699208498,0.5547624612227082,0.831818163394928,0.8500000238418579
145,1.071007426218553,0.5890131510794163,0.8045454621315002,0.8500000238418579
146,1.072851222414862,0.6546080816537142,0.8363636136054993,0.800000011920929
147,1.0613941855728626,0.5715707095339895,0.7863636612892151,0.7749999761581421
148,0.9739230397411368,0.5749710667878389,0.8227272629737854,0.824999988079071
149,1.030927815017375,0.5848081227391958,0.7909091114997864,0.8500000238418579
150,1.062749405848709,0.5723602764308453,0.8090909123420715,0.7749999761581421
151,1.0676404808732596,0.6216627921909094,0.8181818127632141,0.7749999761581421
152,1.023566038737243,0.5489271188154816,0.8363636136054993,0.875
153,1.0554754794321277,0.5767439059913159,0.7909091114997864,0.824999988079071
154,1.0394859361716293,0.6040104657411576,0.8363636136054993,0.7749999761581421
155,1.0198154305869882,0.6118930166587233,0.8409090638160706,0.824999988079071
156,1.0395363339307633,0.6324462646618485,0.8090909123420715,0.800000011920929
157,1.0522905120118098,0.53948416095227,0.7909091114997864,0.8500000238418579
158,1.0081598877229474,0.5950167430564761,0.8227272629737854,0.7749999761581421
159,1.0621604933318767,0.6022711237892509,0.8227272629737854,0.800000011920929
160,1.0328480521047658,0.5814858317375183,0.8090909123420715,0.824999988079071
161,1.044501733136448,0.6087156752124429,0.8090909123420715,0.824999988079071
162,1.0230317137119445,0.5626481555402278,0.8363636136054993,0.7749999761581421
163,1.0214226525615562,0.6066488577052951,0.8227272629737854,0.75
164,1.084763087129051,0.5766268135979772,0.7818182110786438,0.800000011920929
165,1.0253289403563195,0.5634511357173324,0.8454545736312866,0.875
166,1.0598855379291556,0.5960043806582689,0.800000011920929,0.800000011920929
167,1.0668969743631103,0.6146373046562076,0.7818182110786438,0.7749999761581421
168,1.030655554885214,0.621353055909276,0.8681818246841431,0.75
169,0.9909059704704718,0.5262140760198235,0.8363636136054993,0.8500000238418579
170,1.0410713477906857,0.5891093246638774,0.831818163394928,0.7749999761581421
