Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-3.125,-3.125,6.25,-3.125,-3.125,6.25
0.02,-3.125,-3.125,6.25,-3.125,-3.125,9.375
0.04,-3.125,-3.125,6.25,-3.125,-3.125,6.25
0.06,-3.125,-3.125,6.25,-3.125,-3.125,6.25
0.08,-3.125,-3.125,6.25,0,-3.125,6.25
0.1,-3.125,-3.125,12.5,-3.125,-3.125,12.5
0.12,-6.25,-3.125,21.875,-3.125,-3.125,25
0.14,-6.25,-3.125,21.875,0,-3.125,25
0.16,-6.25,-3.125,12.5,0,-3.125,12.5
0.18,-9.375,-3.125,6.25,0,-3.125,6.25
0.2,-15.625,-3.125,6.25,-3.125,-3.125,3.125
0.22,-18.75,-3.125,3.125,-3.125,-3.125,3.125
0.24,-21.875,-3.125,3.125,-3.125,-3.125,6.25
0.26,-12.5,-6.25,0,-3.125,-3.125,3.125
0.28,-3.125,-6.25,6.25,-3.125,-6.25,9.375
0.3,0,-6.25,6.25,-3.125,-6.25,12.5
0.32,6.25,-3.125,3.125,0,-3.125,6.25
0.34,9.375,-3.125,12.5,0,-6.25,15.625
0.36,6.25,-6.25,15.625,0,-6.25,21.875
0.38,6.25,-6.25,25,0,-6.25,28.125
0.4,6.25,-6.25,28.125,0,-6.25,31.25
0.42,3.125,-3.125,28.125,0,-6.25,34.375
0.44,0,-3.125,31.25,-3.125,-6.25,37.5
0.46,0,-3.125,34.375,-3.125,-6.25,40.625
0.48,0,-3.125,37.5,-3.125,-6.25,43.75
0.5,0,-6.25,40.625,-3.125,-6.25,46.875
0.52,3.125,-3.125,43.75,-3.125,-6.25,50
0.54,0,-6.25,43.75,-3.125,-6.25,53.125
0.56,0,-6.25,46.875,-3.125,-6.25,56.25
0.58,-3.125,-6.25,46.875,-3.125,-6.25,53.125
0.6,-6.25,-3.125,46.875,-3.125,-6.25,50
0.62,-12.5,-3.125,46.875,-3.125,-6.25,50
0.64,-15.625,-6.25,43.75,-3.125,-6.25,46.875
0.66,-18.75,-6.25,43.75,-3.125,-6.25,43.75
0.68,-12.5,-9.375,40.625,-3.125,-12.5,46.875
0.7,-9.375,-9.375,40.625,-3.125,-12.5,46.875
0.72,-6.25,-9.375,40.625,-3.125,-9.375,50
0.74,-6.25,-9.375,3.125,-3.125,-12.5,87.5
0.76,-6.25,-6.25,62.5,-3.125,-9.375,9.375
0.78,-3.125,-6.25,81.25,-3.125,-6.25,-21.875
0.8,-3.125,-6.25,68.75,-3.125,-6.25,-21.875
0.82,0,-3.125,59.375,-6.25,-3.125,-21.875
0.84,-9.375,0,-84.375,-9.375,-6.25,121.875
0.86,0,3.125,6.25,-3.125,-9.375,25
0.88,3.125,0,15.625,-3.125,3.125,18.75
0.9,9.375,0,25,3.125,3.125,25
0.92,25,3.125,218.75,9.375,6.25,-178.125
