Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,-3.125,0,-3.125,-3.125,-3.125
0.02,0,-3.125,-3.125,-3.125,-3.125,-3.125
0.04,0,-3.125,-3.125,-3.125,-3.125,-3.125
0.06,0,-3.125,-6.25,-3.125,-3.125,-6.25
0.08,-3.125,-3.125,-6.25,-3.125,-3.125,-6.25
0.1,-3.125,-3.125,-3.125,-3.125,-3.125,-3.125
0.12,-3.125,-3.125,3.125,-3.125,-3.125,3.125
0.14,-3.125,-6.25,15.625,0,-3.125,18.75
0.16,-3.125,-3.125,15.625,0,0,21.875
0.18,0,-3.125,3.125,0,-3.125,6.25
0.2,3.125,-3.125,-3.125,0,-3.125,0
0.22,6.25,-3.125,0,0,-3.125,0
0.24,6.25,0,-9.375,0,-3.125,-9.375
0.26,3.125,-3.125,-3.125,-3.125,0,-3.125
0.28,3.125,0,-3.125,0,0,-3.125
0.3,0,0,-3.125,0,0,-6.25
0.32,0,0,-3.125,0,0,-6.25
0.34,-3.125,-3.125,-6.25,0,0,-6.25
0.36,0,-3.125,-3.125,3.125,-3.125,0
0.38,3.125,-3.125,0,3.125,-3.125,3.125
0.4,3.125,-3.125,0,0,-3.125,3.125
0.42,0,-3.125,0,0,0,3.125
0.44,0,0,0,0,0,0
0.46,-3.125,0,0,-3.125,0,0
0.48,-3.125,0,-3.125,-3.125,0,-3.125
0.5,-6.25,0,-3.125,-3.125,0,-3.125
0.52,-6.25,0,-3.125,-3.125,0,-3.125
0.54,-6.25,0,-3.125,-3.125,0,-3.125
0.56,-3.125,0,-6.25,-3.125,0,-6.25
0.58,0,0,-6.25,-3.125,-3.125,-6.25
0.6,0,0,-6.25,-3.125,0,-9.375
0.62,0,0,-9.375,-3.125,-3.125,-9.375
0.64,0,0,-6.25,-3.125,-3.125,-9.375
0.66,-3.125,0,-6.25,0,-3.125,-9.375
0.68,0,0,-6.25,0,0,-9.375
0.7,0,0,-6.25,0,0,-9.375
0.72,0,-3.125,-6.25,0,0,-6.25
0.74,-3.125,-3.125,-9.375,-3.125,0,-9.375
0.76,-3.125,-6.25,-3.125,-3.125,-3.125,-3.125
0.78,-3.125,-6.25,0,0,0,3.125
0.8,-9.375,6.25,-3.125,-6.25,0,-3.125
0.82,-3.125,3.125,3.125,-3.125,-3.125,3.125
0.84,6.25,0,15.625,12.5,-3.125,18.75
0.86,6.25,0,12.5,15.625,0,15.625
0.88,9.375,0,9.375,18.75,3.125,15.625
0.9,9.375,0,9.375,18.75,3.125,12.5
0.92,6.25,0,3.125,12.5,0,6.25
0.94,3.125,-3.125,-3.125,9.375,0,0
0.96,3.125,-3.125,-3.125,6.25,-3.125,-3.125
0.98,3.125,-3.125,-6.25,3.125,-3.125,-6.25
1,-3.125,0,-9.375,-6.25,0,-12.5
1.02,-3.125,0,-3.125,-9.375,0,-6.25
1.04,-3.125,0,0,-9.375,3.125,-3.125
1.06,-3.125,3.125,3.125,-9.375,3.125,0
1.08,0,3.125,9.375,-9.375,3.125,6.25
1.1,0,3.125,9.375,-6.25,3.125,6.25
1.12,3.125,0,3.125,0,0,3.125
1.14,3.125,0,-3.125,3.125,0,0
1.16,3.125,-3.125,-9.375,6.25,0,-12.5
1.18,3.125,0,-15.625,6.25,0,-15.625
1.2,0,0,-15.625,3.125,0,-15.625
1.22,0,0,-15.625,3.125,0,-15.625
1.24,0,0,-12.5,3.125,0,-12.5
1.26,0,0,-6.25,0,0,-9.375
1.28,0,0,3.125,-3.125,0,0
1.3,3.125,0,18.75,-6.25,0,18.75
