Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,3.125,-9.375,-9.375,0,3.125,-12.5
0.02,0,-9.375,-9.375,0,3.125,-12.5
0.04,-3.125,-6.25,-6.25,-3.125,0,-12.5
0.06,-6.25,-3.125,0,-3.125,-3.125,-9.375
0.08,-9.375,0,9.375,-6.25,-6.25,-12.5
0.1,-18.75,3.125,18.75,-12.5,-12.5,-12.5
0.12,-21.875,-3.125,12.5,-15.625,-12.5,-9.375
0.14,-18.75,-6.25,6.25,-15.625,-12.5,-6.25
0.16,-12.5,3.125,18.75,-12.5,-6.25,-12.5
0.18,-9.375,21.875,40.625,-6.25,0,-18.75
0.2,0,21.875,31.25,3.125,6.25,-21.875
0.22,9.375,15.625,18.75,9.375,9.375,-18.75
0.24,12.5,12.5,15.625,12.5,9.375,-9.375
0.26,15.625,12.5,15.625,12.5,12.5,-6.25
0.28,12.5,9.375,15.625,9.375,12.5,-3.125
0.3,9.375,9.375,15.625,3.125,6.25,-6.25
0.32,6.25,15.625,25,3.125,9.375,-9.375
0.34,9.375,28.125,37.5,6.25,15.625,-12.5
0.36,12.5,34.375,40.625,12.5,21.875,-15.625
0.38,15.625,31.25,37.5,15.625,21.875,-12.5
0.4,12.5,18.75,21.875,12.5,18.75,-15.625
0.42,9.375,12.5,9.375,25,18.75,-12.5
0.44,18.75,21.875,15.625,31.25,31.25,-9.375
0.46,15.625,12.5,3.125,28.125,31.25,-9.375
0.48,12.5,-6.25,-15.625,9.375,15.625,-12.5
0.5,-3.125,-34.375,-37.5,-12.5,-9.375,-12.5
0.52,-25,-65.625,-53.125,-25,-28.125,-12.5
0.54,-6.25,-18.75,12.5,9.375,-21.875,3.125
0.56,6.25,28.125,53.125,78.125,-9.375,46.875
0.58,34.375,12.5,37.5,143.75,-21.875,96.875
0.6,34.375,-18.75,-6.25,162.5,-21.875,109.375
0.62,15.625,-53.125,-56.25,112.5,-12.5,75
0.64,9.375,-50,-62.5,65.625,-6.25,43.75
0.66,9.375,-28.125,-46.875,34.375,0,18.75
0.68,9.375,-12.5,-34.375,15.625,15.625,0
0.7,3.125,-12.5,-40.625,-3.125,18.75,-18.75
0.72,-3.125,-15.625,-40.625,-21.875,12.5,-28.125
0.74,-6.25,-12.5,-25,-34.375,6.25,-28.125
0.76,-3.125,0,-3.125,-40.625,3.125,-25
0.78,0,12.5,21.875,-40.625,0,-25
0.8,0,31.25,50,-37.5,0,-25
0.82,0,53.125,81.25,-40.625,-3.125,-31.25
0.84,-3.125,96.875,146.875,-46.875,-6.25,-40.625
0.86,-3.125,159.375,234.375,-53.125,-9.375,-50
0.88,0,181.25,265.625,-50,-12.5,-46.875
0.9,6.25,156.25,231.25,-37.5,-3.125,-34.375
0.92,15.625,65.625,103.125,-12.5,12.5,-15.625
0.94,15.625,3.125,15.625,0,18.75,-6.25
0.96,18.75,-34.375,-37.5,6.25,21.875,0
0.98,25,-56.25,-68.75,12.5,21.875,3.125
1,28.125,-75,-93.75,15.625,25,6.25
1.02,25,-37.5,-40.625,3.125,12.5,-6.25
1.04,6.25,121.875,184.375,-34.375,-12.5,-40.625
