Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,-6.25,-3.125,0,-3.125,-6.25
0.02,0,-3.125,-3.125,0,-3.125,-6.25
0.04,0,-6.25,-3.125,0,-3.125,-6.25
0.06,0,-3.125,0,-3.125,-3.125,-3.125
0.08,0,0,3.125,-6.25,-3.125,0
0.1,0,-3.125,3.125,0,-3.125,-3.125
0.12,0,-3.125,0,0,-3.125,-3.125
0.14,3.125,-3.125,0,-3.125,-3.125,-3.125
0.16,6.25,-3.125,3.125,-3.125,-3.125,-3.125
0.18,6.25,0,3.125,-3.125,-3.125,-3.125
0.2,6.25,0,3.125,-3.125,-3.125,-3.125
0.22,6.25,0,6.25,-6.25,0,-3.125
0.24,3.125,3.125,6.25,-6.25,3.125,-3.125
0.26,0,3.125,6.25,-6.25,3.125,-3.125
0.28,0,0,6.25,-9.375,3.125,-3.125
0.3,-3.125,0,3.125,-9.375,3.125,-3.125
0.32,-6.25,43.75,62.5,-6.25,0,-112.5
0.34,-12.5,-25,-31.25,-6.25,-3.125,68.75
0.36,-12.5,-9.375,-9.375,-3.125,-6.25,34.375
0.38,-15.625,-6.25,-6.25,0,-6.25,34.375
0.4,-18.75,3.125,6.25,6.25,-12.5,9.375
0.42,-12.5,0,3.125,12.5,-15.625,15.625
0.44,-6.25,-6.25,6.25,18.75,-21.875,46.875
0.46,3.125,-62.5,-84.375,59.375,-21.875,31.25
0.48,34.375,-96.875,15.625,112.5,-209.375,31.25
0.5,18.75,-15.625,28.125,56.25,-168.75,-50
0.52,9.375,-15.625,-15.625,6.25,-9.375,3.125
0.54,9.375,6.25,3.125,-6.25,15.625,-9.375
0.56,3.125,9.375,9.375,-9.375,18.75,-15.625
0.58,3.125,-12.5,-18.75,-12.5,15.625,37.5
0.6,-6.25,-21.875,-28.125,-15.625,9.375,28.125
0.62,-9.375,25,34.375,-28.125,6.25,-118.75
0.64,-15.625,0,3.125,-40.625,6.25,-40.625
0.66,-18.75,9.375,12.5,-50,9.375,-56.25
0.68,-25,6.25,6.25,-37.5,3.125,-53.125
0.7,12.5,53.125,71.875,12.5,15.625,-6.25
0.72,6.25,18.75,31.25,9.375,6.25,3.125
0.74,46.875,68.75,100,31.25,28.125,-6.25
0.76,50,53.125,84.375,34.375,25,-6.25
0.78,25,28.125,46.875,25,12.5,3.125
0.8,-6.25,37.5,46.875,6.25,6.25,0
0.82,3.125,62.5,81.25,6.25,12.5,-6.25
0.84,3.125,68.75,90.625,6.25,15.625,-9.375
0.86,-3.125,65.625,87.5,3.125,15.625,-12.5
0.88,-15.625,-46.875,-62.5,-3.125,3.125,259.375
