Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-9.375,0,3.125,-3.125,-3.125,-9.375
0.02,-9.375,0,3.125,-3.125,0,-6.25
0.04,-9.375,0,3.125,-3.125,-3.125,-6.25
0.06,-9.375,0,3.125,-3.125,-3.125,-6.25
0.08,-9.375,3.125,6.25,-3.125,-3.125,-6.25
0.1,-9.375,3.125,6.25,-6.25,-3.125,-9.375
0.12,-12.5,6.25,12.5,-6.25,-3.125,-12.5
0.14,-12.5,12.5,18.75,-6.25,0,-15.625
0.16,-15.625,15.625,25,-9.375,0,-18.75
0.18,-15.625,12.5,21.875,-9.375,0,-18.75
0.2,-18.75,12.5,18.75,-9.375,3.125,-21.875
0.22,-18.75,12.5,18.75,-9.375,3.125,-21.875
0.24,-25,21.875,31.25,-12.5,3.125,-28.125
0.26,-25,21.875,34.375,-12.5,0,-21.875
0.28,-15.625,28.125,40.625,-9.375,-3.125,-18.75
0.3,-9.375,28.125,40.625,-9.375,0,-15.625
0.32,-6.25,25,37.5,-9.375,3.125,-18.75
0.34,-9.375,18.75,34.375,-12.5,6.25,-25
0.36,-15.625,21.875,34.375,-12.5,6.25,-28.125
0.38,-15.625,21.875,34.375,-12.5,6.25,-21.875
0.4,-15.625,21.875,31.25,-12.5,3.125,-21.875
0.42,-18.75,18.75,31.25,-9.375,0,-15.625
0.44,-15.625,18.75,28.125,-6.25,-3.125,-12.5
0.46,-12.5,18.75,28.125,-3.125,-6.25,-6.25
0.48,-9.375,18.75,25,-3.125,-9.375,-3.125
0.5,-9.375,15.625,21.875,-3.125,-9.375,0
0.52,-3.125,9.375,18.75,-3.125,-6.25,-3.125
0.54,-25,15.625,21.875,0,-3.125,3.125
0.56,-15.625,12.5,18.75,3.125,-3.125,6.25
0.58,-3.125,6.25,12.5,0,-3.125,0
0.6,-6.25,0,6.25,-3.125,-3.125,-3.125
0.62,-9.375,6.25,12.5,-3.125,-3.125,-3.125
0.64,-6.25,9.375,15.625,-6.25,-3.125,-9.375
0.66,-25,0,3.125,-12.5,-6.25,-31.25
0.68,-34.375,18.75,28.125,-9.375,-3.125,-53.125
0.7,-34.375,40.625,56.25,-9.375,0,-46.875
0.72,50,71.875,100,6.25,6.25,-15.625
0.74,100,96.875,131.25,25,15.625,-18.75
