Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-3.125,-6.25,-3.125,-3.125,-6.25,-3.125
0.02,-6.25,-3.125,-3.125,-3.125,-6.25,-3.125
0.04,-3.125,-3.125,-3.125,-3.125,-6.25,-6.25
0.06,0,0,3.125,-3.125,-6.25,-6.25
0.08,-3.125,6.25,9.375,-6.25,-6.25,-9.375
0.1,3.125,6.25,9.375,-6.25,-6.25,-9.375
0.12,3.125,6.25,9.375,-6.25,-6.25,-9.375
0.14,3.125,0,3.125,-3.125,-6.25,-6.25
0.16,12.5,-9.375,-6.25,0,-9.375,-3.125
0.18,-3.125,-3.125,0,3.125,-6.25,-3.125
0.2,6.25,-6.25,-3.125,3.125,-9.375,-3.125
0.22,-9.375,0,6.25,3.125,-9.375,-3.125
0.24,12.5,-6.25,-3.125,0,-9.375,-3.125
0.26,-3.125,6.25,12.5,0,-9.375,-3.125
0.28,6.25,6.25,12.5,-3.125,-9.375,-6.25
0.3,9.375,9.375,15.625,-6.25,-6.25,-6.25
0.32,25,3.125,9.375,-9.375,-6.25,-9.375
0.34,25,9.375,15.625,-9.375,-6.25,-9.375
0.36,12.5,12.5,21.875,-9.375,-9.375,-9.375
0.38,21.875,12.5,21.875,-9.375,-9.375,-9.375
0.4,37.5,6.25,15.625,-6.25,-12.5,-9.375
0.42,25,15.625,28.125,-3.125,-18.75,-9.375
0.44,34.375,12.5,28.125,-3.125,-18.75,-9.375
0.46,37.5,12.5,28.125,0,-9.375,-6.25
0.48,43.75,12.5,28.125,6.25,-6.25,0
0.5,25,9.375,18.75,3.125,-3.125,0
0.52,-6.25,31.25,43.75,21.875,-3.125,15.625
0.54,31.25,12.5,21.875,28.125,0,15.625
0.56,43.75,-6.25,-3.125,21.875,3.125,6.25
0.58,21.875,-3.125,0,-6.25,3.125,-12.5
0.6,15.625,12.5,18.75,-62.5,9.375,-37.5
0.62,-15.625,-12.5,-15.625,-25,-6.25,-6.25
0.64,-21.875,-31.25,-40.625,0,-18.75,9.375
0.66,-71.875,-53.125,-78.125,-9.375,-28.125,12.5
0.68,-12.5,-12.5,-21.875,-3.125,-15.625,15.625
0.7,43.75,37.5,53.125,6.25,6.25,6.25
0.72,40.625,50,71.875,18.75,12.5,3.125
0.74,68.75,25,43.75,21.875,9.375,3.125
0.76,40.625,28.125,46.875,21.875,9.375,3.125
0.78,43.75,15.625,34.375,15.625,9.375,0
0.8,40.625,9.375,25,6.25,6.25,-3.125
0.82,15.625,12.5,31.25,-6.25,0,-6.25
0.84,12.5,6.25,21.875,-3.125,-3.125,-9.375
0.86,6.25,9.375,18.75,0,-6.25,-9.375
0.88,28.125,9.375,15.625,0,-6.25,-9.375
0.9,43.75,15.625,21.875,-6.25,-6.25,-9.375
0.92,37.5,25,34.375,-12.5,-3.125,-9.375
0.94,37.5,34.375,43.75,-15.625,-6.25,-12.5
0.96,62.5,25,34.375,-12.5,-6.25,-12.5
0.98,46.875,34.375,46.875,-12.5,-6.25,-15.625
1,46.875,34.375,46.875,-6.25,-6.25,-15.625
1.02,0,50,71.875,-6.25,-6.25,-18.75
1.04,-31.25,62.5,84.375,-6.25,-6.25,-15.625
1.06,-31.25,56.25,81.25,-6.25,-6.25,-15.625
1.08,-28.125,50,75,-6.25,-6.25,-15.625
1.1,-28.125,53.125,84.375,-6.25,-6.25,-15.625
1.12,-31.25,68.75,90.625,-9.375,-6.25,-15.625
1.14,-40.625,100,134.375,-9.375,-9.375,-21.875
1.16,-46.875,131.25,181.25,-12.5,-12.5,-25
1.18,668.75,-159.375,-200,-6.25,-25,-28.125
1.2,406.25,-3.125,0,-6.25,-28.125,-31.25
1.22,-662.5,-475,-625,-37.5,-65.625,1243.75
1.24,75,59.375,81.25,-34.375,-53.125,325
1.26,162.5,118.75,162.5,-43.75,-56.25,234.375
1.28,150,134.375,187.5,-46.875,-53.125,200
1.3,193.75,109.375,153.125,-40.625,-46.875,153.125
1.32,175,118.75,168.75,-40.625,-46.875,115.625
1.34,134.375,118.75,168.75,-46.875,-50,193.75
1.36,134.375,206.25,287.5,-43.75,-46.875,-3.125
1.38,196.875,243.75,340.625,-46.875,-43.75,-146.875
1.4,209.375,256.25,362.5,-50,-46.875,-143.75
1.42,137.5,34.375,65.625,-46.875,-53.125,431.25
1.44,450,87.5,128.125,-25,-37.5,-43.75
1.46,262.5,153.125,209.375,-9.375,-21.875,-115.625
1.48,134.375,153.125,200,3.125,-9.375,-93.75
