Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,-3.125,-9.375,0,0,0
0.02,0,-3.125,-9.375,-3.125,0,0
0.04,0,-3.125,-9.375,-3.125,0,-3.125
0.06,0,-3.125,-9.375,-3.125,-3.125,-3.125
0.08,-3.125,-3.125,-6.25,-3.125,-3.125,-3.125
0.1,0,-3.125,-3.125,-3.125,-3.125,0
0.12,0,-3.125,-3.125,-3.125,-3.125,0
0.14,0,-3.125,0,-3.125,-3.125,-3.125
0.16,0,-3.125,-6.25,-6.25,-3.125,-3.125
0.18,0,-3.125,-15.625,-6.25,-3.125,-3.125
0.2,0,-3.125,-18.75,-3.125,-3.125,0
0.22,-3.125,0,-18.75,0,0,0
0.24,-3.125,0,-6.25,3.125,0,0
0.26,-3.125,0,9.375,6.25,3.125,-15.625
0.28,-3.125,0,34.375,9.375,3.125,-40.625
0.3,-3.125,0,37.5,12.5,3.125,-37.5
0.32,0,0,59.375,9.375,3.125,-65.625
0.34,-3.125,0,25,9.375,3.125,-25
0.36,-3.125,3.125,9.375,9.375,3.125,-3.125
0.38,-3.125,0,25,6.25,3.125,-15.625
0.4,-3.125,0,18.75,6.25,3.125,-6.25
0.42,0,-3.125,9.375,6.25,3.125,15.625
0.44,0,-3.125,12.5,6.25,3.125,12.5
0.46,0,-3.125,12.5,9.375,3.125,12.5
0.48,0,-3.125,12.5,9.375,3.125,12.5
0.5,0,-3.125,9.375,6.25,0,12.5
0.52,3.125,-3.125,6.25,6.25,0,9.375
0.54,3.125,-3.125,-3.125,3.125,0,6.25
0.56,3.125,-3.125,-6.25,3.125,3.125,6.25
0.58,3.125,-3.125,-12.5,3.125,3.125,6.25
0.6,0,-3.125,-12.5,3.125,3.125,6.25
0.62,0,0,-15.625,3.125,3.125,3.125
0.64,0,0,-15.625,3.125,3.125,3.125
0.66,0,0,-12.5,3.125,6.25,3.125
0.68,0,0,-12.5,0,6.25,3.125
0.7,0,0,-12.5,-3.125,3.125,0
0.72,3.125,3.125,103.125,-3.125,6.25,-128.125
0.74,3.125,3.125,50,-6.25,3.125,-75
0.76,0,-6.25,-93.75,-6.25,-3.125,90.625
0.78,6.25,0,59.375,-6.25,3.125,-128.125
0.8,-21.875,9.375,-100,-12.5,9.375,-25
0.82,-15.625,-3.125,-12.5,-9.375,-3.125,-34.375
0.84,-6.25,-9.375,-21.875,-6.25,-6.25,12.5
0.86,0,-9.375,-12.5,-6.25,-6.25,15.625
0.88,0,-9.375,-9.375,-6.25,-6.25,15.625
0.9,0,-9.375,-9.375,-3.125,-6.25,12.5
0.92,0,-3.125,-6.25,-3.125,-3.125,12.5
