Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-3.125,-3.125,-3.125,-6.25,-3.125,-3.125
0.02,-3.125,-3.125,0,-6.25,-3.125,-3.125
0.04,0,-3.125,0,-3.125,-3.125,-3.125
0.06,0,-3.125,-3.125,-6.25,-3.125,-3.125
0.08,-3.125,-3.125,-3.125,-6.25,-3.125,-3.125
0.1,0,-3.125,0,-3.125,0,-3.125
0.12,0,0,0,0,0,-3.125
0.14,3.125,0,3.125,0,3.125,-3.125
0.16,9.375,3.125,6.25,6.25,9.375,-3.125
0.18,6.25,3.125,6.25,3.125,6.25,0
0.2,3.125,0,3.125,-3.125,0,0
0.22,0,0,0,-3.125,0,-3.125
0.24,0,0,0,-3.125,0,-3.125
0.26,3.125,0,3.125,0,3.125,-6.25
0.28,0,0,0,-3.125,0,-6.25
0.3,0,0,0,-3.125,0,-6.25
0.32,0,0,0,-3.125,0,-3.125
0.34,0,0,0,-3.125,0,-3.125
0.36,3.125,0,3.125,0,3.125,-3.125
0.38,3.125,0,3.125,0,3.125,-6.25
0.4,0,3.125,3.125,0,3.125,-9.375
0.42,0,3.125,3.125,0,3.125,-9.375
0.44,0,3.125,0,0,3.125,-6.25
0.46,0,0,0,0,3.125,-6.25
0.48,0,0,0,-3.125,3.125,-3.125
0.5,3.125,3.125,3.125,-6.25,3.125,-9.375
0.52,9.375,12.5,12.5,-31.25,6.25,-65.625
0.54,-6.25,3.125,3.125,-34.375,-6.25,-121.875
0.56,-21.875,-15.625,-12.5,-18.75,-18.75,-43.75
0.58,-3.125,-6.25,-6.25,0,-6.25,40.625
0.6,21.875,6.25,0,15.625,9.375,56.25
0.62,25,3.125,9.375,18.75,12.5,53.125
0.64,21.875,3.125,15.625,18.75,15.625,28.125
0.66,15.625,3.125,12.5,12.5,9.375,21.875
0.68,6.25,0,6.25,9.375,6.25,18.75
0.7,18.75,6.25,12.5,15.625,12.5,25
0.72,15.625,6.25,12.5,18.75,15.625,28.125
0.74,3.125,-3.125,3.125,6.25,3.125,18.75
0.76,-12.5,-9.375,-12.5,-9.375,-12.5,9.375
0.78,-15.625,-12.5,-15.625,-15.625,-15.625,-6.25
0.8,-12.5,-9.375,-9.375,-12.5,-12.5,-15.625
0.82,-9.375,-3.125,-6.25,-9.375,-6.25,-21.875
0.84,-3.125,0,-3.125,-6.25,0,-21.875
0.86,0,3.125,3.125,0,3.125,-18.75
0.88,3.125,3.125,3.125,0,6.25,-21.875
0.9,9.375,9.375,12.5,6.25,12.5,-15.625
0.92,9.375,9.375,12.5,9.375,15.625,-6.25
0.94,9.375,9.375,12.5,9.375,12.5,-3.125
0.96,9.375,9.375,12.5,9.375,15.625,3.125
0.98,9.375,6.25,9.375,6.25,12.5,3.125
1,3.125,3.125,6.25,0,6.25,0
1.02,0,0,3.125,-3.125,3.125,-3.125
1.04,3.125,3.125,3.125,0,6.25,-6.25
1.06,6.25,6.25,6.25,3.125,9.375,-6.25
1.08,9.375,9.375,9.375,6.25,12.5,-9.375
1.1,15.625,9.375,15.625,6.25,18.75,-9.375
1.12,21.875,18.75,25,12.5,31.25,-18.75
1.14,34.375,31.25,37.5,25,43.75,-25
1.16,50,43.75,50,34.375,62.5,-31.25
1.18,65.625,56.25,68.75,50,81.25,-37.5
1.2,87.5,75,90.625,68.75,109.375,-46.875
1.22,109.375,90.625,115.625,87.5,137.5,-53.125
1.24,128.125,103.125,134.375,103.125,162.5,-53.125
1.26,143.75,112.5,150,115.625,181.25,-46.875
1.28,159.375,121.875,165.625,131.25,203.125,-46.875
1.3,178.125,140.625,193.75,146.875,231.25,-56.25
1.32,190.625,153.125,209.375,159.375,253.125,-62.5
1.34,209.375,168.75,237.5,175,284.375,-75
1.36,237.5,193.75,268.75,193.75,321.875,-90.625
1.38,246.875,206.25,287.5,200,340.625,-96.875
1.4,281.25,240.625,334.375,221.875,387.5,-125
1.42,334.375,290.625,400,259.375,456.25,-153.125
1.44,337.5,325,434.375,337.5,484.375,-165.625
1.46,337.5,346.875,403.125,268.75,443.75,-131.25
1.48,296.875,350,300,218.75,356.25,-87.5
1.5,250,331.25,184.375,171.875,259.375,-40.625
1.52,237.5,303.125,84.375,121.875,193.75,-15.625
1.54,256.25,284.375,-3.125,159.375,171.875,-15.625
1.56,306.25,246.875,-59.375,162.5,159.375,-12.5
1.58,396.875,203.125,-68.75,215.625,193.75,-40.625
1.6,518.75,171.875,-31.25,296.875,265.625,-78.125
