Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-3.125,-3.125,-3.125,-3.125,-3.125,0
0.02,-3.125,-3.125,0,-3.125,0,0
0.04,-3.125,-3.125,0,0,0,-3.125
0.06,0,0,0,3.125,3.125,-3.125
0.08,3.125,3.125,3.125,6.25,3.125,-3.125
0.1,3.125,0,3.125,3.125,3.125,0
0.12,0,0,0,0,3.125,0
0.14,0,0,0,0,0,3.125
0.16,0,0,0,0,-3.125,0
0.18,0,0,0,0,0,0
0.2,0,0,0,0,0,-3.125
0.22,-3.125,0,0,0,0,-6.25
0.24,-3.125,-3.125,-3.125,0,0,-3.125
0.26,-3.125,0,0,0,0,0
0.28,-3.125,-3.125,-3.125,0,-3.125,3.125
0.3,0,-3.125,-3.125,0,0,6.25
0.32,0,-3.125,0,0,0,3.125
0.34,0,0,0,0,0,0
0.36,-3.125,-3.125,-3.125,-3.125,-3.125,-3.125
0.38,-9.375,-3.125,-6.25,-6.25,-6.25,-9.375
0.4,-12.5,-3.125,-6.25,-6.25,-6.25,-12.5
0.42,-12.5,0,-6.25,-6.25,-3.125,-15.625
0.44,-15.625,0,-6.25,-6.25,-3.125,-15.625
0.46,-15.625,-3.125,-12.5,-6.25,-6.25,-12.5
0.48,-12.5,-3.125,-15.625,-9.375,-6.25,-9.375
0.5,-15.625,-6.25,-21.875,-9.375,-12.5,-6.25
0.52,-15.625,-12.5,-28.125,-12.5,-15.625,12.5
0.54,-6.25,-12.5,-18.75,-6.25,-9.375,18.75
0.56,-15.625,-9.375,-18.75,-15.625,-18.75,-3.125
0.58,-21.875,-3.125,-18.75,-21.875,-18.75,-34.375
0.6,-12.5,9.375,-6.25,-15.625,-6.25,-37.5
0.62,-21.875,6.25,-25,-18.75,-18.75,-15.625
0.64,-9.375,-3.125,-15.625,-6.25,-9.375,12.5
0.66,12.5,-9.375,9.375,15.625,6.25,25
0.68,25,-3.125,25,25,18.75,34.375
0.7,40.625,0,37.5,40.625,31.25,50
0.72,50,0,43.75,46.875,37.5,62.5
0.74,53.125,6.25,46.875,50,40.625,75
0.76,43.75,6.25,37.5,43.75,34.375,75
0.78,28.125,0,21.875,31.25,18.75,62.5
0.8,15.625,-9.375,9.375,18.75,9.375,46.875
0.82,3.125,0,-3.125,3.125,-6.25,31.25
0.84,-3.125,-12.5,-6.25,0,-6.25,15.625
0.86,-6.25,-9.375,-6.25,-3.125,-9.375,3.125
0.88,-6.25,-6.25,-6.25,-6.25,-6.25,-6.25
0.9,-9.375,-6.25,-6.25,-6.25,-6.25,-12.5
0.92,-9.375,-6.25,-6.25,-6.25,-9.375,-15.625
0.94,-9.375,-6.25,-9.375,-9.375,-9.375,-18.75
0.96,-9.375,-3.125,-6.25,-9.375,-6.25,-18.75
0.98,-6.25,0,-6.25,-6.25,-3.125,-25
1,-3.125,0,-3.125,-3.125,0,-37.5
1.02,-6.25,-3.125,-3.125,-6.25,-3.125,-15.625
1.04,-6.25,0,-3.125,-6.25,-3.125,-12.5
1.06,-3.125,0,-3.125,-3.125,-3.125,-15.625
1.08,-3.125,0,0,-3.125,0,-12.5
