Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,-3.125,-3.125,-3.125,-6.25,-6.25,-3.125
0.02,-3.125,-3.125,-3.125,-3.125,-3.125,-9.375
0.04,-6.25,-6.25,-6.25,-9.375,-6.25,0
0.06,0,-3.125,-3.125,-3.125,-3.125,-3.125
0.08,3.125,0,0,0,3.125,-3.125
0.1,12.5,9.375,9.375,9.375,15.625,0
0.12,15.625,12.5,12.5,12.5,18.75,6.25
0.14,9.375,3.125,3.125,3.125,6.25,12.5
0.16,6.25,0,3.125,3.125,6.25,9.375
0.18,6.25,3.125,3.125,0,6.25,6.25
0.2,3.125,3.125,3.125,0,3.125,0
0.22,-9.375,-3.125,-3.125,-6.25,-6.25,9.375
0.24,-12.5,-3.125,-3.125,-9.375,-6.25,-9.375
0.26,-6.25,-3.125,-6.25,-6.25,-6.25,-3.125
0.28,-3.125,-3.125,-3.125,-3.125,-3.125,-6.25
0.3,0,0,0,0,0,-6.25
0.32,3.125,3.125,3.125,3.125,3.125,-9.375
0.34,3.125,3.125,3.125,0,3.125,-3.125
0.36,0,3.125,3.125,0,3.125,-3.125
0.38,-3.125,0,0,-3.125,0,-6.25
0.4,-3.125,-3.125,-3.125,-6.25,-3.125,-3.125
0.42,-3.125,-3.125,-3.125,-6.25,-3.125,-3.125
0.44,-3.125,-3.125,-3.125,-15.625,-3.125,-6.25
0.46,-6.25,-6.25,-6.25,-12.5,-6.25,0
0.48,-21.875,-15.625,-21.875,-21.875,-25,-6.25
0.5,-18.75,-15.625,-21.875,-25,-21.875,0
0.52,-9.375,-9.375,-12.5,-15.625,-12.5,6.25
0.54,-21.875,-15.625,-15.625,-25,-18.75,-9.375
0.56,-6.25,15.625,-3.125,-9.375,0,-25
0.58,-37.5,-6.25,-28.125,-43.75,-28.125,-56.25
0.6,21.875,9.375,15.625,12.5,21.875,-6.25
0.62,103.125,40.625,87.5,112.5,90.625,93.75
0.64,128.125,37.5,103.125,140.625,109.375,146.875
0.66,62.5,6.25,40.625,71.875,43.75,100
0.68,0,-15.625,-9.375,6.25,-9.375,34.375
0.7,-12.5,-15.625,-18.75,-12.5,-15.625,3.125
0.72,-15.625,-12.5,-15.625,-15.625,-15.625,-9.375
0.74,-18.75,-12.5,-15.625,-18.75,-18.75,-21.875
0.76,-12.5,-6.25,-9.375,-15.625,-12.5,-28.125
0.78,-6.25,0,0,-12.5,-3.125,-25
0.8,-3.125,3.125,0,-9.375,0,-25
0.82,0,6.25,3.125,-3.125,6.25,-25
0.84,3.125,9.375,6.25,0,9.375,-25
0.86,3.125,9.375,9.375,0,12.5,-25
0.88,3.125,9.375,9.375,0,9.375,-18.75
0.9,6.25,6.25,9.375,0,9.375,-15.625
0.92,3.125,9.375,9.375,-3.125,9.375,-12.5
0.94,6.25,9.375,9.375,0,12.5,-9.375
0.96,9.375,9.375,12.5,3.125,12.5,-6.25
0.98,9.375,-3.125,12.5,3.125,12.5,-3.125
1,12.5,6.25,15.625,0,12.5,-3.125
1.02,28.125,21.875,34.375,9.375,34.375,-18.75
1.04,56.25,50,65.625,34.375,68.75,-43.75
1.06,90.625,87.5,106.25,62.5,115.625,-68.75
1.08,118.75,103.125,134.375,84.375,153.125,-71.875
1.1,131.25,109.375,146.875,96.875,168.75,-68.75
1.12,143.75,121.875,162.5,109.375,193.75,-75
1.14,153.125,125,168.75,118.75,206.25,-71.875
1.16,140.625,115.625,156.25,109.375,190.625,-56.25
1.18,112.5,93.75,121.875,90.625,156.25,-31.25
1.2,87.5,75,93.75,75,128.125,-18.75
1.22,100,87.5,106.25,78.125,143.75,-31.25
1.24,121.875,115.625,143.75,131.25,187.5,-62.5
1.26,162.5,146.875,178.125,137.5,228.125,-75
1.28,200,181.25,209.375,159.375,271.875,-93.75
1.3,221.875,206.25,218.75,175,290.625,-93.75
1.32,221.875,206.25,178.125,168.75,265.625,-71.875
1.34,184.375,159.375,90.625,140.625,190.625,-18.75
1.36,128.125,87.5,-3.125,103.125,103.125,28.125
1.38,81.25,28.125,-53.125,75,43.75,53.125
1.4,65.625,0,-56.25,68.75,31.25,46.875
1.42,84.375,3.125,-34.375,84.375,59.375,21.875
1.44,125,28.125,3.125,118.75,106.25,-9.375
1.46,178.125,46.875,37.5,175,165.625,-40.625
1.48,228.125,68.75,75,234.375,228.125,-68.75
1.5,275,93.75,109.375,284.375,278.125,-84.375
1.52,287.5,103.125,125,312.5,296.875,-84.375
1.54,250,81.25,115.625,315.625,275,-59.375
1.56,215.625,62.5,106.25,318.75,256.25,-43.75
1.58,237.5,68.75,121.875,365.625,293.75,-65.625
1.6,290.625,84.375,156.25,468.75,359.375,-100
1.62,309.375,81.25,184.375,571.875,418.75,-112.5
1.64,281.25,81.25,196.875,634.375,437.5,-106.25
1.66,215.625,75,184.375,593.75,400,-65.625
1.68,143.75,68.75,153.125,490.625,325,-18.75
1.7,109.375,62.5,112.5,384.375,234.375,15.625
1.72,103.125,53.125,81.25,334.375,175,25
1.74,87.5,43.75,65.625,318.75,150,31.25
1.76,71.875,34.375,43.75,246.875,103.125,50
1.78,56.25,28.125,12.5,134.375,37.5,71.875
1.8,50,18.75,-3.125,96.875,9.375,68.75
1.82,46.875,9.375,0,140.625,21.875,50
1.84,46.875,9.375,-15.625,59.375,-21.875,68.75
1.86,3.125,9.375,-65.625,-284.375,-150,150
1.88,-125,3.125,-162.5,-871.875,-396.875,287.5
1.9,-496.875,-31.25,-346.875,-1637.5,-831.25,503.125
1.92,-1137.5,-206.25,-559.375,-1921.875,-1293.75,650
1.94,-1396.875,-471.875,-646.875,-1531.25,-1390.625,565.625
1.96,-1153.125,-612.5,-603.125,-1043.75,-1168.75,368.75
1.98,-821.875,-581.25,-528.125,-709.375,-900,193.75
2,-615.625,-109.375,-484.375,-550,-740.625,25
2.02,-203.125,-96.875,-181.25,-190.625,-221.875,-193.75
2.04,553.125,-396.875,393.75,403.125,678.125,321.875
2.06,2850,-1784.375,1471.875,3075,3271.875,1415.625
2.08,-1040.625,653.125,-150,-2084.375,-934.375,1378.125
2.1,-1853.125,-912.5,-1165.625,-2365.625,-2231.25,837.5
2.12,-953.125,-565.625,-703.125,-1031.25,-1206.25,165.625
2.14,-550,-325,-450,-587.5,-712.5,31.25
2.16,-231.25,-121.875,-206.25,-250,-309.375,-75
2.18,384.375,46.875,337.5,337.5,528.125,-1200
2.2,6.25,15.625,-9.375,-50,9.375,-234.375
2.22,-25,-3.125,-31.25,-75,-40.625,-25
2.24,-25,-6.25,-31.25,-71.875,-43.75,31.25
2.26,-12.5,-3.125,-21.875,-59.375,-28.125,18.75
2.28,15.625,0,6.25,-25,15.625,-87.5
2.3,3.125,3.125,-3.125,-34.375,-3.125,-18.75
2.32,3.125,3.125,0,-34.375,-6.25,-3.125
2.34,-9.375,78.125,-12.5,-43.75,-21.875,-15.625
2.36,9.375,6.25,6.25,-18.75,9.375,-31.25
2.38,9.375,-3.125,6.25,-21.875,6.25,-3.125
2.4,9.375,0,6.25,-18.75,6.25,-3.125
2.42,6.25,3.125,3.125,-18.75,3.125,-3.125
2.44,-3.125,6.25,-3.125,-25,-6.25,0
2.46,-15.625,6.25,-15.625,-37.5,-25,6.25
2.48,-21.875,0,-21.875,-40.625,-31.25,9.375
2.5,-15.625,-6.25,-15.625,-34.375,-21.875,6.25
2.52,-9.375,-12.5,-15.625,-31.25,-21.875,6.25
2.54,-12.5,-12.5,-15.625,-31.25,-21.875,6.25
2.56,-9.375,-6.25,-9.375,-28.125,-15.625,-3.125
2.58,0,-3.125,-3.125,-18.75,-6.25,-3.125
