Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
0,0,-3.125,-3.125,-3.125,-3.125,-6.25
0.02,0,-3.125,-3.125,-3.125,-3.125,-6.25
0.04,0,-3.125,0,-6.25,-3.125,-6.25
0.06,0,0,0,-3.125,0,-6.25
0.08,-3.125,-3.125,-3.125,-6.25,-3.125,-6.25
0.1,-3.125,0,-3.125,-6.25,-6.25,-6.25
0.12,-3.125,0,-3.125,-9.375,-3.125,-9.375
0.14,-3.125,-3.125,0,-9.375,-6.25,-12.5
0.16,-6.25,-3.125,-6.25,-15.625,-9.375,-15.625
0.18,-6.25,0,-3.125,-15.625,-9.375,-18.75
0.2,-3.125,0,-3.125,-9.375,-6.25,-18.75
0.22,0,0,0,3.125,3.125,-6.25
0.24,3.125,-9.375,6.25,25,12.5,18.75
0.26,6.25,-6.25,12.5,25,18.75,18.75
0.28,9.375,0,12.5,25,18.75,9.375
0.3,3.125,-6.25,6.25,15.625,9.375,15.625
0.32,-3.125,-12.5,3.125,9.375,3.125,18.75
0.34,-6.25,-12.5,3.125,3.125,-3.125,18.75
0.36,0,-6.25,3.125,3.125,0,12.5
0.38,3.125,-3.125,6.25,3.125,3.125,3.125
0.4,0,0,6.25,0,3.125,-3.125
0.42,6.25,6.25,9.375,3.125,9.375,-21.875
0.44,-9.375,-3.125,-6.25,-6.25,-3.125,78.125
0.46,3.125,-6.25,0,-3.125,3.125,84.375
0.48,9.375,9.375,9.375,6.25,12.5,6.25
0.5,9.375,12.5,6.25,0,9.375,-6.25
0.52,12.5,12.5,3.125,0,9.375,-9.375
0.54,9.375,9.375,0,-3.125,3.125,-9.375
0.56,3.125,6.25,-6.25,-6.25,-3.125,-6.25
0.58,-3.125,-3.125,-6.25,-9.375,-9.375,-6.25
0.6,-12.5,-15.625,-12.5,-18.75,-18.75,-9.375
0.62,-12.5,-18.75,-3.125,-15.625,-12.5,-12.5
0.64,3.125,9.375,12.5,9.375,12.5,-6.25
0.66,6.25,0,-3.125,21.875,9.375,18.75
0.68,-6.25,-15.625,-21.875,3.125,-12.5,15.625
0.7,-12.5,-18.75,-21.875,-3.125,-18.75,6.25
0.72,-15.625,-15.625,-25,-9.375,-21.875,0
0.74,-12.5,-9.375,-15.625,-9.375,-15.625,-3.125
0.76,-9.375,-6.25,-12.5,-6.25,-9.375,-6.25
0.78,-3.125,-3.125,-6.25,-3.125,-3.125,-6.25
0.8,-3.125,3.125,-3.125,-3.125,-3.125,-9.375
0.82,-6.25,0,-3.125,-9.375,-9.375,-12.5
0.84,-3.125,0,-3.125,-9.375,-3.125,-12.5
0.86,0,3.125,3.125,-6.25,0,-12.5
0.88,6.25,3.125,6.25,-3.125,3.125,-9.375
0.9,6.25,3.125,6.25,-3.125,6.25,-9.375
0.92,9.375,6.25,12.5,-3.125,9.375,-9.375
0.94,12.5,6.25,12.5,-6.25,9.375,-9.375
0.96,12.5,6.25,9.375,0,12.5,-12.5
0.98,9.375,6.25,9.375,3.125,12.5,-12.5
1,12.5,6.25,12.5,6.25,12.5,-9.375
1.02,9.375,6.25,9.375,6.25,12.5,-9.375
1.04,9.375,6.25,9.375,6.25,12.5,-9.375
1.06,9.375,9.375,12.5,6.25,12.5,-6.25
1.08,9.375,9.375,9.375,6.25,12.5,-6.25
1.1,12.5,9.375,12.5,9.375,12.5,-6.25
1.12,25,18.75,25,15.625,28.125,-12.5
1.14,50,37.5,56.25,34.375,62.5,-21.875
1.16,78.125,56.25,84.375,56.25,93.75,-31.25
1.18,103.125,75,112.5,75,128.125,-37.5
1.2,131.25,93.75,137.5,96.875,162.5,-43.75
1.22,146.875,106.25,156.25,109.375,184.375,-43.75
1.24,146.875,109.375,156.25,112.5,187.5,-43.75
1.26,162.5,118.75,171.875,125,209.375,-53.125
1.28,190.625,137.5,200,146.875,250,-65.625
1.3,221.875,159.375,228.125,168.75,293.75,-75
1.32,234.375,171.875,237.5,178.125,309.375,-68.75
1.34,190.625,153.125,193.75,150,250,-37.5
1.36,128.125,125,131.25,106.25,165.625,-6.25
1.38,137.5,140.625,137.5,112.5,178.125,-31.25
1.4,203.125,190.625,181.25,153.125,246.875,-56.25
1.42,215.625,196.875,162.5,156.25,240.625,-43.75
1.44,234.375,209.375,137.5,162.5,237.5,-43.75
1.46,281.25,231.25,134.375,190.625,259.375,-56.25
1.48,318.75,237.5,125,212.5,268.75,-56.25
1.5,359.375,228.125,106.25,234.375,275,-53.125
1.52,400,184.375,81.25,265.625,268.75,-46.875
1.54,431.25,128.125,68.75,306.25,268.75,-40.625
1.56,396.875,59.375,59.375,318.75,240.625,-21.875
1.58,334.375,3.125,46.875,328.125,209.375,-3.125
1.6,318.75,-28.125,53.125,378.125,221.875,-15.625
1.62,371.875,-37.5,87.5,493.75,290.625,-46.875
1.64,387.5,-31.25,125,596.875,343.75,-56.25
1.66,268.75,-9.375,115.625,521.875,278.125,-9.375
